PERMNO,date,NCUSIP,TICKER,COMNAM,PRC,SHROUT
46181,20070330,29428R10,EPHC,EPOCH HOLDING CORP,13.22,19894
46181,20070430,29428R10,EPHC,EPOCH HOLDING CORP,16.97,19894
46181,20070531,29428R10,EPHC,EPOCH HOLDING CORP,14.09,19900
46181,20070629,29428R10,EPHC,EPOCH HOLDING CORP,13.39,19936
46181,20070731,29428R10,EPHC,EPOCH HOLDING CORP,15.79,19936
46181,20070831,29428R10,EPHC,EPOCH HOLDING CORP,13.03,19936
46181,20070928,29428R10,EPHC,EPOCH HOLDING CORP,14.08,20123
46181,20071031,29428R10,EPHC,EPOCH HOLDING CORP,14.04,20141
46181,20071130,29428R10,EPHC,EPOCH HOLDING CORP,13.99,20141
46181,20071231,29428R10,EPHC,EPOCH HOLDING CORP,15,20141
46181,20080131,29428R10,EPHC,EPOCH HOLDING CORP,11.5,20141
46181,20080229,29428R10,EPHC,EPOCH HOLDING CORP,11.21,20141
46181,20080331,29428R10,EPHC,EPOCH HOLDING CORP,11.98,20259
46181,20080430,29428R10,EPHC,EPOCH HOLDING CORP,11.89,20259
46181,20080530,29428R10,EPHC,EPOCH HOLDING CORP,10.67,20300
46181,20080630,29428R10,EPHC,EPOCH HOLDING CORP,9.11,20291
46181,20080731,29428R10,EPHC,EPOCH HOLDING CORP,11.82,22005
46181,20080829,29428R10,EPHC,EPOCH HOLDING CORP,11.59,22005
46181,20080930,29428R10,EPHC,EPOCH HOLDING CORP,10.55,22082
46181,20081031,29428R10,EPHC,EPOCH HOLDING CORP,8.75,22043
46181,20081128,29428R10,EPHC,EPOCH HOLDING CORP,8.4,22045
46181,20081231,29428R10,EPHC,EPOCH HOLDING CORP,7.59,21995
46181,20090130,29428R10,EPHC,EPOCH HOLDING CORP,6.13,21995
46181,20090227,29428R10,EPHC,EPOCH HOLDING CORP,4.92,22308
46181,20090331,29428R10,EPHC,EPOCH HOLDING CORP,6.87,22218
46181,20090430,29428R10,EPHC,EPOCH HOLDING CORP,7.37,22218
46181,20090529,29428R10,EPHC,EPOCH HOLDING CORP,6.37,22218
46181,20090630,29428R10,EPHC,EPOCH HOLDING CORP,8.64,22199
46181,20090731,29428R10,EPHC,EPOCH HOLDING CORP,9.66,22199
46181,20090831,29428R10,EPHC,EPOCH HOLDING CORP,8.21,22199
46181,20090930,29428R10,EPHC,EPOCH HOLDING CORP,8.75,22174
46181,20091030,29428R10,EPHC,EPOCH HOLDING CORP,9.29,22151
46181,20091130,29428R10,EPHC,EPOCH HOLDING CORP,9.6,22174
46181,20091231,29428R10,EPHC,EPOCH HOLDING CORP,10.45,22164
46181,20100129,29428R10,EPHC,EPOCH HOLDING CORP,8.96,22164
46181,20100226,29428R10,EPHC,EPOCH HOLDING CORP,10.15,22184
46181,20100331,29428R10,EPHC,EPOCH HOLDING CORP,11.29,22783
46181,20100430,29428R10,EPHC,EPOCH HOLDING CORP,12.92,22783
46181,20100528,29428R10,EPHC,EPOCH HOLDING CORP,11.86,22778
46181,20100630,29428R10,EPHC,EPOCH HOLDING CORP,12.27,22787
46181,20100730,29428R10,EPHC,EPOCH HOLDING CORP,12.45,22787
46181,20100831,29428R10,EPHC,EPOCH HOLDING CORP,9.91,22787
46181,20100930,29428R10,EPHC,EPOCH HOLDING CORP,12.88,22778
46181,20101029,29428R10,EPHC,EPOCH HOLDING CORP,13.33,22802
46181,20101130,29428R10,EPHC,EPOCH HOLDING CORP,16.03,22808
46181,20101231,29428R10,EPHC,EPOCH HOLDING CORP,15.53,22852
46181,20110131,29428R10,EPHC,EPOCH HOLDING CORP,14.86,22852
46181,20110228,29428R10,EPHC,EPOCH HOLDING CORP,15.73,22854
46181,20110331,29428R10,EPHC,EPOCH HOLDING CORP,15.78,23305
46181,20110429,29428R10,EPHC,EPOCH HOLDING CORP,17.34,23305
46181,20110531,29428R10,EPHC,EPOCH HOLDING CORP,16.79,23358
46181,20110630,29428R10,EPHC,EPOCH HOLDING CORP,17.85,23365
46181,20110729,29428R10,EPHC,EPOCH HOLDING CORP,19.4,23365
46181,20110831,29428R10,EPHC,EPOCH HOLDING CORP,14.88,23352
46181,20110930,29428R10,EPHC,EPOCH HOLDING CORP,13.57,23293
46181,20111031,29428R10,EPHC,EPOCH HOLDING CORP,20.53,23273
46181,20111130,29428R10,EPHC,EPOCH HOLDING CORP,24.33,23273
46181,20111230,29428R10,EPHC,EPOCH HOLDING CORP,22.23,23316
46181,20120131,29428R10,EPHC,EPOCH HOLDING CORP,23.81,23316
46181,20120229,29428R10,EPHC,EPOCH HOLDING CORP,24.95,23257
46181,20120330,29428R10,EPHC,EPOCH HOLDING CORP,23.88,23552
46181,20120430,29428R10,EPHC,EPOCH HOLDING CORP,27,23552
46181,20120531,29428R10,EPHC,EPOCH HOLDING CORP,22.98,23541
46181,20120629,29428R10,EPHC,EPOCH HOLDING CORP,22.78,23605
46181,20120731,29428R10,EPHC,EPOCH HOLDING CORP,21.08,23605
46181,20120831,29428R10,EPHC,EPOCH HOLDING CORP,21.06,23605
46181,20120928,29428R10,EPHC,EPOCH HOLDING CORP,23.1,23684
46181,20121031,29428R10,EPHC,EPOCH HOLDING CORP,21.92,23684
46181,20121130,29428R10,EPHC,EPOCH HOLDING CORP,21.91,23675
46181,20121231,29428R10,EPHC,EPOCH HOLDING CORP,27.9,23869
46181,20130131,29428R10,EPHC,EPOCH HOLDING CORP,28,23869
46181,20130228,29428R10,EPHC,EPOCH HOLDING CORP,27.95,23869
46181,20130328,29428R10,EPHC,EPOCH HOLDING CORP,,23869
51692,20070131,72027910,PIR,PIER 1 IMPORTS INC DE,6.77,87743
51692,20070228,72027910,PIR,PIER 1 IMPORTS INC DE,6.79,87743
51692,20070330,72027910,PIR,PIER 1 IMPORTS INC DE,6.91,87743
51692,20070430,72027910,PIR,PIER 1 IMPORTS INC DE,7.55,87743
51692,20070531,72027910,PIR,PIER 1 IMPORTS INC DE,7.53,88301
51692,20070629,72027910,PIR,PIER 1 IMPORTS INC DE,8.49,88301
51692,20070731,72027910,PIR,PIER 1 IMPORTS INC DE,6.52,88389
51692,20070831,72027910,PIR,PIER 1 IMPORTS INC DE,6.18,88389
51692,20070928,72027910,PIR,PIER 1 IMPORTS INC DE,4.73,88389
51692,20071031,72027910,PIR,PIER 1 IMPORTS INC DE,5.09,88431
51692,20071130,72027910,PIR,PIER 1 IMPORTS INC DE,4.12,88431
51692,20071231,72027910,PIR,PIER 1 IMPORTS INC DE,5.23,88431
51692,20080131,72027910,PIR,PIER 1 IMPORTS INC DE,6.81,88544
51692,20080229,72027910,PIR,PIER 1 IMPORTS INC DE,5.24,88544
51692,20080331,72027910,PIR,PIER 1 IMPORTS INC DE,6.28,88544
51692,20080430,72027910,PIR,PIER 1 IMPORTS INC DE,7.8,88544
51692,20080530,72027910,PIR,PIER 1 IMPORTS INC DE,7.21,89037
51692,20080630,72027910,PIR,PIER 1 IMPORTS INC DE,3.44,89037
51692,20080731,72027910,PIR,PIER 1 IMPORTS INC DE,3.7,89013
51692,20080829,72027910,PIR,PIER 1 IMPORTS INC DE,4.42,89013
51692,20080930,72027910,PIR,PIER 1 IMPORTS INC DE,4.13,89013
51692,20081031,72027910,PIR,PIER 1 IMPORTS INC DE,1.38,89016
51692,20081128,72027910,PIR,PIER 1 IMPORTS INC DE,0.89,89016
51692,20081231,72027910,PIR,PIER 1 IMPORTS INC DE,0.37,89016
51692,20090130,72027910,PIR,PIER 1 IMPORTS INC DE,0.35,89265
51692,20090227,72027910,PIR,PIER 1 IMPORTS INC DE,0.21,89265
51692,20090331,72027910,PIR,PIER 1 IMPORTS INC DE,0.56,89265
51692,20090430,72027910,PIR,PIER 1 IMPORTS INC DE,1.87,89265
51692,20090529,72027910,PIR,PIER 1 IMPORTS INC DE,2,90489
51692,20090630,72027910,PIR,PIER 1 IMPORTS INC DE,1.99,90489
51692,20090731,72027910,PIR,PIER 1 IMPORTS INC DE,2.26,90487
51692,20090831,72027910,PIR,PIER 1 IMPORTS INC DE,2.53,90487
51692,20090930,72027910,PIR,PIER 1 IMPORTS INC DE,3.87,90487
51692,20091030,72027910,PIR,PIER 1 IMPORTS INC DE,3.52,90848
51692,20091130,72027910,PIR,PIER 1 IMPORTS INC DE,3.79,90848
51692,20091231,72027910,PIR,PIER 1 IMPORTS INC DE,5.09,115213
51692,20100129,72027910,PIR,PIER 1 IMPORTS INC DE,5.1,115589
51692,20100226,72027910,PIR,PIER 1 IMPORTS INC DE,6.11,115589
51692,20100331,72027910,PIR,PIER 1 IMPORTS INC DE,6.37,115589
51692,20100430,72027910,PIR,PIER 1 IMPORTS INC DE,8.28,116306
51692,20100528,72027910,PIR,PIER 1 IMPORTS INC DE,7.95,116945
51692,20100630,72027910,PIR,PIER 1 IMPORTS INC DE,6.41,116945
51692,20100730,72027910,PIR,PIER 1 IMPORTS INC DE,6.99,117157
51692,20100831,72027910,PIR,PIER 1 IMPORTS INC DE,6.1,117157
51692,20100930,72027910,PIR,PIER 1 IMPORTS INC DE,8.19,117157
51692,20101029,72027910,PIR,PIER 1 IMPORTS INC DE,8.68,117207
51692,20101130,72027910,PIR,PIER 1 IMPORTS INC DE,9.76,117207
51692,20101231,72027910,PIR,PIER 1 IMPORTS INC DE,10.5,117207
51692,20110131,72027910,PIR,PIER 1 IMPORTS INC DE,9.37,117277
51692,20110228,72027910,PIR,PIER 1 IMPORTS INC DE,10.08,117277
51692,20110331,72027910,PIR,PIER 1 IMPORTS INC DE,10.15,117277
51692,20110429,72027910,PIR,PIER 1 IMPORTS INC DE,12.18,118210
51692,20110531,72027910,PIR,PIER 1 IMPORTS INC DE,11.92,118759
51692,20110630,72027910,PIR,PIER 1 IMPORTS INC DE,11.57,118759
51692,20110729,72027910,PIR,PIER 1 IMPORTS INC DE,10.99,116587
51692,20110831,72027910,PIR,PIER 1 IMPORTS INC DE,10.68,116587
51692,20110930,72027910,PIR,PIER 1 IMPORTS INC DE,9.78,109500
51692,20111031,72027910,PIR,PIER 1 IMPORTS INC DE,12.51,109600
51692,20111130,72027910,PIR,PIER 1 IMPORTS INC DE,13.59,109600
51692,20111230,72027910,PIR,PIER 1 IMPORTS INC DE,13.93,109600
51692,20120131,72027910,PIR,PIER 1 IMPORTS INC DE,15.55,109624
51692,20120229,72027910,PIR,PIER 1 IMPORTS INC DE,17.17,109624
51692,20120330,72027910,PIR,PIER 1 IMPORTS INC DE,18.18,109624
51692,20120430,72027910,PIR,PIER 1 IMPORTS INC DE,17.18,109602
51692,20120531,72027910,PIR,PIER 1 IMPORTS INC DE,16.3,109514
51692,20120629,72027910,PIR,PIER 1 IMPORTS INC DE,16.43,107100
51692,20120731,72027910,PIR,PIER 1 IMPORTS INC DE,16.49,107100
51692,20120831,72027910,PIR,PIER 1 IMPORTS INC DE,18.48,107100
51692,20120928,72027910,PIR,PIER 1 IMPORTS INC DE,18.74,106300
51692,20121031,72027910,PIR,PIER 1 IMPORTS INC DE,20.4,106281
51692,20121130,72027910,PIR,PIER 1 IMPORTS INC DE,19.19,106281
51692,20121231,72027910,PIR,PIER 1 IMPORTS INC DE,20,106281
51692,20130131,72027910,PIR,PIER 1 IMPORTS INC DE,21.69,105820
51692,20130228,72027910,PIR,PIER 1 IMPORTS INC DE,22.47,105820
51692,20130328,72027910,PIR,PIER 1 IMPORTS INC DE,23,105820
51692,20130430,72027910,PIR,PIER 1 IMPORTS INC DE,23.21,106998
51692,20130531,72027910,PIR,PIER 1 IMPORTS INC DE,23.19,107134
51692,20130628,72027910,PIR,PIER 1 IMPORTS INC DE,23.49,106900
51692,20130731,72027910,PIR,PIER 1 IMPORTS INC DE,23.5,106743
51692,20130830,72027910,PIR,PIER 1 IMPORTS INC DE,21.92,106743
51692,20130930,72027910,PIR,PIER 1 IMPORTS INC DE,19.52,104500
51692,20131031,72027910,PIR,PIER 1 IMPORTS INC DE,20.88,103757
51692,20131129,72027910,PIR,PIER 1 IMPORTS INC DE,22.29,103757
51692,20131231,72027910,PIR,PIER 1 IMPORTS INC DE,23.08,103000
51692,20140131,72027910,PIR,PIER 1 IMPORTS INC DE,19.11,102748
51692,20140228,72027910,PIR,PIER 1 IMPORTS INC DE,18.92,102748
51692,20140331,72027910,PIR,PIER 1 IMPORTS INC DE,18.88,102748
51692,20140430,72027910,PIR,PIER 1 IMPORTS INC DE,18.26,94534
51692,20140530,72027910,PIR,PIER 1 IMPORTS INC DE,17.61,94534
51692,20140630,72027910,PIR,PIER 1 IMPORTS INC DE,15.41,93500
51692,20140731,72027910,PIR,PIER 1 IMPORTS INC DE,15.06,93423
51692,20140829,72027910,PIR,PIER 1 IMPORTS INC DE,15.76,93423
51692,20140930,72027910,PIR,PIER 1 IMPORTS INC DE,11.89,91800
51692,20141031,72027910,PIR,PIER 1 IMPORTS INC DE,12.9,91498
51692,20141128,72027910,PIR,PIER 1 IMPORTS INC DE,13.8,91498
51692,20141231,72027910,PIR,PIER 1 IMPORTS INC DE,15.4,91498
51692,20150130,72027910,PIR,PIER 1 IMPORTS INC DE,16.81,90007
51692,20150227,72027910,PIR,PIER 1 IMPORTS INC DE,12.06,90007
51692,20150331,72027910,PIR,PIER 1 IMPORTS INC DE,13.98,90007
51692,20150430,72027910,PIR,PIER 1 IMPORTS INC DE,12.65,90144
51692,20150529,72027910,PIR,PIER 1 IMPORTS INC DE,12.71,90144
51692,20150630,72027910,PIR,PIER 1 IMPORTS INC DE,12.63,89000
51692,20150731,72027910,PIR,PIER 1 IMPORTS INC DE,11.81,88376
51692,20150831,72027910,PIR,PIER 1 IMPORTS INC DE,10.18,88376
51692,20150930,72027910,PIR,PIER 1 IMPORTS INC DE,6.9,87100
51692,20151030,72027910,PIR,PIER 1 IMPORTS INC DE,7.42,86705
51692,20151130,72027910,PIR,PIER 1 IMPORTS INC DE,6.76,86705
51692,20151231,72027910,PIR,PIER 1 IMPORTS INC DE,5.09,86705
51692,20160129,72027910,PIR,PIER 1 IMPORTS INC DE,4.02,83668
51692,20160229,72027910,PIR,PIER 1 IMPORTS INC DE,4.94,83668
51692,20160331,72027910,PIR,PIER 1 IMPORTS INC DE,7.01,83668
51692,20160429,72027910,PIR,PIER 1 IMPORTS INC DE,6.89,83775
51692,20160531,72027910,PIR,PIER 1 IMPORTS INC DE,5.6,83787
51692,20160630,72027910,PIR,PIER 1 IMPORTS INC DE,5.14,83787
51692,20160729,72027910,PIR,PIER 1 IMPORTS INC DE,5.12,83299
51692,20160831,72027910,PIR,PIER 1 IMPORTS INC DE,4.61,83299
51692,20160930,72027910,PIR,PIER 1 IMPORTS INC DE,4.24,83299
51692,20161031,72027910,PIR,PIER 1 IMPORTS INC DE,4.31,83087
51692,20161130,72027910,PIR,PIER 1 IMPORTS INC DE,5.59,83087
51692,20161230,72027910,PIR,PIER 1 IMPORTS INC DE,8.54,83087
51692,20170131,72027910,PIR,PIER 1 IMPORTS INC DE,7.27,83034
51692,20170228,72027910,PIR,PIER 1 IMPORTS INC DE,6.73,83034
51692,20170331,72027910,PIR,PIER 1 IMPORTS INC DE,7.16,83034
51692,20170428,72027910,PIR,PIER 1 IMPORTS INC DE,6.74,83036
51692,20170531,72027910,PIR,PIER 1 IMPORTS INC DE,5.01,84706
51692,20170630,72027910,PIR,PIER 1 IMPORTS INC DE,5.19,84706
51692,20170731,72027910,PIR,PIER 1 IMPORTS INC DE,4.61,84554
51692,20170831,72027910,PIR,PIER 1 IMPORTS INC DE,4.19,84554
51692,20170929,72027910,PIR,PIER 1 IMPORTS INC DE,4.19,84554
51692,20171031,72027910,PIR,PIER 1 IMPORTS INC DE,4.16,83790
51692,20171130,72027910,PIR,PIER 1 IMPORTS INC DE,4.89,83790
51692,20171229,72027910,PIR,PIER 1 IMPORTS INC DE,4.14,83790
55213,20070131,78118210,RI,RUBY TUESDAY INC,28.61,59149
55213,20070228,78118210,RI,RUBY TUESDAY INC,29.25,59149
55213,20070330,78118210,RI,RUBY TUESDAY INC,28.6,59149
55213,20070430,78118210,RT,RUBY TUESDAY INC,26.76,54305
55213,20070531,78118210,RT,RUBY TUESDAY INC,27.57,54305
55213,20070629,78118210,RT,RUBY TUESDAY INC,26.33,54305
55213,20070731,78118210,RT,RUBY TUESDAY INC,22.25,53200
55213,20070831,78118210,RT,RUBY TUESDAY INC,22.15,51686
55213,20070928,78118210,RT,RUBY TUESDAY INC,18.34,51686
55213,20071031,78118210,RT,RUBY TUESDAY INC,15.97,51700
55213,20071130,78118210,RT,RUBY TUESDAY INC,13.11,51700
55213,20071231,78118210,RT,RUBY TUESDAY INC,9.75,51700
55213,20080131,78118210,RT,RUBY TUESDAY INC,7.69,51713
55213,20080229,78118210,RT,RUBY TUESDAY INC,7.11,51713
55213,20080331,78118210,RT,RUBY TUESDAY INC,7.5,51713
55213,20080430,78118210,RT,RUBY TUESDAY INC,8.51,51713
55213,20080530,78118210,RT,RUBY TUESDAY INC,7.48,51713
55213,20080630,78118210,RT,RUBY TUESDAY INC,5.4,51713
55213,20080731,78118210,RT,RUBY TUESDAY INC,6.88,52800
55213,20080829,78118210,RT,RUBY TUESDAY INC,6.99,52784
55213,20080930,78118210,RT,RUBY TUESDAY INC,5.79,52784
55213,20081031,78118210,RT,RUBY TUESDAY INC,2.41,52764
55213,20081128,78118210,RT,RUBY TUESDAY INC,1.15,52764
55213,20081231,78118210,RT,RUBY TUESDAY INC,1.56,52764
55213,20090130,78118210,RT,RUBY TUESDAY INC,1.24,52845
55213,20090227,78118210,RT,RUBY TUESDAY INC,1.14,52845
55213,20090331,78118210,RT,RUBY TUESDAY INC,2.92,52845
55213,20090430,78118210,RT,RUBY TUESDAY INC,7.68,52806
55213,20090529,78118210,RT,RUBY TUESDAY INC,6.18,52806
55213,20090630,78118210,RT,RUBY TUESDAY INC,6.66,52806
55213,20090731,78118210,RT,RUBY TUESDAY INC,7.48,63533
55213,20090831,78118210,RT,RUBY TUESDAY INC,7.3,64397
55213,20090930,78118210,RT,RUBY TUESDAY INC,8.42,64397
55213,20091030,78118210,RT,RUBY TUESDAY INC,6.66,64494
55213,20091130,78118210,RT,RUBY TUESDAY INC,6.33,64494
55213,20091231,78118210,RT,RUBY TUESDAY INC,7.2,64494
55213,20100129,78118210,RT,RUBY TUESDAY INC,6.91,64494
55213,20100226,78118210,RT,RUBY TUESDAY INC,8.09,64494
55213,20100331,78118210,RT,RUBY TUESDAY INC,10.57,64494
55213,20100430,78118210,RT,RUBY TUESDAY INC,11.19,64494
55213,20100528,78118210,RT,RUBY TUESDAY INC,10.76,64494
55213,20100630,78118210,RT,RUBY TUESDAY INC,8.5,64494
55213,20100730,78118210,RT,RUBY TUESDAY INC,10.22,64494
55213,20100831,78118210,RT,RUBY TUESDAY INC,9.21,64793
55213,20100930,78118210,RT,RUBY TUESDAY INC,11.87,64793
55213,20101029,78118210,RT,RUBY TUESDAY INC,12.1,64853
55213,20101130,78118210,RT,RUBY TUESDAY INC,12.79,64853
55213,20101231,78118210,RT,RUBY TUESDAY INC,13.06,64853
55213,20110131,78118210,RT,RUBY TUESDAY INC,13.48,64954
55213,20110228,78118210,RT,RUBY TUESDAY INC,13.36,64954
55213,20110331,78118210,RT,RUBY TUESDAY INC,13.11,64954
55213,20110429,78118210,RT,RUBY TUESDAY INC,10.51,65098
55213,20110531,78118210,RT,RUBY TUESDAY INC,10.6,65098
55213,20110630,78118210,RT,RUBY TUESDAY INC,10.78,65098
55213,20110729,78118210,RT,RUBY TUESDAY INC,9.09,65098
55213,20110831,78118210,RT,RUBY TUESDAY INC,8.33,63098
55213,20110930,78118210,RT,RUBY TUESDAY INC,7.16,63098
55213,20111031,78118210,RT,RUBY TUESDAY INC,8.39,63679
55213,20111130,78118210,RT,RUBY TUESDAY INC,7.33,63679
55213,20111230,78118210,RT,RUBY TUESDAY INC,6.9,63679
55213,20120131,78118210,RT,RUBY TUESDAY INC,7.51,63779
55213,20120229,78118210,RT,RUBY TUESDAY INC,7.78,63779
55213,20120330,78118210,RT,RUBY TUESDAY INC,9.13,63779
55213,20120430,78118210,RT,RUBY TUESDAY INC,6.8,63791
55213,20120531,78118210,RT,RUBY TUESDAY INC,7.18,63791
55213,20120629,78118210,RT,RUBY TUESDAY INC,6.81,63791
55213,20120731,78118210,RT,RUBY TUESDAY INC,6.41,63791
55213,20120831,78118210,RT,RUBY TUESDAY INC,6.76,63962
55213,20120928,78118210,RT,RUBY TUESDAY INC,7.25,63962
55213,20121031,78118210,RT,RUBY TUESDAY INC,7.22,63655
55213,20121130,78118210,RT,RUBY TUESDAY INC,7.81,63655
55213,20121231,78118210,RT,RUBY TUESDAY INC,7.86,63655
55213,20130131,78118210,RT,RUBY TUESDAY INC,7.53,61696
55213,20130228,78118210,RT,RUBY TUESDAY INC,7.34,61696
55213,20130328,78118210,RT,RUBY TUESDAY INC,7.37,61696
55213,20130430,78118210,RT,RUBY TUESDAY INC,9.64,60940
55213,20130531,78118210,RT,RUBY TUESDAY INC,9.25,60940
55213,20130628,78118210,RT,RUBY TUESDAY INC,9.23,60940
55213,20130731,78118210,RT,RUBY TUESDAY INC,7.32,60940
55213,20130830,78118210,RT,RUBY TUESDAY INC,7.26,61395
55213,20130930,78118210,RT,RUBY TUESDAY INC,7.5,61395
55213,20131031,78118210,RT,RUBY TUESDAY INC,5.93,61384
55213,20131129,78118210,RT,RUBY TUESDAY INC,7.05,61384
55213,20131231,78118210,RT,RUBY TUESDAY INC,6.93,61384
55213,20140131,78118210,RT,RUBY TUESDAY INC,5.6,61425
55213,20140228,78118210,RT,RUBY TUESDAY INC,6.13,61425
55213,20140331,78118210,RT,RUBY TUESDAY INC,5.61,61425
55213,20140430,78118210,RT,RUBY TUESDAY INC,7.71,61442
55213,20140530,78118210,RT,RUBY TUESDAY INC,7.87,61442
55213,20140630,78118210,RT,RUBY TUESDAY INC,7.59,61442
55213,20140731,78118210,RT,RUBY TUESDAY INC,6.01,61442
55213,20140829,78118210,RT,RUBY TUESDAY INC,6.17,61839
55213,20140930,78118210,RT,RUBY TUESDAY INC,5.89,61839
55213,20141031,78118210,RT,RUBY TUESDAY INC,7.68,61924
55213,20141128,78118210,RT,RUBY TUESDAY INC,8.34,61924
55213,20141231,78118210,RT,RUBY TUESDAY INC,6.84,61924
55213,20150130,78118210,RT,RUBY TUESDAY INC,6.02,62038
55213,20150227,78118210,RT,RUBY TUESDAY INC,6.58,62038
55213,20150331,78118210,RT,RUBY TUESDAY INC,6.01,62038
55213,20150430,78118210,RT,RUBY TUESDAY INC,7.28,62038
55213,20150529,78118210,RT,RUBY TUESDAY INC,6.24,62038
55213,20150630,78118210,RT,RUBY TUESDAY INC,6.27,62038
55213,20150731,78118210,RT,RUBY TUESDAY INC,7.34,62038
55213,20150831,78118210,RT,RUBY TUESDAY INC,6.58,61960
55213,20150930,78118210,RT,RUBY TUESDAY INC,6.21,61960
55213,20151030,78118210,RT,RUBY TUESDAY INC,5.23,61951
55213,20151130,78118210,RT,RUBY TUESDAY INC,5.53,61951
55213,20151231,78118210,RT,RUBY TUESDAY INC,5.51,61951
55213,20160129,78118210,RT,RUBY TUESDAY INC,5.45,62048
55213,20160229,78118210,RT,RUBY TUESDAY INC,5.29,62048
55213,20160331,78118210,RT,RUBY TUESDAY INC,5.38,62048
55213,20160429,78118210,RT,RUBY TUESDAY INC,4.4,60190
55213,20160531,78118210,RT,RUBY TUESDAY INC,3.88,60190
55213,20160630,78118210,RT,RUBY TUESDAY INC,3.61,60190
55213,20160729,78118210,RT,RUBY TUESDAY INC,4.04,60190
55213,20160831,78118210,RT,RUBY TUESDAY INC,3.04,60137
55213,20160930,78118210,RT,RUBY TUESDAY INC,2.5,60137
55213,20161031,78118210,RT,RUBY TUESDAY INC,2.97,60197
55213,20161130,78118210,RT,RUBY TUESDAY INC,3.02,60197
55213,20161230,78118210,RT,RUBY TUESDAY INC,3.23,60197
55213,20170131,78118210,RT,RUBY TUESDAY INC,1.96,60575
55213,20170228,78118210,RT,RUBY TUESDAY INC,1.9,60575
55213,20170331,78118210,RT,RUBY TUESDAY INC,2.81,60575
55213,20170428,78118210,RT,RUBY TUESDAY INC,2.55,60564
55213,20170531,78118210,RT,RUBY TUESDAY INC,2.2,60564
55213,20170630,78118210,RT,RUBY TUESDAY INC,2.01,60564
55213,20170731,78118210,RT,RUBY TUESDAY INC,2.02,60564
55213,20170831,78118210,RT,RUBY TUESDAY INC,2.15,60944
55213,20170929,78118210,RT,RUBY TUESDAY INC,2.14,60944
55213,20171031,78118210,RT,RUBY TUESDAY INC,2.37,61187
55213,20171130,78118210,RT,RUBY TUESDAY INC,2.39,61191
55213,20171229,78118210,RT,RUBY TUESDAY INC,,61191
57330,20070131,35874810,FRS,FRISCHS RESTAURANTS INC,29.5,5101
57330,20070228,35874810,FRS,FRISCHS RESTAURANTS INC,28.47,5101
57330,20070330,35874810,FRS,FRISCHS RESTAURANTS INC,37.57,5101
57330,20070430,35874810,FRS,FRISCHS RESTAURANTS INC,35.4,5106
57330,20070531,35874810,FRS,FRISCHS RESTAURANTS INC,-31.6,5106
57330,20070629,35874810,FRS,FRISCHS RESTAURANTS INC,30.54,5106
57330,20070731,35874810,FRS,FRISCHS RESTAURANTS INC,29.4849,5106
57330,20070831,35874810,FRS,FRISCHS RESTAURANTS INC,27.55,5132
57330,20070928,35874810,FRS,FRISCHS RESTAURANTS INC,28.75,5132
57330,20071031,35874810,FRS,FRISCHS RESTAURANTS INC,30.15,5133
57330,20071130,35874810,FRS,FRISCHS RESTAURANTS INC,27.65,5133
57330,20071231,35874810,FRS,FRISCHS RESTAURANTS INC,23.4,5133
57330,20080131,35874810,FRS,FRISCHS RESTAURANTS INC,20.45,5134
57330,20080229,35874810,FRS,FRISCHS RESTAURANTS INC,21.8,5134
57330,20080331,35874810,FRS,FRISCHS RESTAURANTS INC,23.15,5134
57330,20080430,35874810,FRS,FRISCHS RESTAURANTS INC,24.35,5128
57330,20080530,35874810,FRS,FRISCHS RESTAURANTS INC,27.35,5128
57330,20080630,35874810,FRS,FRISCHS RESTAURANTS INC,-23.24,5128
57330,20080731,35874810,FRS,FRISCHS RESTAURANTS INC,21.03,5128
57330,20080829,35874810,FRS,FRISCHS RESTAURANTS INC,23.25,5106
57330,20080930,35874810,FRS,FRISCHS RESTAURANTS INC,22.7,5106
57330,20081031,35874810,FRS,FRISCHS RESTAURANTS INC,17.1,5107
57330,20081128,35874810,FRS,FRISCHS RESTAURANTS INC,19.8,5107
57330,20081231,35874810,FRS,FRISCHS RESTAURANTS INC,18.85,5107
57330,20090130,35874810,FRS,FRISCHS RESTAURANTS INC,21.51,5098
57330,20090227,35874810,FRS,FRISCHS RESTAURANTS INC,19.86,5098
57330,20090331,35874810,FRS,FRISCHS RESTAURANTS INC,20.25,5098
57330,20090430,35874810,FRS,FRISCHS RESTAURANTS INC,25.05,5098
57330,20090529,35874810,FRS,FRISCHS RESTAURANTS INC,28.5,5098
57330,20090630,35874810,FRS,FRISCHS RESTAURANTS INC,29.54,5098
57330,20090731,35874810,FRS,FRISCHS RESTAURANTS INC,27.75,5103
57330,20090831,35874810,FRS,FRISCHS RESTAURANTS INC,28.22,5106
57330,20090930,35874810,FRS,FRISCHS RESTAURANTS INC,25.88,5106
57330,20091030,35874810,FRS,FRISCHS RESTAURANTS INC,23.45,5107
57330,20091130,35874810,FRS,FRISCHS RESTAURANTS INC,23.4,5107
57330,20091231,35874810,FRS,FRISCHS RESTAURANTS INC,23.85,5107
57330,20100129,35874810,FRS,FRISCHS RESTAURANTS INC,23.95,5107
57330,20100226,35874810,FRS,FRISCHS RESTAURANTS INC,24.4,5107
57330,20100331,35874810,FRS,FRISCHS RESTAURANTS INC,22.1,5107
57330,20100430,35874810,FRS,FRISCHS RESTAURANTS INC,21.91,5107
