,date,APPB,CHIL,CPKI,TGIF,CAKE,RRGB,BJRI
203,2014-11-07,3.1362805438100256,4.30386197699029,3.693394206272318,3.811430448236198,3.414699162286535,3.8602529160164103,3.7710188555794657
204,2014-11-10,3.1979253992702623,4.2333512528597215,3.6290936285713182,3.7787210433869967,3.422204369674996,3.8869710665643638,3.791254428483229
205,2014-11-11,3.16892136579689,4.343471714298337,3.681460139689718,3.7703864250457273,3.4033562541964795,3.8729246328091196,3.766635893017024
206,2014-11-12,3.146722294477553,4.25240615406498,3.62176060594889,3.7745374370356233,3.4271536675431857,3.9012178978421233,3.794803358454283
207,2014-11-13,3.145500661432257,4.331465149175275,3.7106392987697094,3.6746418160313583,3.3950782038192924,3.8891728735326945,3.772169330833063
208,2014-11-14,3.1495098394071217,4.415671804289511,3.7283809045922567,3.574048092932714,3.4219358014489023,3.8773103022760362,3.76362022976655
209,2014-11-17,3.2634461738182785,4.258452144033608,3.7480702436086997,3.5920849465195723,3.419512132004694,3.8898259159859885,3.8357816551739927
210,2014-11-18,3.2781907843935394,4.277887642097394,3.6526832709185655,3.665469844473152,3.427385645227095,3.879899491095286,3.841554451446595
211,2014-11-19,3.2750969736167366,4.347257082159166,3.6239823646344402,3.6932111753420354,3.4104749468749507,3.8711799777451175,3.865693270414345
212,2014-11-20,3.221316624005855,4.326385996664081,3.6847658804877508,3.717287495599393,3.3872663471077056,3.862504325660116,3.834560889902972
213,2014-11-21,3.22997993820085,4.3432874447287375,3.6440351494779404,3.7221870904584975,3.418618211204471,3.8641849849740377,3.881443852665311
214,2014-11-24,3.1813133454554223,4.394293843623566,3.6401304914897983,3.6473969282717245,3.3893041732564306,3.8709053007602927,3.8450286372967
215,2014-11-25,3.1919947139975657,4.296764327055876,3.6274652258878146,3.782698413717696,3.39572299014759,3.8573864555222177,3.8759901471530442
216,2014-11-26,3.1992381989523877,4.386375304683106,3.5951336361367687,3.7460582535355997,3.405117046682344,3.8437025337183153,3.9158767014323654
217,2014-11-28,3.189262826428472,4.291624613585138,3.623491183820732,3.767556338854242,3.4294232102387103,3.8483110051608325,3.9115669110270757
218,2014-12-01,3.2292412674103024,4.33280035290062,3.629695888402697,3.635939486788118,3.530803959520444,3.8766799649513075,3.8983609989940424
219,2014-12-02,3.173525882646437,4.296158688830746,3.685200784179009,3.719341402700902,3.544420461566931,3.877294148775837,3.794641674319693
220,2014-12-03,3.1484179517294266,4.314324539157942,3.6972276857283584,3.688517037939778,3.5196475199582427,3.890127095039552,3.837627222958178
221,2014-12-04,3.159121518811713,4.217673712261462,3.708864212318108,3.7525179282761205,3.5470602588715225,3.8981645096874975,3.8292537946799126
222,2014-12-05,3.1666606120471967,4.284275770031472,3.650123269944615,3.738912029558804,3.552380473061074,3.8967959509159096,3.871534438100803
223,2014-12-08,3.156942724447678,4.186088412900675,3.700157688722076,3.653071301541602,3.572786476367797,3.950802923321877,3.8763120615139908
224,2014-12-09,3.1551979429597967,4.176921146030887,3.7005525982509515,3.7259998937031047,3.544204173301837,3.948602141547008,3.857635108781558
225,2014-12-10,3.17804180745153,4.278533211844057,3.687393321481599,3.737545970566245,3.536620866259052,3.8945334534568783,3.8545033864436067
226,2014-12-11,3.172446843632061,4.1443965460270435,3.7076747719474845,3.7469469827787325,3.56990373057002,3.906301688264801,3.8384830345547054
227,2014-12-12,3.189393737618211,4.1123116298512,3.697829474443041,3.5973490076276127,3.5611382852153954,3.938276984667991,3.8351139133149297
228,2014-12-15,3.1979804495723245,4.222781404176382,3.6688145377456594,3.7270478632980355,3.5509033486374335,3.892218634761429,3.801706973001978
229,2014-12-16,3.239223270677961,4.201278363967944,3.7083061058066695,3.585872407044587,3.5650611387806777,3.9087525669234444,3.8249186423269528
230,2014-12-17,3.2082508918231682,4.123608632843688,3.6288484907264436,3.702383505250043,3.587628929234427,3.928403830041119,3.8252378315020303
231,2014-12-18,3.1985799003002957,4.085803329215526,3.703498851571853,3.6717516604199973,3.538580064665087,3.9205185561463107,3.8258566449215987
232,2014-12-19,3.221368726143809,4.061835493998443,3.709974178361132,3.6179105316557054,3.5399147525029644,3.9372535068892107,3.827303628854593
233,2014-12-22,3.1916171910886355,4.070773084302959,3.7192800429796886,3.525058462931661,3.5674720766126287,3.956440897744816,3.820685937287932
234,2014-12-23,3.1451039041555986,4.1728418406379895,3.6751458116600078,3.6280117662372136,3.457952474275143,3.928561715891963,3.809193774804077
235,2014-12-24,3.170169434220953,4.20327813688022,3.614243187304056,3.4791247516929054,3.487362899109054,3.9629082100410873,3.8399663305365204
236,2014-12-26,3.1640925413145933,4.189861275350406,3.6763448526729623,3.5478834066887694,3.493353690655372,3.9384500420075543,3.8274786198171578
237,2014-12-29,3.098118950954041,4.131308834430265,3.664300026295424,3.5222080752842926,3.5075111351128863,3.963124700135393,3.825777777592316
238,2014-12-30,3.1119711617430825,4.028502932655737,3.655732720501224,3.5663918284659095,3.486460393011227,3.9679250362561493,3.853906610826412
239,2014-12-31,3.185554259137905,4.002779983800443,3.688585149512879,3.5384268076727117,3.4830255469327884,3.9917026678476435,3.848494522565047
240,2015-01-02,3.229844012279461,4.103942873016529,3.616023544230082,3.6556752306709788,3.487298537659584,3.9385177319021514,3.8334696711962777
241,2015-01-05,3.211438976729403,4.131403964374194,3.618577541327678,3.5290215751198333,3.4874634254164394,3.952364156686712,3.850305868472291
242,2015-01-06,3.2884118040874837,3.9538041220941222,3.7065477776046762,3.577214472927735,3.5043841366276207,3.9558280193222917,3.8399734926716356
243,2015-01-07,3.2432566191646237,4.02475261197328,3.6744699872814275,3.4310409914092195,3.496811584954497,3.974327795235231,3.8291900673555785
244,2015-01-08,3.2284330325357535,4.009924226402791,3.6704954256374402,3.4335771365885543,3.495340591975143,3.997406675811826,3.817118905383765
245,2015-01-09,3.2097548003794616,4.030309257810276,3.6007476639096767,3.5058838533114702,3.505237205271085,3.99755338812309,3.8111952030787277
246,2015-01-12,3.17708454225956,4.144051781515069,3.6497725725484136,3.412532636125044,3.4909841327800155,3.9813843327627625,3.8039581422806488
247,2015-01-13,3.206387060646986,3.9571094409234253,3.645147337647534,3.370822126529825,3.556532984509442,4.0293934465419285,3.815227027227151
248,2015-01-14,3.2251432899617636,4.185057353230017,3.572333508080329,3.2708516621887225,3.514658763386441,4.0190159431632875,3.7985479361242334
249,2015-01-15,3.2000106586764248,4.2366849995912546,3.5738263874978147,3.395947470385336,3.443969596492154,3.9904105863314694,3.7794177583182393
250,2015-01-16,3.1919273111106925,4.280794679369076,3.6123914560422556,3.332164225709615,3.5249413582926428,3.992989619856294,3.7310420235103967
251,2015-01-20,3.1340082419166704,4.123369004456157,3.6617522005666343,3.4417548704410854,3.604248517149485,4.0010856212681745,3.7373797713874657
252,2015-01-21,3.126317728725289,4.2802483725537,3.6586118580171583,3.3157051848988757,3.5802932665819123,3.9761087426739943,3.7401274262641735
253,2015-01-22,3.087089620743926,4.260504952882728,3.573736857111557,3.408054840442314,3.592596862273905,3.984418448477284,3.7380571330148236
254,2015-01-23,3.1405323779490217,4.118659498560877,3.6571186201546717,3.3012336349094635,3.5870001662856668,4.012990967101896,3.744064172479991
255,2015-01-26,3.1087245401013064,4.149319520415977,3.6400923262272986,3.407738990410904,3.571697127985316,4.002624616114787,3.7352523182725657
256,2015-01-27,3.1321603526569586,4.306081153193503,3.610300214476005,3.2726279984295967,3.5834083873381255,3.9835897864458207,3.7234472730695263
257,2015-01-28,3.160579095630441,4.243569857259814,3.6637456239264625,3.309873912625808,3.5916131981701316,3.9851776217153567,3.714530763081485
258,2015-01-29,3.1331441405084277,4.327351732971626,3.5622565809365523,3.4321052954979017,3.5998237161955933,4.004380986785972,3.730065115614499
259,2015-01-30,3.177891009418142,4.196331336917051,3.6935500887074726,3.4569804415331884,3.5822307214639597,3.954452623753383,3.7131307746436537
260,2015-02-02,3.2575004601385933,4.214133951082377,3.6318103730362203,3.4226645888856595,3.6302593384589272,3.9597097295401973,3.7255074835765702
261,2015-02-03,3.2690500819525887,4.171454043571924,3.7087972048720705,3.320289085627494,3.6070661245430315,3.953463610820381,3.73185151437639
262,2015-02-04,3.2155800402056904,4.236265017659285,3.6741839220289516,3.352886682101114,3.642415078601038,3.9517924623356,3.7200009091747566
263,2015-02-05,3.2398502802723863,4.235511273130152,3.633474136413614,3.3969096277443653,3.570689027976324,3.960364416398584,3.712949521736407
264,2015-02-06,3.2165300021159764,4.087665164712675,3.6646129435546535,3.4576347128581326,3.5872271362687105,3.974886734510185,3.7045103802374197
265,2015-02-09,3.1707602508285824,4.295670449683011,3.5999970655997946,3.485254194499547,3.5756953121037727,3.9582642667073755,3.698362237888369
266,2015-02-10,3.181343421481398,4.233443002345327,3.6559182433485664,3.2664326285831655,3.6051862466500317,3.987662225766721,3.7256367713943765
267,2015-02-11,3.1056966722823303,4.304266305519033,3.6440936596847364,3.3914644256090627,3.5816259627217684,3.96848591261153,3.7169261216898324
268,2015-02-12,3.1836633090373705,4.3016181599128815,3.591108312509563,3.3430748788004214,3.593904473576144,4.016741075322217,3.751153021490094
269,2015-02-13,3.2053707612848257,4.267238996689806,3.5930200760336755,3.511802165609688,3.548307263624003,3.9926489033010113,3.7541658148259396
270,2015-02-17,3.1776211944961434,4.2450332821988015,3.6624675462386502,3.3728369651894057,3.530771556816622,4.036416731849835,3.73157481015895
271,2015-02-18,3.1325106925874993,4.205546828169039,3.6656870298786233,3.4463317229860744,3.5119077096978284,4.019624832232113,3.747731594940058
272,2015-02-19,3.12750605027913,4.1961012816134975,3.629149910906517,3.4076732390650775,3.5028208001974126,4.000089104101063,3.8486111933529323
273,2015-02-20,3.1186469490352975,4.320889267049609,3.620518292004938,3.299521697245724,3.5010315930702047,3.987179825250041,3.854165208312178
274,2015-02-23,3.1622632138832913,4.179403024241178,3.636879431851345,3.3631859021735755,3.4787580118098846,4.000771915495913,3.846300351707559
275,2015-02-24,3.0924366307192583,4.222023711205222,3.5530626590706422,3.439395585669825,3.4593740527403067,4.055578602287545,3.7841780665388662
276,2015-02-25,3.08094234854084,4.232574591174726,3.617258295958741,3.4173506820648067,3.3863693299529354,4.010395988153853,3.820944790474754
277,2015-02-26,3.1644498368919254,4.26064459241332,3.5705211302738338,3.188926271525781,3.366740384138166,4.0477424962946476,3.840060626669021
278,2015-02-27,3.1564323141275024,4.163930365569119,3.621249881410944,3.4151108694297085,3.353328618428989,4.039956718418951,3.834497473493707
279,2015-03-02,3.1755366946311407,4.007492064961222,3.658219931429442,3.340917609006012,3.371357918795574,4.059674853758186,3.8545301480737093
280,2015-03-03,3.1680637993475766,4.0256784453073235,3.6554230656216564,3.3006985663562682,3.3715785050526934,4.066080438968061,3.8524702967173283
281,2015-03-04,3.185767557476941,4.023448910820419,3.6730823560354007,3.3410641124480445,3.3655203724290375,4.026545668850074,3.8872137026625353
282,2015-03-05,3.16839611083155,4.065826946130202,3.6291930747733576,3.374335520742899,3.378358405663039,4.0388241841627,3.870652580790968
283,2015-03-06,3.1914743315181022,4.132468572680632,3.660131714843916,3.4576300165216427,3.3570741311159065,3.994491879528613,3.8581786207837494
284,2015-03-09,3.2048351867305054,4.164305992840998,3.673954730316689,3.326044624256606,3.3598307126473834,3.994120324474058,3.853430179821861
285,2015-03-10,3.274011716137155,4.10496869939381,3.553156104599812,3.409220086335376,3.388743592417147,4.000282656775342,3.8748028162219246
286,2015-03-11,3.2648238016788445,4.072061471912782,3.644077910992526,3.394388976235557,3.371565232719311,4.019919316142596,3.8692728264405813
287,2015-03-12,3.140176774401126,4.0979655788877425,3.5994311719769665,3.4295936787540016,3.3620461189719704,4.03144126810739,3.852683344008458
288,2015-03-13,3.188602995067214,4.158478383331565,3.603773929563892,3.3404418436191987,3.354530227224728,4.033022997723422,3.863022718816805
289,2015-03-16,3.180167494194495,4.028847757734009,3.6013802950389278,3.335458283381799,3.367740978705567,4.061841714323977,3.868179531156393
290,2015-03-17,3.1462075898115853,4.031015842996667,3.5430437672099346,3.395064428190006,3.3805766726673605,4.062345432988172,3.8894958449034416
291,2015-03-18,3.156241668121002,4.089594486935363,3.6334892186295784,3.264176098429525,3.38195127545496,4.062917577896442,3.870693880811106
292,2015-03-19,3.1361171232681846,4.050639505520185,3.616908785658966,3.3571334981338383,3.3561049039538187,4.0643860037141515,3.863125768930309
293,2015-03-20,3.1991281732338117,4.039244928135044,3.5488536805960234,3.3800583673448745,3.3645166135829827,4.059746034978692,3.8692219107057766
294,2015-03-23,3.19138059446587,3.9245066484447424,3.6101010601963703,3.3183352157820445,3.377321716640117,4.08694891183309,3.864698921263262
295,2015-03-24,3.1549588246704356,3.8892798647183113,3.5609924284092105,3.3203862292994377,3.3736553032945684,4.1317764672952455,3.8604836489597636
296,2015-03-25,3.2274338923438313,3.882419557257651,3.6413692513400027,3.3701349347047245,3.3738323958734693,4.0798276175891095,3.8511427041572537
297,2015-03-26,3.2179392851771627,4.0056431500665814,3.5941497135756517,3.4315052160416672,3.3649800903775793,4.069718063327356,3.8475558587475516
298,2015-03-27,3.195027980605205,3.913690680806666,3.574088762732876,3.425588054172384,3.3914032362983892,4.095232275973691,3.8469895442419837
299,2015-03-30,3.1712252631635796,3.9753990163514024,3.55580149056303,3.350835950445234,3.424699315332592,4.1050015984645345,3.8610449837391805
300,2015-03-31,3.2135261302239364,3.8769472071237896,3.543730020018007,3.416683655046613,3.412002900619626,4.1429525608350435,3.8494254081810597
301,2015-04-01,3.217312379336518,4.044376693178869,3.5072675926102397,3.3822463741753492,3.4182722423491363,4.085195933841838,3.848720688814071
302,2015-04-02,3.218656859466199,3.9608065548399334,3.5297059287452814,3.316762185713223,3.4324549029822577,4.107149087904609,3.8717641575728337
303,2015-04-06,3.203418852005953,4.026068415141448,3.554068309074591,3.387602201383318,3.387884558466309,4.083360357475851,3.853497761476615
304,2015-04-07,3.252199592990075,4.043288512725568,3.4739212257500585,3.4104282208844174,3.4257561422909752,4.0818727724702635,3.8976642820034453
305,2015-04-08,3.252648758096109,3.946303392125759,3.549513383230484,3.3643779646767342,3.4198404875679285,4.086302335624634,3.857659879826577
306,2015-04-09,3.206066232423121,3.949770028075299,3.570322092642156,3.428565151988691,3.438837109937711,4.079920911225837,3.8528025350301833
307,2015-04-10,3.22374683329617,3.964710525483892,3.601297783889751,3.2149864496952305,3.4585898978125362,4.102619721447758,3.8924176614175856
308,2015-04-13,3.256485062206614,3.934941280834532,3.570628476705662,3.3311939702130355,3.4075404106477745,4.084958865387908,3.8662102832256746
309,2015-04-14,3.2514570332674246,3.993318469284489,3.5721868196711686,3.3715963975731094,3.4120450877287465,4.069926305951371,3.8817947130689365
310,2015-04-15,3.2004491001759825,3.9618175379811396,3.5753225649562945,3.4628122214919927,3.4370929060672473,4.059616901230301,3.8997797714547513
311,2015-04-16,3.184780275620736,3.947984740465164,3.575750999418271,3.587025019243132,3.412816445261481,4.033914406689226,3.9125400515010877
312,2015-04-17,3.1396041288734775,4.03368320154669,3.585283429499448,3.562300687368994,3.419977940975753,4.020900735778987,3.900993948264442
313,2015-04-20,3.1714191025594336,3.9749534021207875,3.574435256074287,3.501089755129646,3.4291869642142156,4.052486383074773,3.909909959715801
314,2015-04-21,3.1841656191496504,4.076260483692488,3.55216435580593,3.4666989790196303,3.417727562449042,4.043950300987506,3.8532444218572235
315,2015-04-22,3.1922010573318778,4.119585605853083,3.4970880487760305,3.488452029363757,3.4487013064078536,4.025554251590687,3.843572003537549
316,2015-04-23,3.206935772870067,3.989219587441279,3.532462527152935,3.330953590790527,3.4622764303361624,4.0295702922337915,3.9086828619210126
317,2015-04-24,3.2102956464396404,4.0662379973056755,3.4728319869483575,3.3996934579245908,3.504867669997261,4.048205463203638,3.830718976319959
318,2015-04-27,3.150883263742279,4.106667977976673,3.466694110180251,3.5072387676976975,3.4791510649937463,4.032293911111942,3.842445853403776
319,2015-04-28,3.2088235520190564,3.9479869367112883,3.4626835181682427,3.5669832606666105,3.479264368550787,4.05149885938649,3.8555553855047675
320,2015-04-29,3.2581826026846845,4.067059517655133,3.566796932178616,3.483073792413356,3.494623567227015,3.9886395688158345,3.8566642431161715
321,2015-04-30,3.309837628152986,3.987285373177622,3.598368966001427,3.6288790746888866,3.463302844571253,3.978493119161777,3.8148958032863214
322,2015-05-01,3.298354011345218,4.116039815945491,3.5681775656969736,3.573522861861019,3.4549735429770307,3.9493045688370323,3.859373742038168
323,2015-05-04,3.3941005350425044,4.1635587765628665,3.5228085436524292,3.4980899088678847,3.4702262980784377,3.9385653372118705,3.8354682609430197
324,2015-05-05,3.418671466151959,4.079031120132865,3.592093555914826,3.49647306432503,3.434990883415958,3.9336549960525344,3.8694089237393716
325,2015-05-06,3.3459155875727857,4.201495315666689,3.57929710895647,3.6631950041608192,3.4168127286895027,3.895515310719336,3.8170483044898567
326,2015-05-07,3.347824480317915,4.053064294520039,3.5645059006051283,3.6630663676131294,3.4354601309393145,3.9207265395778053,3.8681537798855814
327,2015-05-08,3.4088699400330493,4.046217145877088,3.4856416545933,3.6921185822588547,3.4409867468060567,3.9398801703387187,3.8370201834561923
328,2015-05-11,3.266005264233044,4.138546266691685,3.5681614765560328,3.6166490437606416,3.443624186781932,3.942599032371315,3.8029431942166823
329,2015-05-12,3.339676445260986,4.027340707766726,3.6296857604706974,3.6491581487431755,3.458752491008743,3.939425804754529,3.7730508626557917
330,2015-05-13,3.3566881264259316,4.111692772124916,3.513880875940253,3.6211529092035253,3.447640976964097,3.9464652429480442,3.7567747941776806
331,2015-05-14,3.2882291040087996,4.114232896923358,3.563414200696857,3.5935367061727934,3.4710813610909206,3.9342782434660863,3.7825114629902936
332,2015-05-15,3.303177423509616,3.9914284962751165,3.5547606083737175,3.7228348873632466,3.4984277025964303,3.9390539905709563,3.7971239948256903
333,2015-05-18,3.336001233010179,3.9543721568037538,3.540905413147794,3.692907593780537,3.4739480515389016,3.9461856701560283,3.8069247332733624
334,2015-05-19,3.187822247446946,3.985481039768412,3.4474529105039364,3.6259500834426044,3.469729073709139,4.054218208622552,3.817082561276348
335,2015-05-20,3.213677481313944,3.8625043818826406,3.4339075422922947,3.5492300015451606,3.4755324470205515,4.1149977100317985,3.774191893270841
336,2015-05-21,3.1785173873623824,3.9960084085220773,3.4820379506585852,3.554704735818365,3.4632799837424226,4.067051300597457,3.7857830556426832
337,2015-05-22,3.153362154594967,4.0986506060385155,3.486823291028679,3.504188218385134,3.4629479068584015,4.069772277091904,3.7729534561497404
338,2015-05-26,3.1601400229001797,4.027035212297045,3.519740560948293,3.595487505846881,3.5127738403182516,4.049034803680272,3.7409344866770815
339,2015-05-27,3.1915879065210517,4.044105221719681,3.4276754746911093,3.6305763156388142,3.4848053048363394,4.046345262466469,3.7960253252357523
340,2015-05-28,3.1958080479946265,4.0040318010347775,3.446397786843279,3.5707433295121302,3.4771676643526583,4.059918251852127,3.810254208994094
341,2015-05-29,3.186877825200708,4.061631757509398,3.5026950892300213,3.682728843365303,3.4594243818120933,4.051430215449735,3.738265522135549
342,2015-06-01,3.2121174036043456,4.000035509639559,3.4369646457896765,3.6730996711499544,3.4709822530105567,4.070284016091783,3.7584592387883156
343,2015-06-02,3.184715947237631,3.993853035027555,3.5198053728672645,3.622125441165358,3.4532232120492083,4.0654971252842955,3.7585378521881516
344,2015-06-03,3.153212673796861,3.935783267751946,3.4973299929045503,3.714177665413191,3.4533412989989385,4.069143948793026,3.758432182587065
345,2015-06-04,3.193992042652221,3.9072206286503977,3.5337076098033666,3.598613817862956,3.485152605851024,4.0822451322775235,3.7633414394797837
346,2015-06-05,3.174280834310725,3.8817812637337052,3.503374449221913,3.652653837598352,3.471744058705238,4.082201472373012,3.772765330041299
347,2015-06-08,3.1569241885654633,3.952443585310499,3.513026642341537,3.5228022113272566,3.4784670070423838,4.096696972247644,3.770564134621698
348,2015-06-09,3.1862642901114784,3.9290532627572383,3.439529980783199,3.5395204431987946,3.4849468716679297,4.113433861768513,3.77525870326947
349,2015-06-10,3.134716773435003,3.89087521473545,3.461605322134598,3.6676008377193563,3.4891752616140943,4.114810690115002,3.7959263394165004
350,2015-06-11,3.1716441077177846,3.943753946601605,3.2465817361123883,3.667759231646033,3.4961124137508692,4.148618124819958,3.772638798621303
351,2015-06-12,3.160846388351403,4.0448462247047585,3.2652231215090275,3.5609026093409457,3.5049783153451646,4.1266989913645205,3.7755637143963057
352,2015-06-15,3.2090878517417796,3.9552137504932845,3.281444328839465,3.6608772238073533,3.4965524945586393,4.122645655007036,3.859347142387701
353,2015-06-16,3.243582237560515,4.064935032267885,3.1729587834535193,3.491483196162684,3.544325810972457,4.151224416050448,3.868473652686185
354,2015-06-17,3.2173739345555363,4.016537115580228,3.244147667312345,3.7415754462281416,3.490460365574765,4.098270822599936,3.889148853244799
355,2015-06-18,3.229476785694823,4.039078591501454,3.1876191487741274,3.64540678199171,3.5505305542376924,4.124031483161442,3.906592014167871
356,2015-06-19,3.147782500104817,4.116589885154394,3.224351927103051,3.6609943709169164,3.524587855232559,4.104796705277832,3.897770109549323
357,2015-06-22,3.1758444590109587,4.1129898908728055,3.1653705916840464,3.659421742370527,3.53828460345821,4.113740580012155,3.9101101062539296
358,2015-06-23,3.203508346075977,4.026617987423579,3.2292404721007606,3.6733023066980044,3.5181689372684293,4.104978593786877,3.9334816649317323
359,2015-06-24,3.1982725103775658,4.2524872246072,3.22749459072561,3.571809636828824,3.604251160704469,4.065932251080975,3.8648603513711928
360,2015-06-25,3.155065214449512,4.186472000056076,3.296982824132722,3.5600170455501647,3.6360249267230036,4.070465441378543,3.914113438273147
361,2015-06-26,3.1265232821398077,4.130218894431902,3.2484748627786177,3.661394796074006,3.6451142314152936,4.07914219042461,3.901655127078099
362,2015-06-29,3.157668145348224,4.127955631081178,3.2548147293488423,3.6379814836453246,3.6971628112243344,4.083783845096153,3.9059397010629633
363,2015-06-30,3.119979723636062,4.12117674145885,3.3008671421070153,3.628165623743985,3.679902194088587,4.084877064614401,3.8755687661859515
364,2015-07-01,3.1612204086973517,3.9872121423875644,3.3172093554155273,3.73514794177723,3.695837570973306,4.075789595490708,3.9134703695568813
365,2015-07-02,3.190886104763682,4.04008724453938,3.3335510376108592,3.6569549957563288,3.6672001206071805,4.08588696339738,3.8741263311810163
366,2015-07-06,3.1751072814755057,3.934666210719499,3.3387993314257582,3.6603000870038054,3.6736453381329546,4.067635929022659,3.921455030864407
367,2015-07-07,3.1860320773979027,3.943338225690338,3.2798962562471146,3.6717131944274093,3.6197550890235117,4.09563678533651,3.920157540758571
368,2015-07-08,3.1747444724938085,3.967176099298447,3.2288701944431506,3.6040588844186794,3.6795354244394147,4.111328214169033,3.939050920622626
369,2015-07-09,3.13832359689696,3.950222751753018,3.239872021492935,3.667110278146294,3.6611554712418277,4.11535890758861,3.881412543455982
370,2015-07-10,3.0665617853933607,3.955020962315325,3.321389869945979,3.6660959721266395,3.65482819515808,4.118674395103725,3.9071590748031575
371,2015-07-13,3.0603458575698554,3.887634775655589,3.2843305539646326,3.663604519164834,3.6772342125959847,4.123884582797887,3.88943895942914
372,2015-07-14,3.0481448528536927,4.0602153326810155,3.280216962789194,3.5417870030390564,3.662230875491331,4.114959873013653,3.9031737633144585
373,2015-07-15,3.0891333970268966,3.9053634510753077,3.265387818792509,3.6838057315357675,3.6624471222631327,4.120704671065986,3.885342411514797
374,2015-07-16,3.0487713700829064,3.9774096830046353,3.449032096243143,3.5201125456217754,3.6587851827397557,4.093860321401655,3.855868825584878
375,2015-07-17,3.0572540287297882,3.961832784011367,3.4729882196189616,3.62320735360447,3.6120124517974803,4.073403265442834,3.8894266460259423
376,2015-07-20,3.0267940131432667,4.150294179101015,3.3791567201756183,3.6594371646573522,3.6103968917018094,4.056132193259814,3.873519941738357
377,2015-07-21,3.129659113765131,4.025577225731841,3.308340162142443,3.642284060855257,3.5841774609319854,4.082535374210652,3.899911459948384
378,2015-07-22,3.0763093569923052,4.072894270610031,3.294411162638027,3.654341783829011,3.5927651181857216,4.075377005339843,3.861100954853353
379,2015-07-23,3.125155241606294,4.0309520518950315,3.3108773443913027,3.5522847115201612,3.615530921537314,4.063895316870336,3.8604861879935974
380,2015-07-24,3.170960195233284,4.010689495171881,3.321658921265759,3.4733174288863045,3.635997329814339,4.0691012909518225,3.8851863941788825
381,2015-07-27,3.1299142151941037,4.0140950999769425,3.23317161920967,3.642318179848994,3.6412642251493077,4.067525807525609,3.893609576527412
382,2015-07-28,3.069764821347397,3.998246862810018,3.192115950209862,3.7178027150876605,3.6492627045223944,4.078412841034655,3.893999377967554
383,2015-07-29,3.0175240038449465,4.090977660203836,3.221878421050227,3.6360969277971553,3.608252704899453,4.095103179914927,3.868928661721111
384,2015-07-30,3.043301943479967,3.9246271924626748,3.2317937946206174,3.763072724391702,3.628240215687199,4.121397685165762,3.8971828896625382
385,2015-07-31,3.0368812119622786,3.998105652838898,3.2354035774410144,3.7090206916112063,3.6425969489721695,4.089137998441508,3.921556925108458
386,2015-08-03,3.010098178882084,3.97578493094528,3.2311985003155472,3.68030223288688,3.665982541418752,4.094653160390168,3.837126088602039
387,2015-08-04,2.996003006002239,4.046623353890393,3.2209194151124683,3.758649247507008,3.6488891296923303,4.076356945435746,3.8886974564487105
388,2015-08-05,3.0286173016877758,3.9553644453950603,3.3756233590372755,3.628812354217249,3.678620257726501,4.079572741491273,3.8623184838836337
389,2015-08-06,3.0787479323142626,4.096737416237373,3.354912033807145,3.6872885855477158,3.6788159271923897,4.039877410477266,3.835851111383798
390,2015-08-07,3.0868164103316995,3.9716176919794006,3.3968780004876384,3.753925065806717,3.683664000331432,4.067819254760632,3.875005166897966
391,2015-08-10,3.1283249522507215,3.8027472465103846,3.3365748207066406,3.709236842573936,3.7218608359595375,4.1326579646621795,3.8550151600410922
392,2015-08-11,3.1791849625544764,3.955116971447859,3.3793015208575716,3.539536255382537,3.755483299107957,4.051853653228311,3.920148921777487
393,2015-08-12,3.1836141422042585,3.8556367317492657,3.366477223379697,3.752423850785183,3.7221446629975325,4.058454746038285,3.901713979110869
394,2015-08-13,3.2415334496693777,3.8876871828920536,3.3594651308183643,3.6353248804177203,3.7365381714383714,4.0727064424250745,3.8803243096502924
395,2015-08-14,3.1294705635904148,3.9608018004159025,3.3466375791733363,3.736669638796122,3.71439440722247,4.034532534394376,3.836441936906944
396,2015-08-17,3.1595292278063005,3.913081410980526,3.4451742886577366,3.6755552362175,3.701052846932577,4.021684471114506,3.880005740941354
397,2015-08-18,3.1280563766559246,4.006683450358885,3.378644247911389,3.825530318649191,3.6829780114860693,4.002588103390163,3.726806347523914
398,2015-08-19,3.158268036996588,3.9815586653773294,3.4632159297959073,3.5611497715799065,3.7119622761064113,4.0595180221886125,3.745989512862625
399,2015-08-20,3.1961429850811096,4.0432779282749,3.488124629261246,3.5541528433006664,3.7308510205096406,3.997075497228732,3.768723712370509
400,2015-08-21,3.247762721301361,3.972385802344636,3.4919781489254573,3.604581100395917,3.705070622642794,4.017456903251219,3.7270199648837257
401,2015-08-24,3.2223133667400603,4.023964685069336,3.5054134331277167,3.717517908474039,3.7169947583497276,4.01887007131238,3.7598131032317563
402,2015-08-25,3.1481658247233475,4.026527552636726,3.498104336997488,3.7114457403322145,3.714947979540881,4.003566955799802,3.7136339917636585
403,2015-08-26,3.1739974731952776,3.972825571295166,3.484624420419213,3.8096652693484114,3.6980038705125464,4.0002541204347395,3.754483439671506
404,2015-08-27,3.1614381101873574,4.036268614250582,3.471534138674896,3.7572673897852824,3.696174467076558,3.9852189085442284,3.738208734900848
405,2015-08-28,3.103709321651141,3.9996791841684085,3.4636560587302325,3.8726780105932384,3.690545682380457,3.9917553948807023,3.7267274404331108
406,2015-08-31,3.193431654966513,4.0671761254744,3.4957841864423442,3.605844373350904,3.7195168837575268,4.0006311822357,3.739900558938153
