,business_id,ticker,y_pred_proba
1154,california-pizza-kitchen-sacramento,CPKI,0.5132965375546149
2211,bjs-restaurant-and-brewhouse-tukwila,BJRI,0.5130925018407038
55,applebees-neighborhood-grill-and-bar-gainesville-12,APPB,0.5128192510769736
2270,bjs-restaurant-and-brewhouse-laurel,BJRI,0.5128051423670128
1623,the-cheesecake-factory-winter-park,CAKE,0.5126023526415815
2276,bjs-restaurant-and-brewhouse-allen,BJRI,0.5124680022416737
1520,the-cheesecake-factory-happy-valley,CAKE,0.5124614272561173
149,applebees-neighborhood-grill-and-bar-chatsworth-2,APPB,0.5122912538799005
480,applebees-neighborhood-grill-and-bar-fairmont-2,APPB,0.5119190927225219
1556,the-cheesecake-factory-lake-grove,CAKE,0.5119177378041835
1627,the-cheesecake-factory-san-francisco-2,CAKE,0.5116553651286587
1617,the-cheesecake-factory-rancho-mirage,CAKE,0.511509581531988
1795,red-robin-gourmet-burgers-bethel-park,RRGB,0.5112905942369717
1550,the-cheesecake-factory-sunrise,CAKE,0.510818903477747
970,california-pizza-kitchen-san-diego-5,CPKI,0.5106478061256361
2187,bjs-restaurant-and-brewhouse-citrus-park,BJRI,0.510522201001474
1217,tgi-fridays-largo,TGIF,0.5101562907249576
1554,the-cheesecake-factory-arlington-2,CAKE,0.5101309268421386
1531,the-cheesecake-factory-fort-worth,CAKE,0.5100696091670835
1544,the-cheesecake-factory-roseville,CAKE,0.5100170198885565
1211,tgi-fridays-northridge,TGIF,0.5098518351339882
1664,the-cheesecake-factory-las-vegas-3,CAKE,0.5097883513348556
1525,the-cheesecake-factory-sacramento,CAKE,0.509735136523604
1524,the-cheesecake-factory-rancho-cucamonga,CAKE,0.5095920504508961
859,chilis-concord-18,CHIL,0.5095486832492926
2077,red-robin-gourmet-burgers-rockaway,RRGB,0.5091852875772436
1054,california-pizza-kitchen-santa-ana,CPKI,0.5090449392337881
2288,bjs-restaurant-and-brewhouse-plano,BJRI,0.5087628447290468
1210,tgi-fridays-madison-2,TGIF,0.5083891059069219
1686,the-cheesecake-factory-kapolei,CAKE,0.507560992565126
1628,the-cheesecake-factory-phoenix,CAKE,0.5074944665633749
1123,california-pizza-kitchen-seattle,CPKI,0.5070317782276141
1523,the-cheesecake-factory-canoga-park,CAKE,0.5068804791989212
2165,bjs-restaurant-and-brewhouse-san-jose,BJRI,0.5061977848970958
1442,tgi-fridays-henderson,TGIF,0.505731188964397
2089,red-robin-gourmet-burgers-brea,RRGB,0.5057198979258196
1135,california-pizza-kitchen-marina-del-rey,CPKI,0.5051940871764962
1706,the-cheesecake-factory-albany,CAKE,0.504523741358328
1647,the-cheesecake-factory-sherman-oaks,CAKE,0.5043846835673548
2156,bjs-restaurant-and-brewhouse-san-rafael,BJRI,0.5043392990619923
1083,california-pizza-kitchen-huntington-beach,CPKI,0.5041329551514344
2209,bjs-restauarant-and-brewhouse-allentown,BJRI,0.5038721885101176
1562,the-cheesecake-factory-seattle,CAKE,0.5037435818165246
996,california-pizza-kitchen-la-jolla,CPKI,0.5029423659605121
1160,california-pizza-kitchen-brea,CPKI,0.5025831860614496
1095,california-pizza-kitchen-pleasanton,CPKI,0.5024047433240513
1511,tgi-fridays-henrico-2,TGIF,0.5023359650584661
430,applebees-neighborhood-grill-and-bar-scottsbluff,APPB,0.5022391413373
242,applebees-neighborhood-grill-and-bar-hayward-3,APPB,0.5017757237768331
1576,the-cheesecake-factory-schaumburg,CAKE,0.5008352306957801
1241,tgi-fridays-moline,TGIF,0.49993756660368094
1612,the-cheesecake-factory-mission-viejo,CAKE,0.4998066709483101
992,california-pizza-kitchen-santa-barbara,CPKI,0.49970202725974744
1614,the-cheesecake-factory-marina-del-rey,CAKE,0.4993117051141618
2183,bjs-restaurant-and-brewhouse-fairlawn-2,BJRI,0.49904688703901756
2130,bjs-restaurant-and-brewhouse-san-mateo,BJRI,0.4989153710898053
2136,bjs-restaurant-and-brewhouse-las-vegas-2,BJRI,0.4985792650210482
1068,california-pizza-kitchen-emeryville,CPKI,0.49849872171156284
400,applebees-neighborhood-grill-and-bar-easton-4,APPB,0.49783874807553374
221,applebees-neighborhood-grill-and-bar-burnsville-5,APPB,0.4976359663613743
2145,bjs-restaurant-and-brewhouse-murfreesboro,BJRI,0.4976113177482967
1350,tgi-fridays-aurora-3,TGIF,0.4975370705270672
1829,red-robin-gourmet-burgers-lawrenceville,RRGB,0.4973553082216232
2280,bjs-restaurant-and-brewhouse-pittsburgh,BJRI,0.4971979662522008
2213,bjs-restaurant-and-brewhouse-san-jose-2,BJRI,0.4971498304314582
1196,tgi-fridays-atlanta-12,TGIF,0.49692219554333983
1002,california-pizza-kitchen-san-francisco-2,CPKI,0.496682885799939
1720,red-robin-gourmet-burgers-fairfield,RRGB,0.4965931244733355
638,chilis-fremont-2,CHIL,0.4965581818984459
1618,the-cheesecake-factory-columbia,CAKE,0.4965200728704391
2242,bjs-restaurant-and-brewhouse-brea-2,BJRI,0.49645724903243127
1141,california-pizza-kitchen-palo-alto-3,CPKI,0.49609202365747707
1574,the-cheesecake-factory-chula-vista-2,CAKE,0.49599017920830035
1111,california-pizza-kitchen-charlotte-2,CPKI,0.49587185633192343
265,applebees-neighborhood-grill-and-bar-kapolei,APPB,0.49511331810766757
1031,california-pizza-kitchen-philadelphia,CPKI,0.4948813461767526
1265,tgi-fridays-macquarie-centre-macquarie-park,TGIF,0.49470622260894836
998,california-pizza-kitchen-san-diego-2,CPKI,0.4944491836506073
1479,tgi-fridays-levittown,TGIF,0.4944454879960355
2291,bjs-restaurant-and-brewhouse-north-little-rock-2,BJRI,0.4943203622965412
2197,bjs-restaurant-and-brewhouse-irvine,BJRI,0.4942076247621713
2260,bjs-restaurant-and-brewhouse-bowie,BJRI,0.49396091492150607
1537,the-cheesecake-factory-murray,CAKE,0.49366543715608857
1089,california-pizza-kitchen-boston-2,CPKI,0.4936288447166435
657,chilis-miami-9,CHIL,0.49360597923080907
1701,the-cheesecake-factory-minnetonka,CAKE,0.4927009156165011
1065,california-pizza-kitchen-hollywood,CPKI,0.49255446266206937
1941,red-robin-gourmet-burgers-issaquah,RRGB,0.49242051852821933
1458,tgi-fridays-madrid-42,TGIF,0.4921657988520505
2047,red-robin-gourmet-burgers-edmonton-5,RRGB,0.49194250693527597
1075,california-pizza-kitchen-long-beach,CPKI,0.49193754525345756
1678,the-cheesecake-factory-brea,CAKE,0.49067311058425234
1422,tgi-fridays-creve-coeur,TGIF,0.49039896199384114
225,applebees-neighborhood-grill-and-bar-stockbridge-3,APPB,0.49020849009754786
1535,the-cheesecake-factory-chicago,CAKE,0.4897356944615716
1530,the-cheesecake-factory-albuquerque,CAKE,0.4896434687988599
967,california-pizza-kitchen-fairfax,CPKI,0.4894949214423526
168,applebees-neighborhood-grill-and-bar-omaha-14,APPB,0.489473101520811
2052,red-robin-gourmet-burgers-northridge,RRGB,0.4888099852673039
1834,red-robin-gourmet-burgers-pittsburgh,RRGB,0.48844301384090316
991,california-pizza-kitchen-lakewood-3,CPKI,0.48826892680346856
1084,california-pizza-kitchen-tustin,CPKI,0.48821969153547184
1506,tgi-fridays-duluth-2,TGIF,0.4880739797319026
1974,red-robin-gourmet-burgers-dublin,RRGB,0.4878454085306677
1679,the-cheesecake-factory-atlanta-3,CAKE,0.4878073032154764
2152,bjs-restaurant-and-brewhouse-little-rock,BJRI,0.48762173213641824
1057,california-pizza-kitchen-newport-beach,CPKI,0.48755952567607497
582,chilis-asheville,CHIL,0.487345467368302
731,chilis-encino,CHIL,0.4872833541570545
1907,red-robin-gourmet-burgers-fairfax,RRGB,0.4858157011772726
1086,california-pizza-kitchen-honolulu,CPKI,0.4856379138499276
1572,the-cheesecake-factory-houston,CAKE,0.4855048452834051
1936,red-robin-gourmet-burgers-orange,RRGB,0.4847078321717072
344,applebees-neighborhood-grill-and-bar-papillion-4,APPB,0.48452760333532363
2172,bjs-restaurant-and-brewhouse-nanuet,BJRI,0.4842524445621038
1651,the-cheesecake-factory-peoria,CAKE,0.4835951110868367
1050,california-pizza-kitchen-santa-clara,CPKI,0.4830185978907452
2222,bjs-restaurant-and-brewhouse-lewisville,BJRI,0.48153627441499336
1037,california-pizza-kitchen-honolulu-2,CPKI,0.48085413229734875
1378,tgi-fridays-long-beach,TGIF,0.48062483938667866
1976,red-robin-gourmet-burgers-garland,RRGB,0.48037905907209844
2121,bjs-restaurant-and-brewhouse-pembroke-pines,BJRI,0.4801927573273478
1674,the-cheesecake-factory-pittsford,CAKE,0.48012089394704427
2105,bjs-restaurant-and-brewhouse-hurst,BJRI,0.4796949776026733
889,chilis-northridge,CHIL,0.479529022100347
1451,tgi-fridays-miami,TGIF,0.4794663541523353
2080,red-robin-gourmet-burgers-richmond,RRGB,0.47915935725784753
1304,tgi-fridays-webster,TGIF,0.47801064188777453
1832,red-robin-gourmet-burgers-roseville,RRGB,0.477129617322262
2154,bjs-restaurant-and-brewhouse-huntington-beach,BJRI,0.47647138472897765
1708,the-cheesecake-factory-richmond,CAKE,0.4763205130759398
2171,bjs-restaurant-and-brewhouse-concord,BJRI,0.4754508176642731
1680,the-cheesecake-factory-las-vegas-4,CAKE,0.47484633607647053
2024,red-robin-gourmet-burgers-sherwood,RRGB,0.4744089563414382
2100,red-robin-gourmet-burgers-reno,RRGB,0.47373336285870526
1982,red-robin-gourmet-burgers-gurnee,RRGB,0.47313750685107514
957,california-pizza-kitchen-arcadia-2,CPKI,0.4731027723699117
2114,bjs-restaurant-brewhouse-lutz,BJRI,0.4724734071343778
1870,red-robin-gourmet-burgers-brighton,RRGB,0.4724664626459141
2231,bjs-restaurant-and-brewhouse-newport-beach,BJRI,0.4723242765024478
1339,tgi-fridays-ontario,TGIF,0.47231465668484773
574,chilis-phoenix-22,CHIL,0.472215908376987
1024,california-pizza-kitchen-aiea,CPKI,0.47209507746459534
2158,bjs-restaurant-and-brewhouse-san-bruno,BJRI,0.4718512850118244
1474,tgi-fridays-lithonia,TGIF,0.4714648350653997
2103,bjs-restaurant-and-brewhouse-sugar-land,BJRI,0.4711480441759226
1721,red-robin-gourmet-burgers-milford,RRGB,0.47077490601377026
2178,bjs-restaurant-and-brewhouse-laguna-hills,BJRI,0.4700069058022618
1588,the-cheesecake-factory-austin,CAKE,0.46994585908061715
725,chilis-viera,CHIL,0.469398868054583
1570,the-cheesecake-factory-cherry-hill,CAKE,0.4690589554702622
1516,the-cheesecake-factory-chesterfield,CAKE,0.46858467704136364
1358,tgi-fridays-uk-aberdeen,TGIF,0.4685100293729825
2199,bjs-restaurant-and-brewhouse-sacramento-3,BJRI,0.46850358049515184
2266,bjs-restaurant-and-brewhouse-arcadia,BJRI,0.46823812911147067
493,applebees-neighborhood-grill-and-bar-starkville-4,APPB,0.4677780742725588
1437,tgi-fridays-brea,TGIF,0.46771668361357455
1937,red-robin-gourmet-burgers-chino,RRGB,0.4673747266352458
2284,bjs-restaurant-and-brewhouse-torrance,BJRI,0.46728601707655704
1026,california-pizza-kitchen-the-woodlands,CPKI,0.46698757653342593
1563,the-cheesecake-factory-willow-grove,CAKE,0.46617764833591635
2189,bjs-restaurant-and-brewhouse-fort-worth-3,BJRI,0.4659625838305015
1642,the-cheesecake-factory-danbury-2,CAKE,0.4658646375368084
1150,california-pizza-kitchen-las-vegas-7,CPKI,0.4655541359195936
1599,the-cheesecake-factory-overland-park,CAKE,0.4655020050094433
964,california-pizza-kitchen-mission-viejo,CPKI,0.4654244080108626
1561,the-cheesecake-factory-virginia-beach,CAKE,0.4649659544509406
1718,red-robin-gourmet-burgers-rancho-cucamonga,RRGB,0.4649235056883071
1824,red-robin-gourmet-burgers-grapevine,RRGB,0.4648287504933477
873,chilis-tarpon-springs,CHIL,0.46465292407127
1960,red-robin-gourmet-burgers-clifton,RRGB,0.46385793291907307
1586,the-cheesecake-factory-burlington,CAKE,0.4638368915056148
1371,tgi-fridays-uk-bristol-2,TGIF,0.46348284180089383
1905,red-robin-gourmet-burgers-marysville,RRGB,0.4634325366249925
1056,california-pizza-kitchen-canoga-park-3,CPKI,0.4633004415276146
1996,red-robin-gourmet-burgers-kentwood,RRGB,0.4631298018650418
1136,california-pizza-kitchen-tarzana,CPKI,0.46298748182317573
395,applebees-neighborhood-grill-and-bar-fairfield-6,APPB,0.4629040541609526
2193,bjs-restaurant-and-brewhouse-tallahassee,BJRI,0.46278890459394706
2029,red-robin-gourmet-burgers-lynnwood,RRGB,0.4626959200180295
776,chilis-too-spokane,CHIL,0.4618060832902612
2228,bjs-restaurant-and-brewhouse-vacaville,BJRI,0.4612826628784268
1162,tgi-fridays-joliet,TGIF,0.46078483450412255
1702,the-cheesecake-factory-dulles,CAKE,0.4606930574099618
1582,the-cheesecake-factory-saint-louis,CAKE,0.4605018715246586
2277,bjs-restaurant-and-brewhouse-miami-2,BJRI,0.4602556647820636
1685,the-cheesecake-factory-brandon,CAKE,0.45999308365278246
1559,the-cheesecake-factory-friendswood-3,CAKE,0.45966969154003867
1532,the-cheesecake-factory-riverside,CAKE,0.45931598524307005
2173,bjs-restaurant-and-brewhouse-fort-collins-2,BJRI,0.45885444488469584
908,chilis-mishawaka,CHIL,0.4587226471159417
2151,bjs-restaurant-and-brewhouse-rancho-cucamonga,BJRI,0.45858461716618326
1143,california-pizza-kitchen-gaithersburg,CPKI,0.45849482598875824
1519,the-cheesecake-factory-natick,CAKE,0.4578666605633478
1968,red-robin-gourmet-burgers-washington-2,RRGB,0.45783579963576726
2167,bjs-restaurant-and-brewhouse-fort-myers,BJRI,0.456734719065217
1553,the-cheesecake-factory-buford,CAKE,0.45668136919351743
1236,tgi-fridays-charlotte-3,TGIF,0.45619388115490267
854,chilis-carson,CHIL,0.45598995057040126
1646,the-cheesecake-factory-palm-beach-gardens,CAKE,0.45590164007763234
2174,bjs-restaurant-and-brewhouse-coral-springs-2,BJRI,0.45580575650647526
1684,the-cheesecake-factory-knoxville,CAKE,0.454635526759652
1133,california-pizza-kitchen-las-vegas-4,CPKI,0.45448375727830237
1153,california-pizza-kitchen-atlanta-2,CPKI,0.4544833516234509
2202,bjs-restaurant-and-brewhouse-beavercreek,BJRI,0.4537003579632992
1843,red-robin-gourmet-burgers-burlington,RRGB,0.4532554447896532
286,applebees-neighborhood-grill-and-bar-altoona-4,APPB,0.4512200790563462
1557,the-cheesecake-factory-jacksonville,CAKE,0.4502963198967702
962,california-pizza-kitchen-tempe,CPKI,0.45000099068162447
138,applebees-neighborhood-grill-and-bar-laramie-3,APPB,0.44965083192660393
1726,red-robin-gourmet-burgers-bartonsville,RRGB,0.44956628771844787
2031,red-robin-gourmet-burgers-collegeville,RRGB,0.4494710564447906
2104,bjs-restaurant-and-brewhouse-albuquerque-3,BJRI,0.4489420251795917
1593,the-cheesecake-factory-trumbull,CAKE,0.44793781800339727
2252,bjs-restaurant-and-brewhouse-southlake,BJRI,0.44729358324469193
2286,bjs-restaurant-and-brewhouse-burbank,BJRI,0.44728881001949305
2196,bjs-restaurant-and-brewhouse-laguna-beach,BJRI,0.4467808293113369
1364,tgi-fridays-leeds,TGIF,0.44671755940180324
1580,the-cheesecake-factory-raleigh,CAKE,0.4462932824024305
1267,tgi-fridays-herndon-3,TGIF,0.4462840807494899
1208,tgi-fridays-pearland,TGIF,0.4459122468856316
511,chilis-chesapeake,CHIL,0.4454811055353677
1610,the-cheesecake-factory-alpharetta,CAKE,0.445470418957832
1495,tgi-fridays-effingham-2,TGIF,0.44482751872132476
1310,tgi-fridays-towson,TGIF,0.4446055130473293
1347,tgi-fridays-torrance,TGIF,0.44438805973238127
1146,california-pizza-kitchen-birmingham-3,CPKI,0.44436756541821454
2290,bjs-restaurant-and-brewhouse-elk-grove,BJRI,0.44430086599911833
1541,the-cheesecake-factory-orlando,CAKE,0.4441952656544237
1005,california-pizza-kitchen-las-vegas,CPKI,0.44408402227077026
1536,the-cheesecake-factory-southlake,CAKE,0.4439572617691355
1030,california-pizza-kitchen-troy,CPKI,0.44375667439208855
1466,tgi-fridays-jacksonville-6,TGIF,0.44340066664239897
1660,the-cheesecake-factory-thousand-oaks,CAKE,0.4432137843703733
1203,tgi-fridays-bourbonnais-3,TGIF,0.4428993120649719
2186,bjs-restaurant-and-brewhouse-la-mesa,BJRI,0.4427506656044373
2287,bjs-restaurant-and-brewhouse-chandler,BJRI,0.4421660554110508
833,chilis-too-louisville,CHIL,0.4416879929925984
2241,bjs-restaurant-and-brewhouse-melbourne,BJRI,0.441335212703012
2194,bjs-restaurant-and-brewhouse-las-vegas,BJRI,0.4412059820143259
1605,the-cheesecake-factory-huntington,CAKE,0.4410775979823791
537,chilis-edinburg,CHIL,0.44087306670147575
1993,red-robin-gourmet-burgers-auburn,RRGB,0.44056764975818474
1100,california-pizza-kitchen-houston,CPKI,0.43979558447982814
2221,bjs-restaurant-and-brewhouse-san-antonio-3,BJRI,0.4397709576942831
1127,california-pizza-kitchen-annapolis,CPKI,0.4396786632503846
433,applebees-neighborhood-grill-and-bar-lompoc-3,APPB,0.4391288037249331
1890,red-robin-gourmet-burgers-clackamas,RRGB,0.43882202810853277
1229,tgi-fridays-el-cajon,TGIF,0.43866480997785173
1567,the-cheesecake-factory-tukwila-2,CAKE,0.4386600516024878
1747,red-robin-gourmet-burgers-kennewick,RRGB,0.438629112257265
1533,the-cheesecake-factory-columbus,CAKE,0.43861400868593803
463,applebees-neighborhood-grill-and-bar-montebello-2,APPB,0.4381138296422288
1486,tgi-fridays-jacksonville-5,TGIF,0.43807914253374225
1717,red-robin-gourmet-burgers-houston-2,RRGB,0.43798377293871127
56,applebees-neighborhood-grill-and-bar-ankeny-3,APPB,0.4363286221028567
2247,bjs-restaurant-and-brewhouse-north-canton,BJRI,0.4356844683304437
2272,bjs-restaurant-and-brewhouse-west-covina-2,BJRI,0.4356810325734253
1742,red-robin-gourmet-burgers-virginia-beach,RRGB,0.4356501072466117
2086,red-robin-gourmet-burgers-ventura,RRGB,0.4353344106974265
1946,red-robin-gourmet-burgers-avondale,RRGB,0.4348724140500927
1355,tgi-fridays-springfield-6,TGIF,0.4347534762856402
901,chilis-humble,CHIL,0.43473641929909534
845,chilis-upland,CHIL,0.4345523954218832
1302,tgi-fridays-rochester-5,TGIF,0.43452140980181586
2146,bjs-restaurant-and-brewhouse-pearland-3,BJRI,0.4339770918545096
380,applebees-neighborhood-grill-and-bar-griffin-3,APPB,0.43390219770238525
1867,red-robin-gourmet-burgers-riverside,RRGB,0.4336501650718043
1771,red-robin-gourmet-burgers-redlands,RRGB,0.4334551884007358
1144,california-pizza-kitchen-glendale,CPKI,0.4332556895875558
457,applebees-neighborhood-grill-and-bar-reynoldsburg-3,APPB,0.43293407059398037
2265,bjs-restaurant-and-brewhouse-houston,BJRI,0.43281530872361873
938,chilis-bethpage,CHIL,0.432800850300633
1577,the-cheesecake-factory-king-of-prussia,CAKE,0.4325539576532047
1851,red-robin-gourmet-burgers-redmond,RRGB,0.43211679951392645
2273,bjs-restaurant-and-brewhouse-huntington-beach-2,BJRI,0.4318648904471333
1672,the-cheesecake-factory-charlotte,CAKE,0.4318270285349738
1782,red-robin-gourmet-burgers-altoona,RRGB,0.43155810827514607
1372,tgi-fridays-sunrise,TGIF,0.43148426264799566
1584,the-cheesecake-factory-providence,CAKE,0.43109309274858565
2155,bjs-restaurant-and-brewhouse-valencia,BJRI,0.43107763531797694
1357,tgi-fridays-atlanta-7,TGIF,0.4301675198916035
474,applebees-neighborhood-grill-and-bar-astoria-3,APPB,0.4296467124333605
2079,red-robin-gourmet-burgers-trevose,RRGB,0.42964228412058525
993,california-pizza-kitchen-glendale-4,CPKI,0.42944587657236966
952,chilis-edmonton-3,CHIL,0.42850059553713693
1318,tgi-fridays-novi,TGIF,0.4269495479460864
2111,bjs-restaurant-and-brewhouse-sparks,BJRI,0.42646440534239693
2042,red-robin-gourmet-burgers-fayetteville,RRGB,0.4264297014803444
1091,california-pizza-kitchen-valencia,CPKI,0.42596017235019756
2253,bjs-restaurant-and-brewhouse-westlake-village,BJRI,0.4259565187741595
1004,california-pizza-kitchen-los-angeles-21,CPKI,0.4257310252805031
1784,red-robin-gourmet-burgers-mooresville,RRGB,0.42559042062353325
2261,bjs-restaurant-and-brewhouse-henrico,BJRI,0.42479101650401463
1953,red-robin-gourmet-burgers-pearland,RRGB,0.4247100735053604
2227,bjs-restaurant-and-brewhouse-dublin-8,BJRI,0.4245478872582067
2063,red-robin-gourmet-burgers-gainesville,RRGB,0.424507772250863
291,applebees-neighborhood-grill-and-bar-roseburg-3,APPB,0.42445277852225305
1715,red-robin-gourmet-burgers-saint-cloud,RRGB,0.4236353897773717
1309,tgi-fridays-bayonne,TGIF,0.42361888781643575
1596,the-cheesecake-factory-pittsburgh-2,CAKE,0.42178250193765643
2226,bjs-restaurant-and-brewhouse-reno,BJRI,0.4217536270792569
1755,red-robin-gourmet-burgers-simi-valley,RRGB,0.4211545644196141
1272,tgi-fridays-rockville,TGIF,0.4208975435186272
224,applebees-neighborhood-grill-and-bar-vallejo-3,APPB,0.42055888810565556
1668,the-cheesecake-factory-miami,CAKE,0.41972714256666743
1369,tgi-fridays-niagara-falls,TGIF,0.41941233204490336
1101,california-pizza-kitchen-rancho-cucamonga,CPKI,0.419327524457594
1655,the-cheesecake-factory-annapolis,CAKE,0.4184607369821526
2244,bjs-restaurant-and-brewhouse-fort-worth,BJRI,0.41829454144413314
2170,bjs-restaurant-and-brewhouse-pensacola,BJRI,0.41785238747917874
1608,the-cheesecake-factory-fairfax,CAKE,0.41773149747562377
2176,bjs-restaurant-and-brewhouse-austin-2,BJRI,0.41748801534862046
846,chilis-loveland,CHIL,0.41736942235315144
1872,red-robin-gourmet-burgers-east-peoria,RRGB,0.4156829655871167
997,california-pizza-kitchen-phoenix,CPKI,0.4154786720420769
2249,bjs-restaurant-and-brewhouse-portland,BJRI,0.41544242816589616
2198,bjs-restaurant-and-brewhouse-escondido,BJRI,0.4152462473508859
365,applebees-neighborhood-grill-and-bar-commack-2,APPB,0.4151197488439231
1770,red-robin-gourmet-burgers-whittier-2,RRGB,0.41504345098143847
543,chilis-mililani-2,CHIL,0.4149511451744903
80,applebees-neighborhood-grill-and-bar-livonia,APPB,0.4144539330484024
379,applebees-neighborhood-grill-and-bar-easton-5,APPB,0.41410345525672987
1414,tgi-fridays-chicago,TGIF,0.4137696744460907
2181,bjs-restaurant-and-brewhouse-frederick,BJRI,0.4134968390796254
539,chilis-henderson-3,CHIL,0.41319810956650627
1914,red-robin-gourmet-burgers-valencia,RRGB,0.4131922976296346
950,chilis-seaside,CHIL,0.4124258420082777
1963,red-robin-gourmet-burgers-camillus,RRGB,0.4123652762009231
423,applebees-neighborhood-grill-and-bar-chico-3,APPB,0.41206992478515714
2159,bjs-restaurant-and-brewhouse-denton,BJRI,0.41050715500421353
2157,bjs-restaurant-and-brewhouse-west-palm-beach,BJRI,0.4104712854736742
606,chilis-pryor,CHIL,0.41001618450168964
1179,tgi-fridays-silver-spring,TGIF,0.4098162952720191
181,applebees-neighborhood-grill-and-bar-shelby-3,APPB,0.40972029023715484
360,applebees-neighborhood-grill-and-bar-rogers-6,APPB,0.40966012231816396
1488,tgi-fridays-langhorne,TGIF,0.4088016712908755
1341,tgi-fridays-batavia,TGIF,0.40850224274905955
1493,tgi-fridays-bowie,TGIF,0.4081887477873817
2112,bjs-restaurant-and-brewhouse-chino-hills,BJRI,0.4077587167585721
1767,red-robin-gourmet-burgers-fort-worth,RRGB,0.40747151606158705
550,chilis-goodyear,CHIL,0.4074289687332606
2141,bjs-restaurant-and-brewhouse-avon-2,BJRI,0.40700999564184637
2163,bjs-restaurant-and-brewhouse-doral,BJRI,0.40671348207771996
1059,california-pizza-kitchen-long-beach-2,CPKI,0.40631943891490496
1073,california-pizza-kitchen-bethesda,CPKI,0.40630349689078216
2142,bjs-restaurant-and-brewhouse-boulder-2,BJRI,0.40569981379141784
1529,the-cheesecake-factory-littleton,CAKE,0.4051892402278702
1609,the-cheesecake-factory-honolulu,CAKE,0.4049280110773027
2120,bjs-restaurant-and-brewhouse-wichita,BJRI,0.40492735830975457
418,applebees-neighborhood-grill-and-bar-brooklyn-17,APPB,0.40477278707806674
1822,red-robin-gourmet-burgers-morgan-hill,RRGB,0.4046091390745844
214,applebees-neighborhood-grill-and-bar-corunna-2,APPB,0.4044234902732703
1104,california-pizza-kitchen-coral-gables,CPKI,0.4042173989951412
237,applebees-neighborhood-grill-and-bar-davis-2,APPB,0.40410553805236926
2109,bjs-restaurant-and-brewhouse-hillsboro,BJRI,0.4039997257522152
388,applebees-neighborhood-grill-and-bar-tempe-7,APPB,0.40301094345408905
2122,bjs-restaurant-and-brewhouse-phoenix,BJRI,0.40270854947732126
231,applebees-neighborhood-grill-and-bar-detroit,APPB,0.40255033669561124
1388,tgi-fridays-harvey,TGIF,0.40244841661946895
716,chilis-ocala,CHIL,0.40238338078004676
279,applebees-neighborhood-grill-and-bar-pooler-2,APPB,0.40233386657678794
1889,red-robin-gourmet-burgers-prescott,RRGB,0.40213436121479984
1898,red-robin-gourmet-burgers-lincoln,RRGB,0.40168429910210435
678,chilis-murrieta-2,CHIL,0.40142659769270983
1656,the-cheesecake-factory-freehold,CAKE,0.4009624345443793
1120,california-pizza-kitchen-palm-desert,CPKI,0.4003139838056451
2115,bjs-restaurant-and-brewhouse-cedar-park,BJRI,0.4002975438715112
2236,bjs-restaurant-and-brewhouse-orange-2,BJRI,0.39907948295158635
2135,bjs-restaurant-and-brewhouse-miamisburg-2,BJRI,0.3989918794194943
1233,tgi-fridays-albany,TGIF,0.3987796616765783
102,applebees-neighborhood-grill-and-bar-kearny-2,APPB,0.39828931790512057
2239,bjs-restaurant-and-brewhouse-chula-vista,BJRI,0.3977271314125457
1637,the-cheesecake-factory-naples,CAKE,0.3976108082309716
220,applebees-neighborhood-grill-and-bar-dallas-8,APPB,0.3975759608207995
333,applebees-neighborhood-grill-and-bar-temecula-2,APPB,0.39710239329790564
1681,the-cheesecake-factory-kansas-city,CAKE,0.3958719595679684
2229,bjs-restaurant-and-brewhouse-victorville,BJRI,0.3958697035516108
1794,red-robin-gourmet-burgers-vernon,RRGB,0.3956712759719988
1324,tgi-fridays-coral-gables,TGIF,0.3944539399504611
1650,the-cheesecake-factory-the-woodlands,CAKE,0.393816233014081
925,chilis-arnold,CHIL,0.3937627159322681
2248,bjs-restaurant-and-brewhouse-newport-news,BJRI,0.3936462524756603
634,chilis-grill-and-bar-banff,CHIL,0.3918503680156844
1543,the-cheesecake-factory-cincinnati,CAKE,0.39180606098006654
1172,tgi-fridays-woodbridge,TGIF,0.39132952050056313
1353,tgi-fridays-katy,TGIF,0.39129897844300887
595,chilis-uniontown,CHIL,0.39124454425770927
292,applebees-neighborhood-grill-and-bar-clovis-4,APPB,0.39110696874425
2150,bjs-restaurant-and-brewhouse-westminster,BJRI,0.39108908010753485
534,chilis-windsor,CHIL,0.3906331062291597
1408,tgi-fridays-detroit,TGIF,0.39057763894627007
1412,tgi-fridays-newark-3,TGIF,0.3904906195816704
2166,bjs-restaurant-and-brewhouse-modesto,BJRI,0.390395898249827
2081,red-robin-gourmet-burgers-homestead,RRGB,0.3903946851327915
1070,california-pizza-kitchen-perth,CPKI,0.3903308164314151
1108,california-pizza-kitchen-richmond,CPKI,0.3902551819705614
407,applebees-neighborhood-grill-and-bar-knoxville-12,APPB,0.38887854998684956
2281,bjs-restaurant-and-brewhouse-folsom,BJRI,0.3885682556741551
166,applebees-neighborhood-grill-and-bar-camarillo-2,APPB,0.3884493851439873
525,chilis-brooksville,CHIL,0.3882691360825805
1447,tgi-fridays-frederick-3,TGIF,0.38819910181373873
2144,bjs-restaurant-and-brewhouse-rancho-santa-margarita-2,BJRI,0.38808952265934604
