,business_id,ticker,y_pred_proba
1682,bjs-restaurant-and-brewhouse-laurel,BJRI,0.04492772950041679
243,applebees-neighborhood-grill-and-bar-e-farmingdale,APPB,0.04490369842195807
1295,tgi-fridays-morrow,TGIF,0.04489191359701572
1646,bjs-restaurant-and-brewhouse-upper-saint-clair,BJRI,0.04480093393539042
798,chilis-shawnee,CHIL,0.044785839210693124
22,applebees-neighborhood-grill-and-bar-hemet-2,APPB,0.044779784588109384
2130,red-robin-gourmet-burgers-issaquah,RRGB,0.044732200221257234
88,applebees-neighborhood-grill-and-bar-warwick-3,APPB,0.04473114637555309
375,applebees-neighborhood-grill-and-bar-milltown,APPB,0.044714158364763446
1614,bjs-restaurant-and-brewhouse-beavercreek,BJRI,0.04469418773999556
222,applebees-neighborhood-grill-and-bar-mason-5,APPB,0.044674706526633856
1786,the-cheesecake-factory-carlsbad,CAKE,0.04464928388277056
482,applebees-neighborhood-grill-and-bar-ephrata-2,APPB,0.04463792762760399
911,chilis-birmingham-5,CHIL,0.044629683790090136
425,applebees-neighborhood-grill-and-bar-marion-7,APPB,0.04459855075654984
148,applebees-neighborhood-grill-and-bar-hastings-8,APPB,0.044593489491382865
1436,tgi-fridays-valley-stream,TGIF,0.04458009882230585
2280,red-robin-gourmet-burgers-yakima,RRGB,0.04457738764642827
659,chilis-queens,CHIL,0.04457616523554364
1429,tgi-fridays-waterbury-2,TGIF,0.04451798349537128
1257,tgi-fridays-troy-3,TGIF,0.04446597232237026
339,applebees-neighborhood-grill-and-bar-brighton-5,APPB,0.04445627227722759
2235,red-robin-gourmet-burgers-birmingham,RRGB,0.04439980276512512
273,applebees-neighborhood-grill-and-bar-appleton-6,APPB,0.04438718941755215
308,applebees-neighborhood-grill-and-bar-mentor-3,APPB,0.04438225459044487
232,applebees-neighborhood-grill-and-bar-waco-3,APPB,0.044352887191812074
748,chilis-durant-3,CHIL,0.04434659557515597
785,chilis-chicago-16,CHIL,0.04432100179249443
1309,tgi-fridays-bayonne,TGIF,0.044240084861941975
1468,tgi-fridays-gettysburg,TGIF,0.04412782899978107
504,chilis-jacksonville-21,CHIL,0.04412724296189785
26,applebees-neighborhood-grill-and-bar-hackettstown,APPB,0.044105917694557406
1390,tgi-fridays-denver,TGIF,0.04407753587550989
2204,red-robin-gourmet-burgers-fort-myers,RRGB,0.044070042805188225
866,chilis-weslaco-5,CHIL,0.04405923401140299
1206,tgi-fridays-uk-cheadle,TGIF,0.04404537506004791
394,applebees-neighborhood-grill-and-bar-gambrills-3,APPB,0.04403900677503336
1963,red-robin-gourmet-burgers-fayetteville-2,RRGB,0.04399492618401213
209,applebees-neighborhood-grill-and-bar-hamilton-4,APPB,0.043948653506113544
372,applebees-neighborhood-grill-and-bar-chehalis-2,APPB,0.04393260638566021
258,applebees-neighborhood-grill-and-bar-houghton-3,APPB,0.043927587444447136
2025,red-robin-gourmet-burgers-carmel-2,RRGB,0.0439236150814577
1146,california-pizza-kitchen-birmingham-3,CPKI,0.043876250898034264
527,chilis-houston-39,CHIL,0.04387148844695499
2113,red-robin-gourmet-burgers-abilene,RRGB,0.043793460157020236
0,applebees-neighborhood-grill-and-bar-kalispell-5,APPB,0.04377385081996632
796,chilis-oviedo,CHIL,0.04376256708931758
689,chilis-cordova,CHIL,0.043735227305206514
1404,tgi-fridays-kissimmee,TGIF,0.04372588064231053
895,chilis-rogers,CHIL,0.043719539250166584
700,chilis-timonium,CHIL,0.04371555180414333
223,applebees-neighborhood-grill-and-bar-middletown-12,APPB,0.04371021960355981
282,applebees-neighborhood-grill-and-bar-columbia-17,APPB,0.043670881870028655
630,chilis-evansville-2,CHIL,0.04357224983368713
2132,red-robin-gourmet-burgers-greenville,RRGB,0.04355171023924331
520,chilis-paragould-3,CHIL,0.04353780528927165
2200,red-robin-gourmet-burgers-anchorage,RRGB,0.04351854330847016
501,chilis-irving-8,CHIL,0.043499349733773784
49,applebees-neighborhood-grill-and-bar-rochester-24,APPB,0.043477142368527066
694,chilis-meridian-4,CHIL,0.04341673392946355
626,chilis-wyomissing,CHIL,0.04339710761337334
355,applebees-neighborhood-grill-and-bar-greensboro-6,APPB,0.04335001579043518
1060,california-pizza-kitchen-geneva,CPKI,0.04333987732079603
380,applebees-neighborhood-grill-and-bar-griffin-3,APPB,0.04333965403296014
19,applebees-neighborhood-grill-and-bar-menifee-2,APPB,0.043331657641256016
1203,tgi-fridays-bourbonnais-3,TGIF,0.043308216049717685
1047,california-pizza-kitchen-farmington-2,CPKI,0.043284233501165725
1742,the-cheesecake-factory-buford,CAKE,0.043274864797793855
793,chilis-germantown-4,CHIL,0.04321233157961368
879,chilis-canton,CHIL,0.04320983383190402
58,applebees-neighborhood-grill-and-bar-evansville-6,APPB,0.04318220543860296
726,chilis-farragut,CHIL,0.04316904622351614
1187,tgi-fridays-eatontown-3,TGIF,0.043114967933021386
382,applebees-neighborhood-grill-and-bar-knightdale-3,APPB,0.043104850756102375
2201,red-robin-gourmet-burgers-liberty,RRGB,0.04308994012310097
1052,california-pizza-kitchen-huntington-station,CPKI,0.04308134500334948
1499,tgi-fridays-anchorage,TGIF,0.0430313425268436
676,chilis-goshen-2,CHIL,0.04302531021731082
1784,the-cheesecake-factory-metairie-2,CAKE,0.04293037848178061
1361,tgi-fridays-manassas-2,TGIF,0.04284259435593907
1175,tgi-fridays-charlotte-6,TGIF,0.04276679489763524
38,applebees-neighborhood-grill-and-bar-gallup-2,APPB,0.04276537837103822
2075,red-robin-gourmet-burgers-dubuque,RRGB,0.04275641702877131
457,applebees-neighborhood-grill-and-bar-reynoldsburg-3,APPB,0.04270483908099543
1701,bjs-restaurant-and-brewhouse-tyler-2,BJRI,0.04270339740559115
805,chilis-beeville-2,CHIL,0.042695446632934786
1044,california-pizza-kitchen-boca-raton,CPKI,0.042668254389262694
2230,red-robin-gourmet-burgers-warrington,RRGB,0.04266400342775489
325,applebees-neighborhood-grill-and-bar-greenville-18,APPB,0.042661673528755606
1318,tgi-fridays-novi,TGIF,0.04264976893820149
418,applebees-neighborhood-grill-and-bar-brooklyn-17,APPB,0.042630171647793924
1811,the-cheesecake-factory-toronto,CAKE,0.042614624428299885
939,chilis-florissant-3,CHIL,0.042609169083701715
338,applebees-neighborhood-grill-and-bar-brenham-3,APPB,0.04260601138891673
2010,red-robin-gourmet-burgers-thousand-oaks,RRGB,0.042605828213143515
1262,tgi-fridays-islandia,TGIF,0.0426028570893876
699,chilis-martinsburg,CHIL,0.04258914583949602
2122,red-robin-gourmet-burgers-schererville,RRGB,0.042570839794224935
1579,bjs-restaurant-and-brewhouse-fort-myers,BJRI,0.04256842120472437
323,applebees-neighborhood-grill-and-bar-lewisville-5,APPB,0.04248082493391159
117,applebees-neighborhood-grill-and-bar-carlisle-3,APPB,0.04247636974636726
69,applebees-neighborhood-grill-and-bar-columbus-27,APPB,0.04246037124128299
1410,tgi-fridays-rehoboth-beach,TGIF,0.042458298562399355
2288,red-robin-gourmet-burgers-scarborough,RRGB,0.042449388547944444
1772,the-cheesecake-factory-miami-2,CAKE,0.042407048133598524
1440,tgi-fridays-bridgewater,TGIF,0.04240156114179183
46,applebees-neighborhood-grill-and-bar-laredo-4,APPB,0.04239593270915054
2243,red-robin-gourmet-burgers-gilbert,RRGB,0.042387416010440826
420,applebees-neighborhood-grill-and-bar-spartanburg-6,APPB,0.04237189142774056
115,applebees-neighborhood-grill-and-bar-chattanooga-9,APPB,0.04235999708454641
63,applebees-neighborhood-grill-and-bar-shakopee-3,APPB,0.04235665843424552
363,applebees-neighborhood-grill-and-bar-roswell-4,APPB,0.04235488859798109
671,chilis-olathe,CHIL,0.04235017149228437
1233,tgi-fridays-albany,TGIF,0.042343073976009116
1593,bjs-restaurant-and-brewhouse-frederick,BJRI,0.042320876861589474
17,applebees-neighborhood-grill-and-bar-dayton-10,APPB,0.04230856422962748
604,chilis-del-rio,CHIL,0.04230362239815322
1625,bjs-restaurant-and-brewhouse-san-jose-2,BJRI,0.04228727794733356
2231,red-robin-gourmet-burgers-fayetteville,RRGB,0.04228440018614554
1912,red-robin-gourmet-burgers-wilmington,RRGB,0.04226231778386702
2082,red-robin-gourmet-burgers-greeley,RRGB,0.04221477116730332
133,applebees-neighborhood-grill-and-bar-middletown-15,APPB,0.04220993241001014
1782,the-cheesecake-factory-trumbull,CAKE,0.0421283945578772
1041,california-pizza-kitchen-jacksonville,CPKI,0.042115859916244
1408,tgi-fridays-detroit,TGIF,0.04210182928827033
93,applebees-neighborhood-grill-and-bar-springdale-3,APPB,0.04208681633487188
1307,tgi-fridays-rosemont,TGIF,0.04207288433976708
245,applebees-neighborhood-grill-and-bar-tupelo-3,APPB,0.04206519976026457
1547,bjs-restaurant-and-brewhouse-miamisburg-2,BJRI,0.04202769391655792
897,chilis-lawrenceville-4,CHIL,0.04202741395681264
23,applebees-neighborhood-grill-and-bar-limerick-2,APPB,0.04200961797174663
1815,the-cheesecake-factory-hanover-3,CAKE,0.04199145137019722
1015,california-pizza-kitchen-orlando-3,CPKI,0.041984593141134785
459,applebees-neighborhood-grill-and-bar-pasadena-3,APPB,0.04198372667934658
248,applebees-neighborhood-grill-and-bar-peoria-6,APPB,0.0419794798211055
1443,tgi-fridays-willow-grove,TGIF,0.04197470464283337
1489,tgi-fridays-houston,TGIF,0.04196949706977948
167,applebees-neighborhood-grill-and-bar-farmingville-2,APPB,0.04189044560740707
1720,the-cheesecake-factory-fort-worth,CAKE,0.041854339109976046
407,applebees-neighborhood-grill-and-bar-knoxville-12,APPB,0.041832502037632
443,applebees-neighborhood-grill-and-bar-lake-park,APPB,0.0418160055199317
203,applebees-neighborhood-grill-and-bar-green-acres,APPB,0.04180133568510258
1600,bjs-restaurant-and-brewhouse-newark,BJRI,0.04179524841782867
953,chilis-rockford-2,CHIL,0.041792458316304626
1168,tgi-fridays-rockford-2,TGIF,0.04178343981496113
1928,red-robin-gourmet-burgers-chattanooga,RRGB,0.04177474141979487
417,applebees-neighborhood-grill-and-bar-princeton-4,APPB,0.04176080275436356
514,chilis-andover,CHIL,0.041754553466158306
916,chilis-texarkana,CHIL,0.04175213148043344
761,chilis-austin-20,CHIL,0.041712269027788906
2151,red-robin-gourmet-burgers-raleigh,RRGB,0.041703274371020393
2127,red-robin-gourmet-burgers-pharr,RRGB,0.041688676806180824
993,california-pizza-kitchen-glendale-4,CPKI,0.04164441341487257
1607,bjs-restaurant-and-brewhouse-santa-rosa-3,BJRI,0.041639386139198376
1289,tgi-fridays-milford,TGIF,0.04162807932694412
589,chilis-parkesburg,CHIL,0.04161675115286423
145,applebees-neighborhood-grill-and-bar-glenmont-3,APPB,0.04160613563958493
834,chilis-valdosta,CHIL,0.04159166405778969
1852,the-cheesecake-factory-atlanta-4,CAKE,0.04157916150979579
1518,bjs-restaurant-and-brewhouse-glendale,BJRI,0.04157180417466133
1632,bjs-restaurant-and-brewhouse-new-braunfels-2,BJRI,0.0415687823450448
122,applebees-neighborhood-grill-and-bar-charlestown,APPB,0.0415437119743739
378,applebees-neighborhood-grill-and-bar-rexburg-2,APPB,0.041522562513306105
747,chilis-milwaukee-4,CHIL,0.041516416554489455
2174,red-robin-gourmet-burgers-bowie,RRGB,0.041495751279487236
831,chilis-hialeah-3,CHIL,0.04149351401582668
346,applebees-neighborhood-grill-and-bar-lockport-3,APPB,0.04147971792598226
307,applebees-neighborhood-grill-and-bar-bellingham-3,APPB,0.04145958155835383
795,chilis-lindale,CHIL,0.041458235693616285
1324,tgi-fridays-coral-gables,TGIF,0.041446670065268254
1472,tgi-fridays-wood-ridge,TGIF,0.041434331633930954
1384,tgi-fridays-bethlehem,TGIF,0.04142468068175287
207,applebees-neighborhood-grill-and-bar-hinesville-2,APPB,0.04140807301377747
1605,bjs-restaurant-and-brewhouse-tallahassee,BJRI,0.041406252087362594
924,chilis-natchitoches,CHIL,0.04134225080744891
1513,tgi-fridays-estero-2,TGIF,0.041339820686956186
1969,red-robin-gourmet-burgers-mishawaka,RRGB,0.04129755387638445
546,chilis-tilton-2,CHIL,0.04129538106508135
703,chilis-dover,CHIL,0.04127817676462131
193,applebees-neighborhood-grill-and-bar-alexandria-4,APPB,0.04127506229024436
2165,red-robin-gourmet-burgers-garland,RRGB,0.041264789538857594
577,chilis-barboursville,CHIL,0.041247559967546144
188,applebees-neighborhood-grill-and-bar-kalamazoo-6,APPB,0.04123803041106178
1026,california-pizza-kitchen-the-woodlands,CPKI,0.041234574602921015
658,chilis-jacksonville,CHIL,0.04122456127618068
2024,red-robin-gourmet-burgers-hilliard,RRGB,0.041203914548399445
2054,red-robin-gourmet-burgers-kenosha,RRGB,0.041189498448203854
341,applebees-neighborhood-grill-and-bar-greensburg,APPB,0.041177588720314184
2087,red-robin-gourmet-burgers-lincoln,RRGB,0.04117270524253258
1420,tgi-fridays-cedar-hill,TGIF,0.041164932395552745
1174,tgi-fridays-fredericksburg-2,TGIF,0.04116491843053249
73,applebees-neighborhood-grill-and-bar-westbury,APPB,0.04115528057823814
2036,red-robin-gourmet-burgers-winter-garden,RRGB,0.041150479959507824
1284,tgi-fridays-piscataway,TGIF,0.041141884839738796
1372,tgi-fridays-sunrise,TGIF,0.04111398483138773
179,applebees-neighborhood-grill-and-bar-melbourne-3,APPB,0.04108672235707711
89,applebees-neighborhood-grill-and-bar-southfield,APPB,0.04108409525227341
532,chilis-anchorage-6,CHIL,0.04103075914729715
1344,tgi-fridays-albany-2,TGIF,0.04102739801513944
1673,bjs-restaurant-and-brewhouse-henrico,BJRI,0.04102473270437168
310,applebees-neighborhood-grill-and-bar-sidney-5,APPB,0.04096779352548485
342,applebees-neighborhood-grill-and-bar-orlando-12,APPB,0.040900395550834356
2264,red-robin-gourmet-burgers-southgate,RRGB,0.040888425190982125
485,applebees-neighborhood-grill-and-bar-blaine-2,APPB,0.040882323833571044
1381,tgi-fridays-riverhead,TGIF,0.04084626096909505
387,applebees-neighborhood-grill-and-bar-albuquerque-28,APPB,0.04084472395806127
540,chilis-collierville,CHIL,0.04078645002608228
1222,tgi-fridays-orlando-7,TGIF,0.040782630765398564
551,chilis-nacogdoches,CHIL,0.04077866465474478
70,applebees-neighborhood-grill-and-bar-columbus-33,APPB,0.04076607939858856
201,applebees-neighborhood-grill-and-bar-mesa-13,APPB,0.04075527356808262
823,chilis-pensacola-4,CHIL,0.040732384271959465
1048,california-pizza-kitchen-kapolei,CPKI,0.040724722967144134
53,applebees-neighborhood-grill-and-bar-hackensack,APPB,0.04072118353118859
186,applebees-neighborhood-grill-and-bar-crestview-3,APPB,0.04071807590365595
1316,tgi-fridays-ft-worth,TGIF,0.04067283546416223
384,applebees-neighborhood-grill-and-bar-brooklyn-14,APPB,0.04066770003582809
1228,tgi-fridays-temecula-2,TGIF,0.040642790739546686
291,applebees-neighborhood-grill-and-bar-roseburg-3,APPB,0.040609206354104144
1220,tgi-fridays-wheeling,TGIF,0.04060515202665593
466,applebees-neighborhood-grill-and-bar-longview-5,APPB,0.040571780071170904
898,chilis-bixby,CHIL,0.0405709167932542
697,chilis-auburn-4,CHIL,0.04056642973500535
299,applebees-neighborhood-grill-and-bar-savannah-8,APPB,0.040531166540163865
976,california-pizza-kitchen-scottsdale,CPKI,0.04050179597970627
1164,tgi-fridays-jackson-3,TGIF,0.0404714992613201
1856,the-cheesecake-factory-elmhurst,CAKE,0.04045461867474276
95,applebees-neighborhood-grill-and-bar-queensbury-3,APPB,0.04045375343420754
165,applebees-neighborhood-grill-and-bar-joliet-5,APPB,0.04043955856784076
1527,bjs-restaurant-and-brewhouse-cedar-park,BJRI,0.04043903707139729
1791,the-cheesecake-factory-san-juan,CAKE,0.04041559023995556
749,chilis-lincoln-3,CHIL,0.04041547968600945
295,applebees-neighborhood-grill-and-bar-winchester-5,APPB,0.040408198504408355
846,chilis-loveland,CHIL,0.04037693145090138
613,chilis-jefferson-city-2,CHIL,0.04037575949573491
1434,tgi-fridays-plantation,TGIF,0.04036192262297367
513,chilis-edmond,CHIL,0.04032903702757695
1618,bjs-restaurant-and-brewhouse-north-olmsted,BJRI,0.040290493716826914
615,chilis-deland,CHIL,0.040273418260808436
1502,tgi-fridays-clifton,TGIF,0.04022335700683166
220,applebees-neighborhood-grill-and-bar-dallas-8,APPB,0.04021136656279689
525,chilis-brooksville,CHIL,0.04020600313532796
1391,tgi-fridays-eau-claire,TGIF,0.0401933761580161
2105,red-robin-gourmet-burgers-billings,RRGB,0.040184402877053604
698,chilis-bloomington-6,CHIL,0.04013713136337549
368,applebees-neighborhood-grill-and-bar-neenah-3,APPB,0.04011019469404076
1942,red-robin-gourmet-burgers-huntsville,RRGB,0.04010751556034475
153,applebees-neighborhood-grill-and-bar-harrisburg-6,APPB,0.040098946872031416
925,chilis-arnold,CHIL,0.040066936217982074
736,chilis-lawton,CHIL,0.040060231241815014
1042,california-pizza-kitchen-sunrise-2,CPKI,0.040050365038725944
483,applebees-neighborhood-grill-and-bar-bronx-11,APPB,0.04001240441658216
6,applebees-neighborhood-grill-and-bar-garfield,APPB,0.03999449798944732
1196,tgi-fridays-atlanta-12,TGIF,0.03997866788711402
903,chilis-texas-grill-calgary-3,CHIL,0.039975455213536626
1848,the-cheesecake-factory-memorial-city,CAKE,0.0399307354339965
1485,tgi-fridays-manchester-8,TGIF,0.0399291106032621
1191,tgi-fridays-flemington-2,TGIF,0.03991280864195346
83,applebees-neighborhood-grill-and-bar-ames-3,APPB,0.03990672675901663
397,applebees-neighborhood-grill-and-bar-dawsonville-3,APPB,0.03985889602377646
136,applebees-neighborhood-grill-and-bar-loveland-3,APPB,0.039850678724623445
1322,tgi-fridays-millbury,TGIF,0.03984765993158179
596,chilis-riverdale-2,CHIL,0.03984261967151603
1752,the-cheesecake-factory-willow-grove,CAKE,0.03982534991675879
1700,bjs-restaurant-and-brewhouse-plano,BJRI,0.039813652811957034
857,chilis-smithfield,CHIL,0.03979300126666285
625,chilis-hadley-2,CHIL,0.03977691502682834
2097,red-robin-gourmet-burgers-westminster,RRGB,0.039748184920658125
345,applebees-neighborhood-grill-and-bar-charleston-9,APPB,0.039743371930845206
1299,tgi-fridays-valparaiso-2,TGIF,0.039656111277146744
738,chilis-gainesville,CHIL,0.03963809831565357
1195,tgi-fridays-maple-grove,TGIF,0.039616641581620926
1804,the-cheesecake-factory-valencia,CAKE,0.039604113874782576
693,chilis-miami-15,CHIL,0.039601065961083814
1145,california-pizza-kitchen-las-vegas-12,CPKI,0.039594136928766344
1955,red-robin-gourmet-burgers-farragut,RRGB,0.03958017238391853
1921,red-robin-gourmet-burgers-plainfield,RRGB,0.03956693975162795
938,chilis-bethpage,CHIL,0.0395569262292661
646,chilis-lafayette-13,CHIL,0.03943833892318738
2162,red-robin-gourmet-burgers-apex,RRGB,0.03943017230047108
269,applebees-neighborhood-grill-and-bar-denver-10,APPB,0.03942895186857376
1588,bjs-restaurant-and-brewhouse-austin-2,BJRI,0.039405328920648186
175,applebees-neighborhood-grill-and-bar-windsor-3,APPB,0.039394346663864654
1631,bjs-restaurant-and-brewhouse-norman,BJRI,0.03937568800943614
1978,red-robin-gourmet-burgers-manchester,RRGB,0.03936678036045815
563,chilis-murfreesboro-3,CHIL,0.0393483479915967
955,chilis-harvey,CHIL,0.0393137312187366
319,applebees-neighborhood-grill-and-bar-california-2,APPB,0.039305829237947454
1627,bjs-restaurant-and-brewhouse-arlington-2,BJRI,0.039279823105688116
1432,tgi-fridays-alexandria-12,TGIF,0.039274587489536605
657,chilis-miami-9,CHIL,0.03926088809432937
1587,bjs-restaurant-and-brewhouse-shenandoah,BJRI,0.039250233588723815
918,chilis-noblesville,CHIL,0.03923680867995416
2027,red-robin-gourmet-burgers-tualatin,RRGB,0.039203946675832824
764,chilis-mcalester,CHIL,0.039182279357665606
1319,tgi-fridays-indianapolis-6,TGIF,0.03916937572968626
800,chilis-wylie-3,CHIL,0.03916075843837774
1708,the-cheesecake-factory-natick,CAKE,0.03914874204776797
190,applebees-neighborhood-grill-and-bar-florence-7,APPB,0.03911625704401167
720,chilis-sandy,CHIL,0.03910372300213427
572,chilis-deptford,CHIL,0.03910140697845377
2078,red-robin-gourmet-burgers-prescott,RRGB,0.03909422161851017
202,applebees-neighborhood-grill-and-bar-north-little-rock-3,APPB,0.03908086736393401
1036,california-pizza-kitchen-frisco,CPKI,0.039066016060333886
871,chilis-florence-8,CHIL,0.039064708084058486
365,applebees-neighborhood-grill-and-bar-commack-2,APPB,0.038987721208159964
1202,tgi-fridays-columbus-4,TGIF,0.03896622832157026
1981,red-robin-gourmet-burgers-chandler,RRGB,0.03893813937959356
24,applebees-neighborhood-grill-and-bar-largo-2,APPB,0.03892728198514617
674,chilis-kingman,CHIL,0.03890821829108093
851,chilis-prescott-valley,CHIL,0.03887182715240656
334,applebees-neighborhood-grill-and-bar-rogers-5,APPB,0.03886451290623438
2211,red-robin-gourmet-burgers-portland-3,RRGB,0.03882224397399581
139,applebees-neighborhood-grill-and-bar-utica-6,APPB,0.03877168472986259
1873,the-cheesecake-factory-knoxville,CAKE,0.03876795609992156
1213,tgi-fridays-westminster,TGIF,0.03876601466111751
305,applebees-neighborhood-grill-and-bar-burleson-2,APPB,0.03876574251492515
128,applebees-neighborhood-grill-and-bar-dumfries-2,APPB,0.038741034266420504
1039,california-pizza-kitchen-houston-2,CPKI,0.038716766573762884
114,applebees-neighborhood-grill-and-bar-clarion,APPB,0.03871620510102869
1923,red-robin-gourmet-burgers-madison,RRGB,0.0386887052983238
510,chilis-grand-rapids,CHIL,0.03868277271731213
570,chilis-mesa-6,CHIL,0.038668405068180256
121,applebees-neighborhood-grill-and-bar-jacksonville-27,APPB,0.03866533518822246
973,california-pizza-kitchen-colorado-springs,CPKI,0.038659929828363415
2247,red-robin-gourmet-burgers-independence-2,RRGB,0.038656487753356505
262,applebees-neighborhood-grill-and-bar-dayton-9,APPB,0.038651422965570226
171,applebees-neighborhood-grill-and-bar-eugene-2,APPB,0.038645271990547236
1197,tgi-fridays-hollywood-2,TGIF,0.03862005876031738
553,chilis-farmingdale,CHIL,0.03861344912139952
568,chilis-naples,CHIL,0.03857046485667048
101,applebees-neighborhood-grill-and-bar-folsom-2,APPB,0.038565638637581445
704,chilis-woodbury-2,CHIL,0.038561546815322756
810,chilis-moore,CHIL,0.03855454856975549
1417,tgi-fridays-toms-river,TGIF,0.038478050022999644
386,applebees-neighborhood-grill-and-bar-monroe-10,APPB,0.038474056752600294
1688,bjs-restaurant-and-brewhouse-allen,BJRI,0.038425303165474656
1617,bjs-restaurant-and-brewhouse-tucson-2,BJRI,0.0384139229081204
1260,tgi-fridays-wayne-3,TGIF,0.03840434999363007
1264,tgi-fridays-north-dartmouth,TGIF,0.03840114847873888
451,applebees-neighborhood-grill-and-bar-dekalb-3,APPB,0.03835407472652297
2009,red-robin-gourmet-burgers-olympia,RRGB,0.038343199953973506
705,chilis-kerrville,CHIL,0.03833272190618242
28,applebees-neighborhood-grill-and-bar-wilson-3,APPB,0.03833089394921929
522,chilis-webster,CHIL,0.03832915074568177
2191,red-robin-gourmet-burgers-goodyear,RRGB,0.03831977972920386
2049,red-robin-gourmet-burgers-loveland,RRGB,0.03831625274343231
580,chilis-missouri-city,CHIL,0.03830163168890366
639,chilis-wyoming,CHIL,0.03829573939710129
926,chilis-tyler,CHIL,0.03824521504506595
575,chilis-valrico,CHIL,0.038243531193203895
205,applebees-neighborhood-grill-and-bar-concord-10,APPB,0.038219452760901995
886,chilis-melbourne,CHIL,0.03821903966732232
4,applebees-neighborhood-grill-and-bar-syracuse-5,APPB,0.0382037925049864
432,applebees-neighborhood-grill-and-bar-ellenton-3,APPB,0.038193295417596085
729,chilis-greensburg-2,CHIL,0.038187526708659214
936,chilis-granbury,CHIL,0.038187069117277206
2140,red-robin-gourmet-burgers-ashburn,RRGB,0.0381664067595201
1355,tgi-fridays-springfield-6,TGIF,0.03814435104869329
1844,the-cheesecake-factory-annapolis,CAKE,0.03813789245345589
158,applebees-neighborhood-grill-and-bar-boynton-beach,APPB,0.038134781113907
244,applebees-neighborhood-grill-and-bar-pewaukee-3,APPB,0.038117380117253186
828,chilis-harrisville-2,CHIL,0.03810744023351231
619,chilis-nanuet,CHIL,0.03808337696249098
1337,tgi-fridays-arlington-6,TGIF,0.03807552783460355
107,applebees-neighborhood-grill-and-bar-alpena-3,APPB,0.03806305160228596
1639,bjs-restaurant-and-brewhouse-dublin-8,BJRI,0.038053213636161654
2159,red-robin-gourmet-burgers-brentwood,RRGB,0.03801869085059384
20,applebees-neighborhood-grill-and-bar-gainesville-11,APPB,0.037982003845990375
531,chilis-san-angelo,CHIL,0.037981449059116934
159,applebees-neighborhood-grill-and-bar-allentown-2,APPB,0.03797211143127954
1537,bjs-restaurant-and-brewhouse-montebello,BJRI,0.03796083528825911
696,chilis-seguin-2,CHIL,0.03795272346777301
438,applebees-neighborhood-grill-and-bar-rosedale,APPB,0.03795173707992583
350,applebees-neighborhood-grill-and-bar-duluth-6,APPB,0.03787655361167752
2109,red-robin-gourmet-burgers-layton,RRGB,0.03786823881436263
2180,red-robin-gourmet-burgers-nashville,RRGB,0.037854832402905214
642,chilis-greeley,CHIL,0.037828083407556945
1636,bjs-restaurant-and-brewhouse-fort-wayne-2,BJRI,0.037818984126581245
2014,red-robin-gourmet-burgers-novi,RRGB,0.037817233714391496
1672,bjs-restaurant-and-brewhouse-bowie,BJRI,0.037772979228010484
197,applebees-neighborhood-grill-and-bar-watertown-6,APPB,0.03774608511687283
1660,bjs-restaurant-and-brewhouse-newport-news,BJRI,0.03770865453143779
712,chilis-yuma,CHIL,0.03768156403705458
90,applebees-neighborhood-grill-and-bar-kingston-3,APPB,0.037679449397195364
998,california-pizza-kitchen-san-diego-2,CPKI,0.037674407139866806
278,applebees-neighborhood-grill-and-bar-kenosha-3,APPB,0.03766123446194869
2108,red-robin-gourmet-burgers-holland,RRGB,0.03764513005103798
803,chilis-cedar-park,CHIL,0.037633249983333616
1333,tgi-fridays-marlton,TGIF,0.03762874200568178
779,chilis-michigan-city,CHIL,0.03760873368614126
2190,red-robin-gourmet-burgers-covington,RRGB,0.037574822252798956
1648,bjs-restaurant-and-brewhouse-orange-2,BJRI,0.037573597139787585
454,applebees-neighborhood-grill-and-bar-liberal-2,APPB,0.03755677139019853
1498,tgi-fridays-bridgeton,TGIF,0.03755519925629369
856,chilis-somerset-4,CHIL,0.03752498893611744
119,applebees-neighborhood-grill-and-bar-rochester-23,APPB,0.03752037234436034
930,chilis-east-rutherford,CHIL,0.03751244678797627
116,applebees-neighborhood-grill-and-bar-durango-3,APPB,0.03750700945994956
858,chilis-odessa-4,CHIL,0.03749295562230792
1267,tgi-fridays-herndon-3,TGIF,0.03748438477955385
314,applebees-neighborhood-grill-and-bar-manahawkin,APPB,0.03748164330085291
1447,tgi-fridays-frederick-3,TGIF,0.037481628520960375
1270,tgi-fridays-crestview-hills,TGIF,0.03744816998136613
1571,bjs-restaurant-and-brewhouse-denton,BJRI,0.03744784041070115
426,applebees-neighborhood-grill-and-bar-dover-6,APPB,0.037446564629182055
1283,tgi-fridays-hanover,TGIF,0.037443303899806435
211,applebees-neighborhood-grill-and-bar-belleville-2,APPB,0.0374371931990668
962,california-pizza-kitchen-tempe,CPKI,0.037426692814535256
124,applebees-neighborhood-grill-and-bar-covington-10,APPB,0.03741555655305251
399,applebees-neighborhood-grill-and-bar-centennial-3,APPB,0.037346153226215484
260,applebees-neighborhood-grill-and-bar-hanford-3,APPB,0.03734510362279542
87,applebees-neighborhood-grill-and-bar-memphis-13,APPB,0.03732773932432576
2015,red-robin-gourmet-burgers-bend,RRGB,0.037312624660401195
1184,tgi-fridays-cheektowaga,TGIF,0.0372930276785447
1838,the-cheesecake-factory-las-vegas-10,CAKE,0.03727202224360193
