,date,adj_close,adj_factor,adj_high,adj_low,adj_open,volume,close,ex_dividend,high,low,open,split_ratio,volume
368,2016-11-01,46.1136675706861,1.0,46.8982994707203,46.0380403995985,46.6619645610714,1199837.0,48.78,0.0,49.61,48.7,49.36,1.0,1199837.0
369,2016-10-31,46.54852380444,1.0,46.6430577682995,45.2864953869151,45.5937307694586,1393435.0,49.24,0.0,49.34,47.905,48.23,1.0,1393435.0
370,2016-10-28,45.4046628417395,1.0,45.716624922476,45.0359803826873,45.1116075537749,974582.0,48.03,0.0,48.36,47.64,47.72,1.0,974582.0
371,2016-10-27,45.0359803826873,1.0,45.3384890670378,44.686204716407,44.9319930224418,2808489.0,47.64,0.0,47.96,47.27,47.53,1.0,2808489.0
372,2016-10-26,45.1116075537749,1.0,46.6146975791417,45.0548871754592,46.3027354984052,2392940.0,47.72,0.0,49.31,47.66,48.98,1.0,2392940.0
373,2016-10-25,46.7848587140889,1.0,47.6923847671405,45.4519298236693,46.3972694622647,4144377.0,49.49,0.0,50.45,48.08,49.08,1.0,4144377.0
374,2016-10-24,49.252195170823,1.0,49.9233863142258,49.1576612069634,49.5074368732438,3410963.0,52.1,0.0,52.81,52.0,52.37,1.0,3410963.0
375,2016-10-21,49.044220450332,1.0,49.0631272431039,47.8152789201579,48.202868171982,2299851.0,51.88,0.0,51.9,50.58,50.99,1.0,2299851.0
376,2016-10-20,47.994893451491,1.0,48.0705206225787,47.2197149478428,47.6640245779826,1147599.0,50.77,0.0,50.85,49.95,50.42,1.0,1147599.0
377,2016-10-19,47.994893451491,1.0,48.1508744918593,47.4938634430355,47.4938634430355,981895.0,50.77,0.0,50.935,50.24,50.24,1.0,981895.0
378,2016-10-18,47.5033168394214,1.0,48.0894274153506,47.4276896683338,47.7774653346141,542198.0,50.25,0.0,50.87,50.17,50.54,1.0,542198.0
379,2016-10-17,47.3993294791759,1.0,48.2501351539118,47.2480751370006,47.7112915599124,761591.0,50.14,0.0,51.04,49.98,50.47,1.0,761591.0
380,2016-10-14,47.6734779743686,1.0,47.9192662804034,47.2102615514568,47.2102615514568,1635222.0,50.43,0.0,50.69,49.94,49.94,1.0,1635222.0
381,2016-10-13,47.2291683442287,1.0,47.9287196767894,47.1290568765015,47.8814526948596,1403858.0,49.96,0.0,50.7,49.8541,50.65,1.0,1403858.0
382,2016-10-12,48.1839613792101,1.0,48.4675632707888,47.8341857129298,48.0138002442629,774460.0,50.97,0.0,51.27,50.6,50.79,1.0,774460.0
383,2016-10-11,47.8719992984736,1.0,48.4864700635607,47.7632852400352,48.3919360997011,715178.0,50.64,0.0,51.29,50.525,51.19,1.0,715178.0
384,2016-10-10,48.2312283611399,1.0,48.4392030816309,47.5033168394214,47.5411304249652,694858.0,51.02,0.0,51.24,50.25,50.29,1.0,694858.0
385,2016-10-07,47.5127702358074,1.0,47.8719992984736,47.2197149478428,47.8152789201579,952278.0,50.26,0.0,50.64,49.95,50.58,1.0,952278.0
386,2016-10-06,47.7491051454562,1.0,47.8814526948596,46.8888460743344,47.3898760827899,883526.0,50.51,0.0,50.65,49.6,50.13,1.0,883526.0
387,2016-10-05,47.3898760827899,1.0,47.8909060912455,47.3189756098953,47.4655032538776,1213940.0,50.13,0.0,50.66,50.055,50.21,1.0,1213940.0
388,2016-10-04,47.5600372177371,1.0,49.1576612069634,47.2669819297725,48.8078855406831,1067839.0,50.31,0.0,52.0,50.0,51.63,1.0,1067839.0
389,2016-10-03,47.9854400551051,1.0,48.2784953430697,47.3993294791759,47.5694906141231,1439463.0,50.76,0.0,51.07,50.14,50.32,1.0,1439463.0
390,2016-09-30,47.6734779743686,1.0,47.7585585418422,47.2386217406147,47.578944010509,1116715.0,50.43,0.0,50.52,49.97,50.33,1.0,1116715.0
391,2016-09-29,47.4465964611057,1.0,48.1650545864382,47.3993294791759,48.1177876045084,1159835.0,50.19,0.0,50.95,50.14,50.9,1.0,1159835.0
392,2016-09-28,48.212321568368,1.0,49.460169891314,47.9003594876315,49.2711019635949,1727561.0,51.0,0.0,52.32,50.67,52.12,1.0,1727561.0
393,2016-09-27,49.4412630985421,1.0,50.5094968901549,49.0631272431039,50.4527765118392,1364395.0,52.3,0.0,53.43,51.9,53.37,1.0,1364395.0
394,2016-09-26,50.0462804672432,1.0,50.2258949985763,49.2616485672089,49.2616485672089,1307255.0,52.94,0.0,53.13,52.11,52.11,1.0,1307255.0
395,2016-09-23,49.668144611805,1.0,49.8855727286819,48.7511651623674,48.7700719551393,876501.0,52.54,0.0,52.77,51.57,51.59,1.0,876501.0
396,2016-09-22,49.0253136575601,1.0,49.0820340358758,48.3541225141573,48.5999108201921,765201.0,51.86,0.0,51.92,51.15,51.41,1.0,765201.0
397,2016-09-21,48.2784953430697,1.0,48.410842892473,47.5127702358074,47.9759866587191,876747.0,51.07,0.0,51.21,50.26,50.75,1.0,876747.0
398,2016-09-20,47.9476264695613,1.0,48.2595885502978,47.8058255237719,48.212321568368,676909.0,50.72,0.0,51.05,50.57,51.0,1.0,676909.0
399,2016-09-19,47.9665332623332,1.0,48.3919360997011,47.6262109924388,48.2312283611399,828506.0,50.74,0.0,51.19,50.38,51.02,1.0,828506.0
400,2016-09-16,48.0610672261927,1.0,48.2406817575259,47.7396517490703,48.1083342081225,1036899.0,50.84,0.0,51.03,50.5,50.89,1.0,1036899.0
401,2016-09-15,48.1366943972804,1.0,48.618817612964,47.8719992984736,48.5337370454904,1233729.0,50.92,0.0,51.43,50.64,51.34,1.0,1233729.0
402,2016-09-14,48.5620972346483,1.0,49.3183689455247,48.5053768563326,49.252195170823,1587797.0,51.37,0.0,52.17,51.31,52.1,1.0,1587797.0
403,2016-09-13,49.0725806394898,1.0,49.2143815852792,48.3352157213854,48.7133515768236,1028916.0,51.91,0.0,52.06,51.13,51.53,1.0,1028916.0
404,2016-09-12,48.8646059189988,1.0,48.9685932792443,48.0232536406489,48.0894274153506,752665.0,51.69,0.0,51.8,50.8,50.87,1.0,752665.0
405,2016-09-09,48.0705206225787,1.0,49.3750893238404,48.0705206225787,49.2332883780511,1217740.0,50.85,0.0,52.23,50.85,52.08,1.0,1217740.0
406,2016-09-08,49.6114242334893,1.0,50.7836453853476,49.5641572515595,50.5284036829269,973249.0,52.48,0.0,53.72,52.43,53.45,1.0,973249.0
407,2016-09-07,50.7552851961898,0.993707199703868,50.8214589708914,49.86666593591,50.282615376892,1133939.0,53.69,0.34,53.76,52.75,53.19,1.0,1133939.0
408,2016-09-06,50.2104385292679,1.0,50.464074046628,49.8346822072527,50.4452862305273,1289396.0,53.45,0.0,53.72,53.05,53.7,1.0,1289396.0
409,2016-09-02,50.4264984144265,1.0,50.464074046628,49.8816517475046,50.2104385292679,1290313.0,53.68,0.0,53.72,53.1,53.45,1.0,1290313.0
410,2016-09-01,50.163468989016,1.0,50.7083156559379,49.8722578394543,50.2855897936709,1607512.0,53.4,0.0,53.98,53.09,53.53,1.0,1607512.0
411,2016-08-31,50.4546801385777,1.0,50.6049826673837,49.9192273797061,50.2198324373182,1261105.0,53.71,0.0,53.87,53.14,53.46,1.0,1261105.0
412,2016-08-30,50.3231654258724,1.0,50.464074046628,49.9098334716558,50.0131664602099,1143080.0,53.57,0.0,53.72,53.13,53.24,1.0,1143080.0
413,2016-08-29,50.1916507131671,1.0,50.5298314029807,49.9192273797061,50.0319542763107,703515.0,53.43,0.0,53.79,53.14,53.26,1.0,703515.0
414,2016-08-26,50.0601360004618,1.0,50.961951173298,49.8534700233535,50.9243755410965,808758.0,53.29,0.0,54.25,53.07,54.21,1.0,808758.0
415,2016-08-25,51.0371024377011,1.0,51.2625562309101,50.886799908895,50.886799908895,638202.0,54.33,0.0,54.57,54.17,54.17,1.0,638202.0
416,2016-08-24,50.8680120927943,1.0,51.3564953114139,50.7740730122905,50.7928608283913,961113.0,54.15,0.0,54.67,54.05,54.07,1.0,961113.0
417,2016-08-23,50.6989217478875,1.0,51.1404354262552,50.5063466328547,50.8210425525424,927259.0,53.97,0.0,54.44,53.765,54.1,1.0,927259.0
418,2016-08-22,50.7458912881394,1.0,51.1122537021041,50.4734679546784,50.6425582995852,1012790.0,54.02,0.0,54.41,53.73,53.91,1.0,1012790.0
419,2016-08-19,50.6143765754341,1.0,50.8727090468195,50.238620253419,50.8680120927943,1614836.0,53.88,0.0,54.155,53.48,54.15,1.0,1614836.0
420,2016-08-18,50.961951173298,1.0,51.3564953114139,50.7177095639882,50.7740730122905,1205092.0,54.25,0.0,54.67,53.99,54.05,1.0,1205092.0
421,2016-08-17,50.8680120927943,1.0,51.2672531849353,50.5110435868799,51.1310415182048,1617731.0,54.15,0.0,54.575,53.77,54.43,1.0,1617731.0
422,2016-08-16,51.1780110584567,1.0,51.4504343919177,50.8492242766935,51.234374506759,1278828.0,54.48,0.0,54.77,54.13,54.54,1.0,1278828.0
423,2016-08-15,51.4222526677665,1.0,51.8167968058824,50.7552851961897,50.8492242766935,1467029.0,54.74,0.0,55.16,54.03,54.13,1.0,1467029.0
424,2016-08-12,50.8492242766935,1.0,50.9901328974492,49.0080182988195,49.8440761153031,4122594.0,54.13,0.0,54.28,52.17,53.06,1.0,4122594.0
425,2016-08-11,49.5246832415903,1.0,51.1780110584567,46.903782895535,47.4204478383057,6903166.0,52.72,0.0,54.48,49.93,50.48,1.0,6903166.0
426,2016-08-10,44.1231861126232,1.0,44.5177302507391,43.8883384113638,44.0762165723713,1452609.0,46.97,0.0,47.39,46.72,46.92,1.0,1452609.0
427,2016-08-09,44.1325800206736,1.0,44.3298520897315,43.3810673766434,43.3810673766434,1788023.0,46.98,0.0,47.19,46.18,46.18,1.0,1788023.0
428,2016-08-08,43.5595516296006,1.0,43.6534907101043,42.5637973762605,43.3153100202907,1619099.0,46.37,0.0,46.47,45.31,46.11,1.0,1619099.0
429,2016-08-05,43.8225810550111,1.0,43.9775805378424,42.7516755372681,42.7516755372681,1664384.0,46.65,0.0,46.815,45.51,45.51,1.0,1664384.0
430,2016-08-04,42.6765242728651,1.0,42.7328877211673,42.1222836978928,42.4228887555049,1548703.0,45.43,0.0,45.49,44.84,45.16,1.0,1548703.0
431,2016-08-03,42.3383435830515,1.0,42.6295547326132,41.9907689851875,42.30076795085,1828234.0,45.07,0.0,45.38,44.7,45.03,1.0,1828234.0
432,2016-08-02,42.30076795085,1.0,44.3580338138826,42.225616686447,43.9728835838172,1574153.0,45.03,0.0,47.22,44.95,46.81,1.0,1574153.0
433,2016-08-01,44.5177302507391,1.0,44.7525779519985,44.0856104804217,44.3486399058323,965404.0,47.39,0.0,47.64,46.93,47.21,1.0,965404.0
434,2016-07-29,44.2828825494796,1.0,44.5928815151421,43.869550595263,44.3486399058323,1073937.0,47.14,0.0,47.47,46.7,47.21,1.0,1073937.0
435,2016-07-28,44.3110642736308,1.0,44.3768216299834,43.4045521467693,43.8131871469608,2366420.0,47.17,0.0,47.24,46.205,46.64,1.0,2366420.0
436,2016-07-27,43.8601566872126,1.0,44.639851055394,43.7568236986585,44.6210632392932,930481.0,46.69,0.0,47.52,46.58,47.5,1.0,930481.0
437,2016-07-26,44.4331850782857,1.0,45.78590783754,44.4143972621849,45.78590783754,1643619.0,47.3,0.0,48.74,47.28,48.74,1.0,1643619.0
438,2016-07-25,46.3495423205627,1.0,46.4106027228901,45.1659099062151,45.3443941591723,1020689.0,49.34,0.0,49.405,48.08,48.27,1.0,1020689.0
439,2016-07-22,45.3725758833234,1.0,45.5792418604317,44.7056084117466,44.7056084117466,474664.0,48.3,0.0,48.52,47.59,47.59,1.0,474664.0
440,2016-07-21,44.7243962278474,1.0,45.1659099062151,44.4707607104872,45.0062134693587,725513.0,47.61,0.0,48.08,47.34,47.91,1.0,725513.0
441,2016-07-20,45.1001525498625,1.0,45.3537880672227,45.0437891015602,45.0437891015602,415564.0,48.01,0.0,48.28,47.95,47.95,1.0,415564.0
442,2016-07-19,44.9592439291068,1.0,45.1283342740136,44.7807596761496,44.7807596761496,479662.0,47.86,0.0,48.04,47.67,47.67,1.0,479662.0
443,2016-07-18,44.7619718600489,1.0,45.5275753661547,44.6116693312429,45.5134845040791,742536.0,47.65,0.0,48.465,47.49,48.45,1.0,742536.0
444,2016-07-15,45.4383332396761,1.0,45.7953017455904,45.1659099062151,45.6262114006836,928049.0,48.37,0.0,48.75,48.08,48.57,1.0,928049.0
445,2016-07-14,45.635605308734,1.0,45.7765139294897,45.3068185269708,45.4383332396761,961018.0,48.58,0.0,48.73,48.23,48.37,1.0,961018.0
446,2016-07-13,44.9968195613083,1.0,45.710756573137,44.9028804808045,45.4571210557768,897673.0,47.9,0.0,48.66,47.8,48.39,1.0,897673.0
447,2016-07-12,45.4759088718776,1.0,45.5322723201798,45.0437891015602,45.137728182064,698738.0,48.41,0.0,48.47,47.95,48.05,1.0,698738.0
448,2016-07-11,45.0719708257113,1.0,45.3350002511219,44.4519728943864,44.715002319797,933810.0,47.98,0.0,48.26,47.32,47.6,1.0,933810.0
449,2016-07-08,44.6586388714947,1.0,44.9028804808045,44.4331850782857,44.715002319797,1043263.0,47.54,0.0,47.8,47.3,47.6,1.0,1043263.0
450,2016-07-07,44.29227645753,1.0,44.9028804808045,44.0668226643209,44.4143972621849,877000.0,47.15,0.0,47.8,46.91,47.28,1.0,877000.0
451,2016-07-06,43.8225810550111,1.0,44.3956094460842,43.6534907101043,43.9916713999179,1490961.0,46.65,0.0,47.26,46.47,46.83,1.0,1490961.0
452,2016-07-05,43.5971272618021,1.0,44.2734886414293,43.1744013995351,43.446824732996,2283164.0,46.41,0.0,47.13,45.96,46.25,1.0,2283164.0
453,2016-07-01,43.4374308249457,1.0,43.5031881812983,42.8268268016711,42.8268268016711,683362.0,46.24,0.0,46.31,45.59,45.59,1.0,683362.0
454,2016-06-30,42.7704633533689,1.0,43.0147049626787,42.0001628932379,42.7704633533689,1159731.0,45.53,0.0,45.79,44.71,45.53,1.0,1159731.0
455,2016-06-29,43.3622795605426,1.0,43.5219759973991,42.6859181809155,42.7516755372681,1203541.0,46.16,0.0,46.33,45.44,45.51,1.0,1203541.0
456,2016-06-28,42.3665253072026,1.0,43.146219675384,42.2631923186485,42.4322826635553,1183264.0,45.1,0.0,45.93,44.99,45.17,1.0,1183264.0
457,2016-06-27,42.2537984105981,1.0,43.1931892156358,42.1222836978928,43.1931892156358,1019802.0,44.98,0.0,45.98,44.84,45.98,1.0,1019802.0
458,2016-06-24,43.3998551927441,1.0,43.4797034111724,42.0424354794646,42.2068288703462,1423743.0,46.2,0.0,46.285,44.755,44.93,1.0,1423743.0
459,2016-06-23,43.2683404800389,1.0,43.2683404800389,42.5356156521094,42.7610694453185,1087435.0,46.06,0.0,46.06,45.28,45.52,1.0,1087435.0
460,2016-06-22,42.375919215253,1.0,42.5919791004117,42.225616686447,42.4228887555049,474405.0,45.11,0.0,45.34,44.95,45.16,1.0,474405.0
461,2016-06-21,42.4134948474545,1.0,43.1556135834343,42.4134948474545,43.0992501351321,802896.0,45.15,0.0,45.94,45.15,45.88,1.0,802896.0
462,2016-06-20,42.8925841580238,1.0,43.2683404800389,42.8597054798474,42.9207658821749,654763.0,45.66,0.0,46.06,45.625,45.69,1.0,654763.0
463,2016-06-17,42.4698582957568,1.0,42.6201608245628,42.0471324334898,42.4228887555049,1333932.0,45.21,0.0,45.37,44.76,45.16,1.0,1333932.0
464,2016-06-16,42.526221744059,1.0,42.9771293304772,42.2537984105981,42.8550085258222,801903.0,45.27,0.0,45.75,44.98,45.62,1.0,801903.0
465,2016-06-15,43.024098870729,1.0,43.8507627791623,42.9959171465779,43.7286419745074,705789.0,45.8,0.0,46.68,45.77,46.55,1.0,705789.0
466,2016-06-14,43.5125820893487,1.0,43.7051572043814,43.221370939787,43.4937942732479,1019282.0,46.32,0.0,46.525,46.01,46.3,1.0,1019282.0
467,2016-06-13,43.4937942732479,1.0,43.9306109975905,42.8644024338726,43.0428866868298,1303566.0,46.3,0.0,46.765,45.63,45.82,1.0,1303566.0
468,2016-06-10,43.5783394457013,1.0,44.0950043884721,43.3622795605426,43.869550595263,1426602.0,46.39,0.0,46.94,46.16,46.7,1.0,1426602.0
469,2016-06-09,44.1137922045728,1.0,45.2222733545174,43.6393998480288,43.9634896757668,3122162.0,46.96,0.0,48.14,46.455,46.8,1.0,3122162.0
470,2016-06-08,42.4322826635553,0.992965486920202,42.8268268016711,41.9109207667593,42.0753141576409,1554238.0,45.17,0.32,45.59,44.615,44.79,1.0,1554238.0
471,2016-06-07,42.0778252572648,1.0,42.8613626816963,41.9379078600449,42.6095113667005,1786608.0,45.11,0.0,45.95,44.96,45.68,1.0,1786608.0
472,2016-06-06,43.0106079053975,1.0,43.281114873356,42.2270704809661,42.8053957228083,1512321.0,46.11,0.0,46.4,45.27,45.89,1.0,1512321.0
473,2016-06-03,42.6748061520698,1.0,42.7307731109577,41.5414752345886,41.9379078600449,946539.0,45.75,0.0,45.81,44.535,44.96,1.0,946539.0
474,2016-06-02,42.0125304718956,1.0,42.1337922161528,41.6207617596798,41.9285800335636,1471230.0,45.04,0.0,45.17,44.62,44.95,1.0,1471230.0
475,2016-06-01,41.909924380601,1.0,42.5069052754059,41.7420235039371,42.0591696043022,1394781.0,44.93,0.0,45.57,44.75,45.09,1.0,1394781.0
476,2016-05-31,41.9472356865263,1.0,42.4882496224432,41.5461391478292,42.4882496224432,1684264.0,44.97,0.0,45.55,44.54,45.55,1.0,1684264.0
477,2016-05-27,42.4789217959619,1.0,42.4789217959619,41.8912687276383,42.0405139513395,633294.0,45.54,0.0,45.54,44.91,45.07,1.0,633294.0
478,2016-05-26,41.825973942269,1.0,42.0731613440242,41.2756321798707,41.3502547917214,639073.0,44.84,0.0,45.105,44.25,44.33,1.0,639073.0
479,2016-05-25,41.4342052300533,1.0,41.6487452391238,40.9911334721903,41.368910444684,853552.0,44.42,0.0,44.65,43.945,44.35,1.0,853552.0
480,2016-05-24,41.3222713122774,1.0,41.4901721889413,40.9491582530243,41.0704199972816,1134302.0,44.3,0.0,44.48,43.9,44.03,1.0,1134302.0
481,2016-05-23,40.883863467655,1.0,41.5881143669952,40.8465521617297,41.4715165359786,882805.0,43.83,0.0,44.585,43.79,44.46,1.0,882805.0
482,2016-05-20,41.4155495770907,1.0,41.7700069833811,41.2383208739454,41.6021061067172,1085289.0,44.4,0.0,44.78,44.21,44.6,1.0,1085289.0
483,2016-05-19,41.5741226272732,1.0,41.9379078600449,41.1543704356135,41.4621887094973,818744.0,44.57,0.0,44.96,44.12,44.45,1.0,818744.0
484,2016-05-18,41.7700069833811,1.0,42.1944230882814,41.5274834948666,41.797990462825,1205226.0,44.78,0.0,45.235,44.52,44.81,1.0,1205226.0
485,2016-05-17,42.0498417778209,1.0,42.5255609283685,41.8213100290284,42.2737096133727,825349.0,45.08,0.0,45.59,44.835,45.32,1.0,825349.0
486,2016-05-16,42.2923652663354,1.0,42.4509383165179,41.5461391478292,41.8166461157877,973960.0,45.34,0.0,45.51,44.54,44.83,1.0,973960.0
487,2016-05-13,41.9285800335636,1.0,42.4136270105926,41.5741226272732,42.0405139513395,1029697.0,44.95,0.0,45.47,44.57,45.07,1.0,1029697.0
488,2016-05-12,42.0032026454142,1.0,42.5348887548499,41.7793348098624,42.1524478691155,1613275.0,45.03,0.0,45.6,44.79,45.19,1.0,1613275.0
489,2016-05-11,41.9658913394889,1.0,43.1132139966921,41.8912687276383,42.8427070287336,1094847.0,44.99,0.0,46.22,44.91,45.93,1.0,1094847.0
490,2016-05-10,43.0945583437295,1.0,43.1691809555801,42.768084416883,43.0665748642855,952519.0,46.2,0.0,46.28,45.85,46.17,1.0,952519.0
491,2016-05-09,43.0199357318788,1.0,43.1972577132889,42.4929135356839,42.5908557137378,971152.0,46.12,0.0,46.3101,45.555,45.66,1.0,971152.0
492,2016-05-06,42.4229548370739,1.0,43.0385913848415,41.881940901157,43.0385913848415,1101291.0,45.48,0.0,46.14,44.9,46.14,1.0,1101291.0
493,2016-05-05,43.1411974761361,1.0,43.3930487911319,42.852034855215,43.1691809555801,1114779.0,46.25,0.0,46.52,45.94,46.28,1.0,1114779.0
494,2016-05-04,43.2064922615054,1.0,43.6262444531651,43.0479192113228,43.4117044440946,1064669.0,46.32,0.0,46.77,46.15,46.54,1.0,1064669.0
495,2016-05-03,43.6262444531651,1.0,44.0180131653808,43.5422940148331,43.8221288092729,1111823.0,46.77,0.0,47.19,46.68,46.98,1.0,1111823.0
496,2016-05-02,43.9060792476049,1.0,43.9900296859368,43.2064922615054,43.2064922615054,1109704.0,47.07,0.0,47.16,46.32,46.32,1.0,1109704.0
497,2016-04-29,43.2064922615054,1.0,43.3557374852066,42.7494287639204,42.7494287639204,1401096.0,46.32,0.0,46.48,45.83,45.83,1.0,1401096.0
498,2016-04-28,42.6374948461444,1.0,42.8706905081776,42.1431200426341,42.4509383165179,1037342.0,45.71,0.0,45.96,45.18,45.51,1.0,1037342.0
499,2016-04-27,42.7867400698457,1.0,42.8147235492897,42.0684974307835,42.2923652663354,1098427.0,45.87,0.0,45.9,45.1,45.34,1.0,1098427.0
500,2016-04-26,42.4509383165179,1.0,42.516326380152,41.7420235039371,41.9472356865263,1237003.0,45.51,0.0,45.5801,44.75,44.97,1.0,1237003.0
501,2016-04-25,41.9565635130076,1.0,42.0826757270351,41.4062217506093,41.5647948007919,1089621.0,44.98,0.0,45.1152,44.39,44.56,1.0,1089621.0
502,2016-04-22,41.6207617596798,1.0,42.0405139513395,41.3502547917214,41.8446295952317,1336458.0,44.62,0.0,45.07,44.33,44.86,1.0,1336458.0
503,2016-04-21,41.9472356865263,1.0,42.5255609283685,41.6394174126425,41.7793348098624,1519644.0,44.97,0.0,45.59,44.64,44.79,1.0,1519644.0
504,2016-04-20,41.7326956774558,1.0,42.0032026454142,40.9491582530243,41.1263869561695,3033105.0,44.74,0.0,45.03,43.9,44.09,1.0,3033105.0
505,2016-04-19,41.4808443624599,1.0,43.9807018594555,40.3894886641447,41.6487452391238,5861953.0,44.47,0.0,47.15,43.3,44.65,1.0,5861953.0
506,2016-04-18,44.4377653570405,1.0,44.5403714483351,43.5702774942771,44.0646522977874,1890589.0,47.64,0.0,47.75,46.71,47.24,1.0,1890589.0
507,2016-04-15,44.0646522977874,1.0,44.279192306858,43.6169166266838,44.0273409918621,955761.0,47.24,0.0,47.47,46.76,47.2,1.0,955761.0
508,2016-04-14,43.9340627270489,1.0,44.652305366111,43.8780957681609,44.5123879688911,1457137.0,47.1,0.0,47.87,47.04,47.72,1.0,1457137.0
509,2016-04-13,44.4750766629658,1.0,44.6429775396297,43.9154070740862,44.4937323159285,1662895.0,47.68,0.0,47.86,47.08,47.7,1.0,1662895.0
510,2016-04-12,44.2325531744513,1.0,44.3071757863019,43.0479192113228,43.3184261792813,1322535.0,47.42,0.0,47.5,46.15,46.44,1.0,1322535.0
511,2016-04-11,43.2438035674307,1.0,44.5403714483351,43.225147914468,43.225147914468,1751990.0,46.36,0.0,47.75,46.34,46.34,1.0,1751990.0
512,2016-04-08,42.6468226726258,1.0,42.9639687729909,42.3483322252233,42.7867400698457,537457.0,45.72,0.0,46.06,45.4,45.87,1.0,537457.0
513,2016-04-07,42.768084416883,1.0,43.2158200879867,42.366987878186,42.4416104900366,978814.0,45.85,0.0,46.33,45.42,45.5,1.0,978814.0
514,2016-04-06,42.7214452844764,1.0,43.6635557590904,42.6934618050324,43.0759026907668,1107820.0,45.8,0.0,46.81,45.77,46.18,1.0,1107820.0
515,2016-04-05,43.1878366085427,1.0,43.4303600970572,42.6841339785511,43.3743931381693,1211254.0,46.3,0.0,46.56,45.76,46.5,1.0,1211254.0
516,2016-04-04,43.6915392385344,1.0,43.8128009827916,43.0106079053975,43.2717870468747,1038400.0,46.84,0.0,46.97,46.11,46.39,1.0,1038400.0
517,2016-04-01,43.2438035674307,1.0,43.3464096587253,42.7121174579951,42.824051375771,679837.0,46.36,0.0,46.47,45.79,45.91,1.0,679837.0
518,2016-03-31,42.8613626816963,1.0,43.5702774942771,42.6188391931818,43.337081832244,1067708.0,45.95,0.0,46.71,45.69,46.46,1.0,1067708.0
519,2016-03-30,43.337081832244,1.0,44.1112914301941,43.3090983528,43.8407844622356,718186.0,46.46,0.0,47.29,46.43,47.0,1.0,718186.0
520,2016-03-29,43.4676714029825,1.0,43.5982609737211,42.8893461611403,42.8893461611403,656830.0,46.6,0.0,46.74,45.98,45.98,1.0,656830.0
521,2016-03-28,42.796067896327,1.0,43.0012800789162,42.2643817868914,42.3856435311486,707691.0,45.88,0.0,46.1,45.31,45.44,1.0,707691.0
522,2016-03-24,42.0684974307835,1.0,42.3203487457793,41.3222713122774,42.2737096133727,974271.0,45.1,0.0,45.37,44.3,45.32,1.0,974271.0
523,2016-03-23,42.6095113667005,1.0,43.0106079053975,42.339004398742,42.9173296405842,741129.0,45.68,0.0,46.11,45.39,46.01,1.0,741129.0
524,2016-03-22,43.0199357318788,1.0,44.0553244713061,42.9732965994722,43.8407844622356,1081382.0,46.12,0.0,47.23,46.07,47.0,1.0,1081382.0
525,2016-03-21,43.9900296859368,1.0,44.0366688183435,43.4490157500199,43.7288505444597,661959.0,47.16,0.0,47.21,46.58,46.88,1.0,661959.0
526,2016-03-18,43.710194891497,1.0,44.4097818775965,43.3743931381693,43.4676714029825,1328970.0,46.86,0.0,47.61,46.5,46.6,1.0,1328970.0
527,2016-03-17,43.6635557590904,1.0,43.9060792476049,43.0292635583602,43.4117044440946,742847.0,46.81,0.0,47.07,46.13,46.54,1.0,742847.0
528,2016-03-16,43.5609496677958,1.0,43.9340627270489,42.9499770332689,43.3464096587253,698234.0,46.7,0.0,47.1,46.045,46.47,1.0,698234.0
529,2016-03-15,43.3464096587253,1.0,44.0180131653808,43.225147914468,43.8874235946422,1057439.0,46.47,0.0,47.19,46.34,47.05,1.0,1057439.0
530,2016-03-14,43.8967514211236,1.0,44.9787792929575,43.337081832244,44.7176001514803,2675091.0,47.06,0.0,48.22,46.46,47.94,1.0,2675091.0
531,2016-03-11,45.5477767083184,1.0,45.622399320169,44.8855010281442,45.3239088727666,414376.0,48.83,0.0,48.91,48.12,48.59,1.0,414376.0
532,2016-03-10,45.0254184253641,1.0,46.2846750003432,44.736255804443,45.9955123794221,790362.0,48.27,0.0,49.62,47.96,49.31,1.0,790362.0
533,2016-03-09,45.7063497585009,1.0,47.0169093791273,45.566432361281,46.8536724157041,1221181.0,49.0,0.0,50.405,48.85,50.23,1.0,1221181.0
534,2016-03-08,46.4339202240444,1.0,46.7977054568162,46.2753471738619,46.592493274227,613927.0,49.78,0.0,50.17,49.61,49.95,1.0,613927.0
535,2016-03-07,46.8630002421855,1.0,46.8630002421855,45.8742506351648,46.6111489271896,1045743.0,50.24,0.0,50.24,49.18,49.97,1.0,1045743.0
536,2016-03-04,46.9003115481108,1.0,47.3107359132891,46.2240441282146,46.4339202240444,947157.0,50.28,0.0,50.72,49.555,49.78,1.0,947157.0
537,2016-03-03,46.4898871829324,1.0,46.5738376212643,45.3518923522105,45.9768567264594,838094.0,49.84,0.0,49.93,48.62,49.29,1.0,838094.0
538,2016-03-02,45.9395454205341,0.993544482549929,46.4245923975631,45.6690384525756,46.4245923975631,772140.0,49.25,0.32,49.77,48.96,49.77,1.0,772140.0
539,2016-03-01,46.3751231156653,1.0,46.7550951475882,46.0600243574853,46.5326724947553,1111070.0,50.04,0.0,50.45,49.7,50.21,1.0,1111070.0
540,2016-02-29,46.1527004628323,1.0,46.8755740845393,46.1156300206935,46.7087570949147,1174762.0,49.8,0.0,50.58,49.76,50.4,1.0,1174762.0
541,2016-02-26,46.6716866527758,1.0,47.7096590326628,46.2361089576447,47.6262505378505,878848.0,50.36,0.0,51.48,49.89,51.39,1.0,878848.0
