date,MV_pred,close,close_2
2013-06-14,1650963.2,143.15464815146686,172.19558964525407
2013-06-17,1644473.44,142.51431789107423,171.06903163950145
2013-06-18,1645670.62,142.70270545715331,171.52444870565677
2013-06-19,1646184.9,142.25575583359839,170.7574304889741
2013-06-20,1647981.41,140.7222496420054,167.90508149568552
2013-06-21,1650601.35,138.3686273873154,163.49472674976028
2013-06-24,1667851.87,136.96955573919357,160.88207094918505
2013-06-25,1672701.61,137.13244142299175,161.2655800575264
2013-06-26,1653576.25,137.43875620187708,161.91275167785236
2013-06-27,1667337.96,138.80819748033224,164.59731543624162
2013-06-28,1662523.56,139.02198368243728,165.07670182166828
2013-07-01,1687614.85,138.72062222237807,164.54937679769895
2013-07-02,1684695.08,138.6659369970678,164.47746883988498
2013-07-03,1684760.93,140.10677769508237,167.2818791946309
2013-07-05,1697743.74,141.20749169247293,169.41514860977952
2013-07-08,1685308.83,141.5215937482289,170.06232023010548
2013-07-09,1678990.69,142.1653340566679,171.33269415148612
2013-07-10,1684654.4,141.37804110188173,169.89453499520613
2013-07-11,1694774.23,141.48862515885628,170.1342281879195
2013-07-12,1668305.86,142.21592647076938,171.57238734419943
2013-07-15,1676716.49,142.5886961073691,172.33940556088208
2013-07-16,1680358.51,141.76273436479985,170.78139980824545
2013-07-17,1678830.65,140.89714649356986,169.1514860977948
2013-07-18,1677804.18,142.35871744221345,171.95589645254074
2013-07-19,1692030.56,141.10943128277606,169.58293384467882
2013-07-22,1668354.57,140.51071942447845,168.4803451581975
2013-07-23,1684732.7,138.6364910264415,164.93288590604027
2013-07-24,1671442.17,135.57381255250266,159.15627996164912
2013-07-25,1691323.21,134.95510888640956,158.00575263662512
2013-07-26,1679860.15,134.63077956228742,157.40651965484182
2013-07-29,1694060.55,134.25725463610317,156.71140939597313
2013-07-30,1689024.03,139.6745573431884,167.04218600191754
2013-07-31,1681914.71,139.63901139374838,166.99424736337488
2013-08-01,1676004.36,141.6721634768245,170.90124640460212
2013-08-02,1688298.74,142.32683425644552,172.17162032598276
2013-08-05,1665789.85,142.28272943531863,172.12368168744007
2013-08-06,1695368.45,141.55623599503195,170.7334611697028
2013-08-07,1674176.63,140.33233809145477,168.40843720038353
2013-08-08,1672547.48,140.4821548933804,168.6960690316395
2013-08-09,1690755.68,140.45127536365007,168.6241610738255
2013-08-12,1716175.16,140.13299411703522,167.97698945349953
2013-08-13,1680347.81,139.54580669358273,166.8504314477469
2013-08-14,1664842.61,138.5739731948102,165.00479386385427
2013-08-15,1668350.94,137.9054161515441,163.73441994247364
2013-08-16,1654481.23,137.57475859709996,163.13518696069033
2013-08-19,1652167.88,135.95876461094306,160.09108341323108
2013-08-20,1649133.81,137.44160666145368,162.94343240651966
2013-08-21,1652654.18,137.10778619787703,162.34419942473636
2013-08-22,1643773.67,137.90394728494914,163.87823585810165
2013-08-23,1655839.74,136.54164727792502,161.31351869606902
2013-08-26,1656623.09,136.54601729135783,161.33748801534037
2013-08-27,1661199.73,135.56295422633863,159.49185043144774
2013-08-28,1665688.53,135.2214846570988,158.84467881112175
2013-08-29,1687286.15,136.25875578666353,160.81016299137104
2013-08-30,1649637.57,135.2156229816085,158.84467881112175
2013-09-03,1666565.01,135.36785250828575,159.15627996164912
2013-09-04,1689203.48,135.36372633837462,159.10834132310643
2013-09-05,1672399.15,134.6947837983604,157.81399808245448
2013-09-06,1680742.4,133.37710154903274,155.29721955896454
2013-09-09,1693838.23,134.76654373521473,157.93384467881114
2013-09-10,1683036.58,134.41812550202974,157.23873441994246
2013-09-11,1690897.83,134.8070878665881,157.93384467881114
2013-09-12,1657260.42,134.9389306057739,158.17353787152445
2013-09-13,1670909.98,136.48715167162317,161.09779482262704
2013-09-16,1682938.81,136.02695209365703,160.1869606903164
2013-09-17,1666440.0,136.68958709653566,161.4333652924257
2013-09-18,1698773.52,137.67465398175915,163.27900287631834
2013-09-19,1694991.13,138.51682010534267,164.86097794822626
2013-09-20,1708176.73,138.53243561607465,164.83700862895495
2013-09-23,1708661.99,138.4153372321831,164.57334611697027
2013-09-24,1705127.86,138.87784048019546,165.41227229146693
2013-09-25,1697095.88,137.69968537186293,163.15915627996165
2013-09-26,1702754.41,137.88521226706283,163.49472674976028
2013-09-27,1699872.27,137.7797463382282,163.27900287631834
2013-09-30,1698162.56,138.8875007617156,165.3883029721956
2013-10-01,1702636.39,139.29919158206093,166.15532118887822
2013-10-02,1706034.14,139.18730293282417,165.91562799616491
2013-10-03,1707826.58,136.54369705896406,160.85810162991373
2013-10-04,1703120.34,136.28370896286935,160.35474592521575
2013-10-07,1761104.14,136.356810634218,160.40268456375838
2013-10-08,1739833.5,135.3448007950663,158.41323106423778
2013-10-09,1722767.21,136.51199999009268,160.59443911792906
2013-10-10,1719063.88,137.6780755539448,162.7756471716203
2013-10-11,1739561.61,140.35296194699717,167.80920421860023
2013-10-14,1721359.35,140.83377970900287,168.6960690316395
2013-10-15,1780271.11,140.62728578376573,168.19271332694152
2013-10-16,1750658.6,142.0583448277064,170.85330776605946
2013-10-17,1778513.98,144.1776957452679,174.784276126558
2013-10-18,1816709.05,144.31797154616152,174.92809204218602
2013-10-21,1797592.9,144.02638207403487,174.2569511025887
2013-10-22,1751655.74,144.2449149178891,174.61649089165866
2013-10-23,1769246.17,143.41793912923413,172.9626078619367
2013-10-24,1742894.53,144.2171605078215,174.424736337488
2013-10-25,1736086.11,144.22302143656566,174.37679769894535
2013-10-28,1755268.79,142.68440396332954,171.38063279002878
2013-10-29,1783107.12,153.4302239426351,191.7305848513902
2013-10-30,1876366.96,156.9721806604591,198.2981783317354
2013-10-31,1872911.18,156.24417356242185,196.7162032598274
2013-11-01,1862548.22,154.75651583229714,193.69606903163952
2013-11-04,1881122.52,154.61571284067605,193.24065196548418
2013-11-05,1920311.28,156.4202133678588,196.4765100671141
2013-11-06,1911780.06,155.482552761028,194.46308724832215
2013-11-07,1879065.97,154.7625456399004,192.8811121764142
2013-11-08,1879262.52,155.36232231018462,193.81591562799616
2013-11-11,1876663.64,155.75396414452547,194.3432406519655
2013-11-12,1899719.91,156.3978369432345,195.32598274209013
2013-11-13,1876585.69,157.59768271762448,197.38734419942472
2013-11-14,1896980.36,157.88749087619712,197.69894534995208
2013-11-15,1889622.9,158.44238455617455,198.51390220517737
2013-11-18,1880087.52,157.90375429583682,197.26749760306808
2013-11-19,1889030.17,156.97918284937177,195.27804410354744
2013-11-20,1887188.59,158.32930089642002,197.62703739213808
2013-11-21,1826670.65,160.91699462093612,202.39693192713327
2013-11-22,1857407.38,160.65246382086565,201.72579098753593
2013-11-25,1865814.61,161.0032468982874,202.18120805369128
2013-11-26,1802367.57,160.23014974056505,200.575263662512
2013-11-27,1738596.42,160.53254574064061,201.1025886864813
2013-11-29,1733923.65,160.8537933568411,201.65388302972195
2013-12-02,1738661.64,160.35511093790174,200.64717162032596
2013-12-03,1746475.83,161.43949374228816,202.66059443911794
