,ticker,date,MV_pred,MV,close
1176,CAKE,2013-07-30,1896802.31,2211612.9,136.1524602415634
1175,CAKE,2013-07-31,1922194.71,2272501.98,137.0304015259134
1174,CAKE,2013-08-01,1920549.36,2305881.54,136.61319958356353
1173,CAKE,2013-08-02,1924574.32,2320417.8000000003,137.31331890615644
1172,CAKE,2013-08-05,1896267.45,2342491.38,137.60320843708513
1171,CAKE,2013-08-06,1926409.8,2357566.02,138.82535514892754
1170,CAKE,2013-08-07,1927857.01,2299420.98,138.93089442907814
1169,CAKE,2013-08-08,1902037.56,2327416.7399999998,138.82528998991648
1168,CAKE,2013-08-09,1925917.76,2343029.7600000002,139.15323230642096
1167,CAKE,2013-08-12,1918567.36,2346260.04,139.04832856500133
1166,CAKE,2013-08-13,1897971.13,2345721.66,137.80052892733363
1165,CAKE,2013-08-14,1903174.69,2334415.68,137.95210332457546
1164,CAKE,2013-08-15,1917831.33,2307496.68,139.21662730709184
1163,CAKE,2013-08-16,1905134.72,2298882.6,138.44556159519922
1162,CAKE,2013-08-19,1898748.83,2320417.8000000003,137.820637314462
1161,CAKE,2013-08-20,1897803.59,2324724.84,137.6940171386811
1160,CAKE,2013-08-21,1928294.53,2327416.7399999998,136.89861031492703
1159,CAKE,2013-08-22,1900740.96,2329031.88,136.7651980495113
1158,CAKE,2013-08-23,1898697.4,2352182.2199999997,135.96304049877492
1157,CAKE,2013-08-26,1922460.9,2306958.3000000003,136.8499544944974
1156,CAKE,2013-08-27,1915354.85,2298344.2199999997,136.24046953939236
1155,CAKE,2013-08-28,1938981.06,2276809.02,136.59590457850427
1154,CAKE,2013-08-29,1938791.44,2291883.66,135.4499935465022
1153,CAKE,2013-08-30,1919272.8,2308573.44,136.12038329511975
1152,CAKE,2013-09-03,1932060.35,2263887.9,136.50211099892744
1151,CAKE,2013-09-04,1930619.93,2262811.14,139.05342303187166
1150,CAKE,2013-09-05,1924598.64,2246121.36,137.85890685764338
1149,CAKE,2013-09-06,1909008.11,2274655.5,138.23917333372623
1148,CAKE,2013-09-09,1924497.27,2260657.62,134.50138117983926
1147,CAKE,2013-09-10,1892179.04,2294037.18,134.85785180669362
1146,CAKE,2013-09-11,1915498.75,2296190.6999999997,139.6842447462577
1145,CAKE,2013-09-12,1924334.2,2298882.6,139.7423964126596
1144,CAKE,2013-09-13,1933195.35,2308035.06,137.94494555410253
1143,CAKE,2013-09-16,1951014.29,2368872.0,138.20131642465174
1142,CAKE,2013-09-17,1950503.28,2344106.52,137.69423442468369
1141,CAKE,2013-09-18,1950081.72,2387715.3000000003,137.37679496442317
1140,CAKE,2013-09-19,1950313.66,2401174.8000000003,137.1954623572593
1139,CAKE,2013-09-20,1918935.3,2387715.3000000003,136.91206553811782
1138,CAKE,2013-09-23,1893528.18,2378024.46,135.14818506701164
1137,CAKE,2013-09-24,1944379.32,2357027.64,136.9398428832629
1136,CAKE,2013-09-25,1918952.75,2362949.82,135.83962844588655
1135,CAKE,2013-09-26,1949993.48,2351643.84,135.05843711674396
1134,CAKE,2013-09-27,1950335.71,2353258.98,134.19875728268772
1133,CAKE,2013-09-30,1942947.63,2346798.4200000004,134.04178936040805
1132,CAKE,2013-10-01,1919274.49,2366718.48,131.52233434909027
1131,CAKE,2013-10-02,1950674.47,2349490.32,131.7381702888344
1130,CAKE,2013-10-03,1910046.8,2383408.2600000002,131.3688909727571
1129,CAKE,2013-10-04,1942644.89,2347336.8000000003,131.9903649162381
1128,CAKE,2013-10-07,1967226.33,2336569.1999999997,130.99107080540307
1127,CAKE,2013-10-08,1950778.57,2311265.34,130.90639325713335
1126,CAKE,2013-10-09,1919040.99,2290806.9,133.0149345224486
1125,CAKE,2013-10-10,1934927.81,2318264.2800000003,134.49859601760417
1124,CAKE,2013-10-11,1935154.89,2314495.62,133.75514864836344
1123,CAKE,2013-10-14,1918235.6,2317187.52,133.31767965870515
1122,CAKE,2013-10-15,1943750.93,2338722.7199999997,134.14770953068776
1121,CAKE,2013-10-16,1941839.5,2315034.0,133.97907735494698
1120,CAKE,2013-10-17,1919025.83,2306419.9200000004,134.4620902259829
1119,CAKE,2013-10-18,1934579.16,2353258.98,135.63058941872077
1118,CAKE,2013-10-21,1941289.72,2350567.0799999996,136.19578854941548
1117,CAKE,2013-10-22,1927425.54,2342491.38,134.42382543661313
1116,CAKE,2013-10-23,1896685.37,2315034.0,134.9573385218266
1115,CAKE,2013-10-24,1921622.47,2409250.5,136.40252653994983
1114,CAKE,2013-10-25,1904354.14,2452320.9,136.2114822843737
1113,CAKE,2013-10-28,1897035.62,2512619.46,134.81312491029047
1112,CAKE,2013-10-29,1927968.07,2530386.0,135.6129213349132
1111,CAKE,2013-10-30,1927508.67,2570764.5,134.76657431973933
1110,CAKE,2013-10-31,1927338.05,2456054.96,135.47742158600815
1109,CAKE,2013-11-01,1896262.42,2468084.19,134.58877320315554
1108,CAKE,2013-11-04,1900402.61,2478544.39,134.0657139005482
1107,CAKE,2013-11-05,1927301.6,2465992.15,135.15290964427373
1106,CAKE,2013-11-06,1918710.41,2572163.18,133.5683760720035
1105,CAKE,2013-11-07,1905243.35,2531891.4099999997,133.35640850419207
1104,CAKE,2013-11-08,1904769.04,2480636.43,133.565534283312
1103,CAKE,2013-11-11,1928367.55,2510448.0,132.5067653665381
1102,CAKE,2013-11-12,1921339.26,2524569.27,132.80187954744196
1101,CAKE,2013-11-13,1928793.54,2518816.1599999997,132.38154007832762
1100,CAKE,2013-11-14,1905712.26,2547058.7,131.4441458262462
1099,CAKE,2013-11-15,1925765.43,2502602.85,134.32981133865312
1098,CAKE,2013-11-18,1901832.3,2499464.79,134.0345603975991
1097,CAKE,2013-11-19,1902426.07,2504694.89,133.55604383923026
1096,CAKE,2013-11-20,1902263.57,2500510.81,135.79979860573985
1095,CAKE,2013-11-21,1918543.55,2531368.4,135.8120181053668
1094,CAKE,2013-11-22,1925528.39,2588376.49,138.51305567579357
1093,CAKE,2013-11-25,1925470.12,2591514.55,137.54084058662545
1092,CAKE,2013-11-26,1903750.18,2578439.3,135.68496697542682
1091,CAKE,2013-11-27,1925901.4,2556995.89,138.13101093343747
1090,CAKE,2013-11-29,1926279.77,2573209.2,139.75864156519506
1089,CAKE,2013-12-02,1902237.38,2536598.5,138.83045658103902
1088,CAKE,2013-12-03,1925524.03,2508878.9699999997,138.37670316063088
1087,CAKE,2013-12-04,1897363.41,2497372.75,135.9285485515647
1086,CAKE,2013-12-05,1925362.13,2494234.69,136.97605927193894
1085,CAKE,2013-12-06,1917300.27,2537121.51,136.9549396963277
1084,CAKE,2013-12-09,1901176.39,2536598.5,136.8275465443488
1083,CAKE,2013-12-10,1918891.52,2550196.76,137.3026229258311
1082,CAKE,2013-12-11,1924114.17,2503648.8699999996,136.3307127167965
1081,CAKE,2013-12-12,1893573.23,2519862.18,134.79172046220975
1080,CAKE,2013-12-13,1916339.6,2492665.6599999997,135.48255271156484
1079,CAKE,2013-12-16,1900619.07,2480636.43,135.12716904990165
1078,CAKE,2013-12-17,1925005.49,2513063.05,137.0690177439334
1077,CAKE,2013-12-18,1919968.39,2503648.8699999996,137.0409571833718
1076,CAKE,2013-12-19,1924529.08,2540782.58,136.4947104783843
1075,CAKE,2013-12-20,1913616.56,2489004.5900000003,137.48980184907822
1074,CAKE,2013-12-23,1938192.28,2547058.7,138.24444703408972
1073,CAKE,2013-12-24,1930499.4,2554903.85,137.53463900599394
1072,CAKE,2013-12-26,1910343.89,2551765.79,137.18379330745054
1071,CAKE,2013-12-27,1914030.38,2552288.8,138.18170058269277
1070,CAKE,2013-12-30,1906304.43,2533460.44,138.7312554728473
1069,CAKE,2013-12-31,1906512.88,2503403.76,138.1576261296326
1068,CAKE,2014-01-02,1818933.19,2500297.8,137.28960361871137
1067,CAKE,2014-01-03,1823092.38,2473897.14,138.21458326832578
1066,CAKE,2014-01-06,1796048.16,2470791.1799999997,136.85115286083413
1065,CAKE,2014-01-07,1800467.85,2446461.1599999997,136.88027950151962
1064,CAKE,2014-01-08,1795522.75,2475967.78,136.63320806799334
1063,CAKE,2014-01-09,1820785.5,2445425.8400000003,135.15766085283238
1062,CAKE,2014-01-10,1798526.61,2475450.12,135.4676885407761
1061,CAKE,2014-01-13,1816170.93,2455261.38,135.46409480582278
1060,CAKE,2014-01-14,1800807.05,2435590.3,135.71398181356116
1059,CAKE,2014-01-15,1824177.45,2459402.6599999997,138.0893693289379
1058,CAKE,2014-01-16,1817449.76,2444390.52,137.96650657264124
1057,CAKE,2014-01-17,1801242.48,2376059.4,137.6836872566275
1056,CAKE,2014-01-21,1824647.2,2340340.86,137.5395261903855
1055,CAKE,2014-01-22,1810130.1,2360529.6,136.46593988594785
1054,CAKE,2014-01-23,1816605.46,2389000.9,138.40448542515202
1053,CAKE,2014-01-24,1809589.67,2334646.6,137.8995140895375
1052,CAKE,2014-01-27,1813253.97,2355353.0,136.95543072138702
1051,CAKE,2014-01-28,1818690.36,2310834.24,136.9427254962584
1050,CAKE,2014-01-29,1794054.58,2294786.78,134.7389797023767
1049,CAKE,2014-01-30,1809928.39,2303587.0,135.8646753802362
1048,CAKE,2014-01-31,1810164.93,2274080.38,135.10444263814347
1047,CAKE,2014-02-03,1785981.48,2304104.6599999997,131.77138421667922
1046,CAKE,2014-02-04,1793057.06,2245609.08,132.72068078761234
1045,CAKE,2014-02-05,1838778.37,2244573.76,134.29455069517252
1044,CAKE,2014-02-06,1818566.41,2252856.3200000003,132.00082851892623
1043,CAKE,2014-02-07,1838137.88,2299963.38,133.17104181196044
1042,CAKE,2014-02-10,1800254.87,2313940.2,132.66836937270529
1041,CAKE,2014-02-11,1843432.61,2328952.3400000003,133.8188427311557
1040,CAKE,2014-02-12,1842705.72,2359494.28,133.05072929779146
1039,CAKE,2014-02-13,1852354.77,2332058.3,132.82337808030613
1038,CAKE,2014-02-14,1844217.68,2344999.8,131.64227519365767
1037,CAKE,2014-02-18,1891545.74,2370365.14,134.02403836653275
1036,CAKE,2014-02-19,1911457.0,2369329.8200000003,134.30044879081464
1035,CAKE,2014-02-20,1910580.27,2386930.26,133.47737114225805
1034,CAKE,2014-02-21,1917608.67,2412813.26,131.71768214886333
1033,CAKE,2014-02-24,1896928.39,2405048.36,129.47997087576363
1032,CAKE,2014-02-25,1886567.94,2419025.1799999997,129.41644840988604
1031,CAKE,2014-02-26,1907601.97,2452155.42,129.34723002873181
1030,CAKE,2014-02-27,1917411.63,2433519.6599999997,130.07771005385348
1029,CAKE,2014-02-28,1866393.72,2422933.8499999996,128.79263937731744
1028,CAKE,2014-03-03,1858759.85,2425508.7,131.21787211150672
1027,CAKE,2014-03-04,1887795.05,2447137.44,131.78128311066826
1026,CAKE,2014-03-05,1834238.44,2486790.13,130.34542136887677
1025,CAKE,2014-03-06,1915880.75,2468251.21,133.15461228788755
1024,CAKE,2014-03-07,1874912.52,2494514.6799999997,130.73293064516483
1023,CAKE,2014-03-10,1887237.41,2505329.05,129.72326791443578
1022,CAKE,2014-03-11,1982346.64,2506873.96,130.0025971683073
1021,CAKE,2014-03-12,1979227.96,2475975.76,131.74416695719987
1020,CAKE,2014-03-13,2012001.67,2532107.49,130.36064498638785
1019,CAKE,2014-03-14,2057263.81,2454861.99,133.81296946603314
1018,CAKE,2014-03-17,2039245.94,2523353.0,131.59300814991772
1017,CAKE,2014-03-18,2039141.63,2508933.84,130.27900318505374
1016,CAKE,2014-03-19,2018897.67,2502754.2,132.32709666133968
1015,CAKE,2014-03-20,2024118.87,2479065.58,131.4402988245373
1014,CAKE,2014-03-21,2016726.4,2521808.09,131.87926643974612
1013,CAKE,2014-03-24,2032841.75,2488335.04,131.37633004628975
1012,CAKE,2014-03-25,2028390.42,2462071.5700000003,131.32935534185475
1011,CAKE,2014-03-26,2068278.79,2462071.5700000003,131.42406955860974
1010,CAKE,2014-03-27,2095457.01,2405939.84,132.0246159265724
1009,CAKE,2014-03-28,2070958.83,2402335.05,131.13573585132542
1008,CAKE,2014-03-31,2092818.11,2413664.3899999997,133.9659207159515
1007,CAKE,2014-04-01,2064238.68,2462586.54,135.13432145696896
1006,CAKE,2014-04-02,2080727.33,2516658.3899999997,132.61447043526596
1005,CAKE,2014-04-03,2071954.5,2508418.87,132.09812862144452
1004,CAKE,2014-04-04,2050478.57,2497604.5,132.44543067301856
1003,CAKE,2014-04-07,2079588.37,2428598.52,133.5216697292171
1002,CAKE,2014-04-08,2099750.61,2410059.5999999996,133.53208998512207
1001,CAKE,2014-04-09,2081543.81,2441987.74,132.9421210363838
1000,CAKE,2014-04-10,2085049.94,2454347.02,133.76506515514524
999,CAKE,2014-04-11,2121885.02,2378646.4299999997,134.66639139806267
998,CAKE,2014-04-14,2119676.27,2402850.02,134.37086183987893
997,CAKE,2014-04-15,2149945.02,2427053.6100000003,134.02951928552707
996,CAKE,2014-04-16,2151303.39,2439412.8899999997,134.37118111706923
995,CAKE,2014-04-17,2127022.61,2444047.62,134.11803117722727
994,CAKE,2014-04-21,2151429.76,2411089.54,134.35741859562413
993,CAKE,2014-04-22,2121871.33,2440957.8,133.03116004212959
992,CAKE,2014-04-23,2142672.61,2443532.6500000004,133.62009256165322
991,CAKE,2014-04-24,2152402.48,2410059.5999999996,134.5358392187576
990,CAKE,2014-04-25,2150535.16,2353927.87,134.7600369344522
989,CAKE,2014-04-28,2140775.13,2327664.4000000004,135.34214805574493
988,CAKE,2014-04-29,2150872.93,2293676.38,136.7442472312183
987,CAKE,2014-04-30,2131551.8,2231542.6,135.44426700383872
986,CAKE,2014-05-01,2127100.2,2254517.3,133.69428804301828
985,CAKE,2014-05-02,2152873.17,2276493.1,135.79119749677452
984,CAKE,2014-05-05,2151092.26,2237536.0,136.11980928548866
983,CAKE,2014-05-06,2082621.75,2243029.9499999997,134.11100067125827
982,CAKE,2014-05-07,2066692.21,2221553.5999999996,135.23182042918143
981,CAKE,2014-05-08,2059443.41,2217558.0,135.6404428629066
980,CAKE,2014-05-09,1911433.17,2198578.9000000004,130.05936942168506
979,CAKE,2014-05-12,1924156.94,2211065.1500000004,130.33726817887242
978,CAKE,2014-05-13,1909211.09,2239034.35,130.13815460055082
977,CAKE,2014-05-14,1940744.73,2236037.6500000004,130.13605683771442
976,CAKE,2014-05-15,1940520.21,2209566.8000000003,129.1765731236899
975,CAKE,2014-05-16,1940150.07,2206570.1,127.99193458022722
974,CAKE,2014-05-19,1932849.88,2211065.1500000004,127.6328794886452
973,CAKE,2014-05-20,1933339.35,2217558.0,127.45820563541879
972,CAKE,2014-05-21,1941622.49,2217058.55,129.86924286205328
971,CAKE,2014-05-22,1910922.95,2223551.4000000004,130.5400462677543
970,CAKE,2014-05-23,1917287.47,2247025.5500000003,129.7168703170136
969,CAKE,2014-05-27,1932485.76,2289978.25,130.07578079584962
968,CAKE,2014-05-28,1891804.3,2299467.8,130.70987906573473
967,CAKE,2014-05-29,1874842.0,2324440.3,130.25426802703484
966,CAKE,2014-05-30,1886404.07,2297969.4499999997,130.87678900677176
965,CAKE,2014-06-02,1891921.77,2301965.0500000003,131.61550495248665
964,CAKE,2014-06-03,1891697.56,2266004.65,132.61447612037728
963,CAKE,2014-06-04,1891293.45,2277492.0,130.98617994935688
962,CAKE,2014-06-05,1887725.02,2292475.5,132.49473125473216
961,CAKE,2014-06-06,1888944.27,2347914.4499999997,136.11958070922753
960,CAKE,2014-06-09,1888393.64,2342420.5,133.29539799129884
959,CAKE,2014-06-10,1891526.95,2338924.35,137.4465770512029
958,CAKE,2014-06-11,1861922.19,2309456.8000000003,134.50127316730362
957,CAKE,2014-06-12,1891404.54,2306460.1,135.7744746608515
956,CAKE,2014-06-13,1867869.86,2312453.5,135.94933539743852
955,CAKE,2014-06-16,1911348.69,2322442.5,139.47476001957443
954,CAKE,2014-06-17,1884477.24,2313951.85,139.88691395849867
953,CAKE,2014-06-18,1882349.27,2312453.5,138.3843450008736
952,CAKE,2014-06-19,1881998.34,2307459.0,138.57963094843205
951,CAKE,2014-06-20,1948329.65,2315949.65,141.2143268336224
950,CAKE,2014-06-23,1929697.85,2317448.0,143.4062845200774
949,CAKE,2014-06-24,2058469.94,2329934.25,147.12753418275338
948,CAKE,2014-06-25,2058175.56,2321943.0500000003,146.1832741255174
947,CAKE,2014-06-26,2023627.23,2348413.9000000004,145.78385389945313
946,CAKE,2014-06-27,2041815.96,2343918.85,146.13493600765506
945,CAKE,2014-06-30,1985238.75,2348913.35,143.37778493805564
944,CAKE,2014-07-01,2004956.03,2319945.25,145.26702718302025
943,CAKE,2014-07-02,2006518.29,2336926.55,143.9620534835774
942,CAKE,2014-07-03,2012772.37,2323940.85,142.53997292489186
941,CAKE,2014-07-07,2049709.41,2338924.35,144.891483152558
940,CAKE,2014-07-08,2039644.98,2333929.8499999996,144.06926587292295
939,CAKE,2014-07-09,2039834.6,2269500.8,143.75059924824927
938,CAKE,2014-07-10,2061168.7,2304961.75,146.17551556669412
937,CAKE,2014-07-11,2056044.96,2296970.5500000003,146.8093837600228
936,CAKE,2014-07-14,2109269.84,2311954.05,147.93012870635476
935,CAKE,2014-07-15,2109157.24,2283485.4,147.56958786748996
934,CAKE,2014-07-16,2111189.16,2257014.55,146.95795671333352
933,CAKE,2014-07-17,2116878.09,2232042.05,146.0832526092193
932,CAKE,2014-07-18,2104094.08,2200077.25,146.33172542827805
931,CAKE,2014-07-21,2117616.06,2206570.1,146.95383236608234
930,CAKE,2014-07-22,2142402.04,2212064.05,148.51432280056406
929,CAKE,2014-07-23,2135296.69,2215060.75,147.58128646252848
928,CAKE,2014-07-24,2118170.62,2171109.15,147.3258006226857
927,CAKE,2014-07-25,2090835.44,2153628.4,145.37582801404466
926,CAKE,2014-07-28,2061702.71,2169111.35,144.8950451209005
925,CAKE,2014-07-29,2037291.42,2169610.8,144.6896106032312
924,CAKE,2014-07-30,2044051.02,2186592.1,143.876649930344
923,CAKE,2014-07-31,2049284.98,2128690.83,144.11416022062306
922,CAKE,2014-08-01,2073436.55,2125718.4899999998,144.9770482965492
921,CAKE,2014-08-04,2042564.71,2120269.1999999997,142.62909149736146
920,CAKE,2014-08-05,2049492.05,2122746.15,145.41379219854096
919,CAKE,2014-08-06,2072906.32,2116306.08,148.14794345435473
918,CAKE,2014-08-07,2055228.86,2154451.11,147.17997186710477
917,CAKE,2014-08-08,2054580.95,2149497.21,144.81308311979495
916,CAKE,2014-08-11,2062267.29,2164358.9099999997,143.49615529067808
915,CAKE,2014-08-12,2041022.5,2166340.4699999997,142.0442566386631
914,CAKE,2014-08-13,2089897.35,2167826.64,145.947621593115
913,CAKE,2014-08-14,2055282.77,2188633.02,147.16433580350804
912,CAKE,2014-08-15,2063134.18,2206467.06,148.6786515384919
911,CAKE,2014-08-18,2039453.18,2202999.33,148.93487885581916
910,CAKE,2014-08-19,2073143.95,2213897.9099999997,151.18542281925423
909,CAKE,2014-08-20,2065840.94,2199531.6,150.65599508559387
908,CAKE,2014-08-21,2041106.32,2156432.67,149.96536123724482
907,CAKE,2014-08-22,2049459.33,2210430.1799999997,149.09142029726058
906,CAKE,2014-08-25,2065268.42,2219347.1999999997,149.46612375906952
905,CAKE,2014-08-26,2034424.9,2240153.58,147.25513899022454
904,CAKE,2014-08-27,2062557.91,2237181.2399999998,149.5833698996206
903,CAKE,2014-08-28,2059157.6,2219347.1999999997,149.58060057881545
902,CAKE,2014-08-29,2025076.0,2234704.29,151.42417465973077
901,CAKE,2014-09-01,1915153.8,2221328.7600000002,148.5479414448391
900,CAKE,2014-09-02,1991788.42,2221328.7600000002,149.49059517768058
899,CAKE,2014-09-03,1953836.66,2224301.1,148.84990534085674
898,CAKE,2014-09-04,1929731.36,2216374.86,148.22663325104622
897,CAKE,2014-09-05,2102899.34,2229750.39,151.22249608590903
896,CAKE,2014-09-08,2119303.54,2244116.6999999997,150.72702826339525
895,CAKE,2014-09-09,2125295.85,2239162.8000000003,150.16670793072728
894,CAKE,2014-09-10,2176353.47,2229750.39,151.16329582122165
893,CAKE,2014-09-11,2176825.13,2255015.2800000003,152.46976909803413
892,CAKE,2014-09-12,2176126.01,2266904.64,150.13561619888387
891,CAKE,2014-09-15,2177263.96,2247089.04,148.47907198905438
890,CAKE,2014-09-16,2152487.22,2235199.6799999997,147.361599757656
889,CAKE,2014-09-17,2198403.0,2248575.21,148.02087939691808
888,CAKE,2014-09-18,2126738.24,2272353.9299999997,146.81503811520264
887,CAKE,2014-09-19,2134746.37,2291178.75,147.6522071278774
886,CAKE,2014-09-22,2096037.26,2265418.4699999997,147.2814446149134
885,CAKE,2014-09-23,2126645.98,2246593.65,148.60079975873654
884,CAKE,2014-09-24,2115500.47,2240648.9699999997,146.96725108346965
883,CAKE,2014-09-25,2116724.18,2259969.1799999997,146.21551285945873
882,CAKE,2014-09-26,2284366.19,2174266.71,150.9758519121662
881,CAKE,2014-09-29,2209644.55,2246098.2600000002,149.74206116791098
880,CAKE,2014-09-30,2225146.09,2273642.0,149.0529542367204
879,CAKE,2014-10-01,2209341.82,2258319.63,148.88273507494637
878,CAKE,2014-10-02,2232605.88,2226686.3499999996,149.17771636347794
877,CAKE,2014-10-03,2232925.95,2259308.17,150.61650987697467
876,CAKE,2014-10-06,2242415.1,2268699.3,150.2317544941489
875,CAKE,2014-10-07,2278013.89,2225697.81,153.12768170065067
874,CAKE,2014-10-08,2281951.53,2198018.69,152.30987568263845
873,CAKE,2014-10-09,2259789.45,2199748.6350000002,151.26000869167868
872,CAKE,2014-10-10,2238272.45,2218778.0300000003,150.92504991796022
871,CAKE,2014-10-13,2229116.34,2241514.45,151.53980610414158
870,CAKE,2014-10-14,2264068.74,2238548.83,151.98373400103716
869,CAKE,2014-10-15,2300674.96,2284515.94,153.04944251554318
868,CAKE,2014-10-16,2312705.8,2270676.38,153.1731849358822
867,CAKE,2014-10-17,2310373.12,2345805.42,152.6530613698069
866,CAKE,2014-10-20,2279207.69,2277101.89,151.06386221500625
865,CAKE,2014-10-21,2256960.57,2274136.27,150.94844491193146
864,CAKE,2014-10-22,2317024.7,2204938.4699999997,151.49670825232295
863,CAKE,2014-10-23,2232022.83,2100647.5,148.68580165372535
862,CAKE,2014-10-24,2255052.19,2146120.3400000003,148.2424256576261
861,CAKE,2014-10-27,2256933.77,2156994.2800000003,148.06968656997347
860,CAKE,2014-10-28,2240276.0,2219272.3,148.03066887389224
859,CAKE,2014-10-29,2209159.18,2259802.44,145.45498817062946
858,CAKE,2014-10-30,2211906.83,2235088.94,146.479710504707
857,CAKE,2014-10-31,2202167.24,2269532.5218,145.1379632062827
856,CAKE,2014-11-03,2202130.79,2273259.42,145.22217061059735
855,CAKE,2014-11-04,2187252.26,2278703.76,144.37765870884692
854,CAKE,2014-11-05,2216218.26,2375712.0,146.3187082500698
853,CAKE,2014-11-06,2233769.98,2378186.6999999997,147.01094911140262
852,CAKE,2014-11-07,2266656.36,2415802.14,146.73728859048123
851,CAKE,2014-11-10,2308567.78,2421741.42,148.70651833015165
850,CAKE,2014-11-11,2260797.01,2412832.5,147.70976611303593
849,CAKE,2014-11-12,2237183.26,2389570.32,146.91187395094954
848,CAKE,2014-11-13,2246549.62,2408872.98,147.30732242870076
847,CAKE,2014-11-14,2268130.34,2370267.66,146.89460996006375
846,CAKE,2014-11-17,2215645.04,2349975.1199999996,144.8052493418983
845,CAKE,2014-11-18,2208599.5,2315824.26,144.09514911052932
844,CAKE,2014-11-19,2270543.28,2298996.3000000003,144.3003237332312
843,CAKE,2014-11-20,2267495.9,2299986.18,144.0512302590639
842,CAKE,2014-11-21,2240939.76,2350965.0,143.89251785110693
841,CAKE,2014-11-24,2270960.13,2345025.72,145.04339072946732
840,CAKE,2014-11-25,2272283.22,2360863.8000000003,145.53741010811694
839,CAKE,2014-11-26,2264631.9,2367298.02,143.77281835415604
838,CAKE,2014-11-28,2272551.67,2357399.22,143.5518444000556
837,CAKE,2014-12-01,2245338.35,2396499.48,143.6315893886345
836,CAKE,2014-12-02,2274137.58,2365318.26,144.90415794968158
835,CAKE,2014-12-03,2248183.31,2360368.86,143.5007896449461
834,CAKE,2014-12-04,2248746.39,2366308.14,145.7122152538176
833,CAKE,2014-12-05,2201874.48,2383631.04,147.0377504857245
832,CAKE,2014-12-08,2214160.97,2388580.44,146.70829378599052
831,CAKE,2014-12-09,2289187.07,2385115.86,149.41453437355526
830,CAKE,2014-12-10,2287446.25,2394024.78,148.41584486371906
829,CAKE,2014-12-11,2264039.4,2368287.9,143.77452851287495
828,CAKE,2014-12-12,2281574.45,2379176.58,142.7974010212165
827,CAKE,2014-12-15,2312181.93,2408872.98,142.89056606517198
826,CAKE,2014-12-16,2304337.58,2404418.52,142.4322911857719
825,CAKE,2014-12-17,2286310.08,2417781.9,142.05131793141874
824,CAKE,2014-12-18,2312935.37,2446488.42,142.17775835191446
823,CAKE,2014-12-19,2312935.37,2431145.28,142.58647769796352
822,CAKE,2014-12-22,2272824.01,2414812.26,141.85588880949896
821,CAKE,2014-12-23,2271885.77,2448468.18,142.39361856463128
820,CAKE,2014-12-24,2300636.6,2457872.04,142.69422723746302
819,CAKE,2014-12-26,2312935.37,2452427.6999999997,143.84669568161473
818,CAKE,2014-12-29,2306313.95,2468265.78,141.54674415421653
817,CAKE,2014-12-30,2278914.19,2513800.26,141.34918894394693
816,CAKE,2014-12-31,2279163.11,2531950.67,142.03682398585843
815,CAKE,2015-01-02,2629416.85,2524968.73,151.58693313019435
814,CAKE,2015-01-05,2634580.76,2489560.3200000003,152.1291717013637
813,CAKE,2015-01-06,2635828.46,2517488.08,152.39985213334236
812,CAKE,2015-01-07,2603691.1,2543421.0,150.4108631360504
811,CAKE,2015-01-08,2638112.48,2589801.03,150.48343143190772
810,CAKE,2015-01-09,2623691.37,2618227.5,150.53630526825944
809,CAKE,2015-01-12,2606505.59,2619224.92,151.3862237820321
808,CAKE,2015-01-13,2635601.0,2624212.02,152.44506079438332
807,CAKE,2015-01-14,2604904.07,2625209.44,150.9871850908293
806,CAKE,2015-01-15,2627911.99,2613739.11,151.08821386530542
805,CAKE,2015-01-16,2625076.6,2574341.02,150.69133189776528
804,CAKE,2015-01-20,2609461.02,2668098.5,151.2071904573977
803,CAKE,2015-01-21,2632867.88,2629199.12,150.96090488696757
802,CAKE,2015-01-22,2606147.85,2675080.44,149.79318650972544
801,CAKE,2015-01-23,2627363.31,2705501.75,150.97184723459281
800,CAKE,2015-01-26,2603646.27,2701013.36,147.90629800687873
799,CAKE,2015-01-27,2599693.37,2711984.98,148.21281027631755
798,CAKE,2015-01-28,2610230.16,2730437.25,148.62149168416704
797,CAKE,2015-01-29,2576081.59,2671090.7600000002,146.9721897594437
796,CAKE,2015-01-30,2631162.71,2640170.7399999998,149.79283742407551
795,CAKE,2015-02-02,2603237.0,2613240.4,149.1899937583305
794,CAKE,2015-02-03,2611660.93,2600273.94,150.48069308141913
793,CAKE,2015-02-04,2634655.74,2613739.11,151.0582221178267
792,CAKE,2015-02-05,2640704.6,2647651.39,149.20508602559596
791,CAKE,2015-02-06,2609337.66,2639672.03,150.31844225022542
790,CAKE,2015-02-09,2637036.52,2661116.56,151.9372187961759
789,CAKE,2015-02-10,2635311.4,2669594.63,152.36945294026293
788,CAKE,2015-02-11,2628297.62,2700514.65,152.13701313969582
787,CAKE,2015-02-12,2612922.95,2427720.28,151.38185276638274
786,CAKE,2015-02-13,2583249.89,2446671.2600000002,150.93818889678332
785,CAKE,2015-02-17,2634888.54,2413257.69,151.57514062985115
784,CAKE,2015-02-18,2620500.07,2412260.27,149.90883116547013
783,CAKE,2015-02-19,2627766.79,2451159.65,150.06266117613617
782,CAKE,2015-02-20,2620608.06,2471606.7600000002,151.64868060004767
781,CAKE,2015-02-23,2588562.44,2441684.16,157.25743150036027
780,CAKE,2015-02-24,2596555.56,2467118.37,159.32037044922663
