,date,adj_close,adj_factor,adj_high,adj_low,adj_open,volume,close,ex_dividend,high,low,open,split_ratio,volume
771,2015-03-30,91.5791988560316,1.0,91.9553994675212,90.9722333694487,91.220098272337,159427.0,107.11,0.0,107.55,106.4001,106.69,1.0,159427.0
772,2015-03-27,90.9037477581298,1.0,91.3654485085943,89.8948461182258,90.3052467853054,152680.0,106.32,0.0,106.86,105.14,105.62,1.0,152680.0
773,2015-03-26,90.2966967714079,1.0,90.9379478137198,89.4844454511462,89.8777460904308,152123.0,105.61,0.0,106.36,104.66,105.12,1.0,152123.0
774,2015-03-25,90.5959472578201,1.0,91.9468494536238,90.3308968269979,91.5278987726467,290842.0,105.96,0.0,107.54,105.65,107.05,1.0,290842.0
775,2015-03-24,91.4167485919793,1.0,92.211899884446,90.1513465351505,90.6215972995126,186208.0,106.92,0.0,107.85,105.44,105.99,1.0,186208.0
776,2015-03-23,90.7925975774624,1.0,91.1174981055671,89.3818452843763,90.9892478971047,120378.0,106.19,0.0,106.57,104.54,106.42,1.0,120378.0
777,2015-03-20,90.8438976608473,1.0,91.6817990228015,90.8353476469499,91.5193487587492,187639.0,106.25,0.0,107.23,106.24,107.04,1.0,187639.0
778,2015-03-19,90.647247341205,1.0,90.8780977164373,89.6041456457111,89.6041456457111,100102.0,106.02,0.0,106.29,104.8,104.8,1.0,100102.0
779,2015-03-18,89.7409458680709,1.0,90.9379478137198,88.2361434221124,90.8096976052574,268613.0,104.96,0.0,106.36,103.2,106.21,1.0,268613.0
780,2015-03-17,91.4423986336718,1.0,91.6475989672116,90.2624967158179,90.8866477303348,207518.0,106.95,0.0,107.19,105.57,106.3,1.0,207518.0
781,2015-03-16,90.8267976330524,1.0,92.7676507877829,90.715647452385,91.656148981109,168624.0,106.23,0.0,108.5,106.1,107.2,1.0,168624.0
782,2015-03-13,91.1089480916696,1.0,92.7762008016804,89.7751459236609,91.9639494814187,183525.0,106.56,0.0,108.51,105.0,107.56,1.0,183525.0
783,2015-03-12,91.8271492590589,1.0,92.0579996342911,89.2707806038479,89.7922459514559,143302.0,107.4,0.0,107.67,104.4101,105.02,1.0,143302.0
784,2015-03-11,89.3989453121713,0.991701048039076,90.6044117715786,88.629444061397,90.0230963266882,198112.0,104.56,0.875,105.9699,103.66,105.29,1.0,198112.0
785,2015-03-10,90.0475932295024,1.0,90.7343969066766,89.2166455706991,90.395234596961,195973.0,106.2,0.0,107.01,105.22,106.61,1.0,195973.0
786,2015-03-09,90.5902529250475,1.0,91.234830894662,90.3104440195321,90.5308995208472,156174.0,106.84,0.0,107.6002,106.51,106.77,1.0,156174.0
787,2015-03-06,90.6072110405332,1.0,91.6246131791027,90.3104440195321,90.7259178489337,308947.0,106.86,0.0,108.0599,106.51,107.0,1.0,308947.0
788,2015-03-05,90.7937503108768,1.0,91.1051861017732,89.5812450536434,89.8525749014159,381783.0,107.08,0.0,107.4473,105.65,105.97,1.0,381783.0
789,2015-03-04,89.6999518620439,1.0,91.07627251487,89.2675199171565,90.7598340799053,332781.0,105.79,0.0,107.4132,105.28,107.04,1.0,332781.0
790,2015-03-03,91.0311639276778,1.0,92.6421848988271,90.5732948095617,91.8027581822809,398342.0,107.36,0.0,109.26,106.82,108.27,1.0,398342.0
791,2015-03-02,91.5992607964515,1.0,92.5065199749408,90.3019649617892,91.404242468365,372497.0,108.03,0.0,109.1,106.5,107.8,1.0,372497.0
792,2015-02-27,92.023213683596,1.0,92.8456822846565,90.9802895812204,92.3284597623401,170055.0,108.53,0.0,109.5,107.3,108.89,1.0,170055.0
793,2015-02-26,93.0067843817714,1.0,94.9145723739219,92.0278771653546,93.6257555970024,234605.0,109.69,0.0,111.94,108.5355,110.42,1.0,234605.0
794,2015-02-25,94.8382608542359,1.0,96.4068865366707,91.8714385499983,96.4068865366707,444130.0,111.85,0.0,113.7,108.351,113.7,1.0,444130.0
795,2015-02-24,96.4238446521565,1.0,96.8562765970439,94.164175763676,94.3040802164337,337693.0,113.72,0.0,114.23,111.055,111.22,1.0,337693.0
796,2015-02-23,94.1684152925475,1.0,94.8552189697216,93.4731325576304,94.0666665996328,128021.0,111.06,0.0,111.87,110.24,110.94,1.0,128021.0
797,2015-02-20,93.9055645025178,1.0,94.3295173896624,92.803286995942,94.3295173896624,152852.0,110.75,0.0,111.25,109.45,111.25,1.0,152852.0
798,2015-02-19,94.7704283922927,1.0,94.9527281337649,92.7863288804562,93.4307372689159,192519.0,111.77,0.0,111.985,109.43,110.19,1.0,192519.0
799,2015-02-18,93.3374676337442,1.0,93.5664021928022,89.5134125917003,89.5134125917003,254041.0,110.08,0.0,110.35,105.57,105.57,1.0,254041.0
800,2015-02-17,89.4116638987856,1.0,89.4710173029858,88.2839492189811,88.5213628357821,140328.0,105.45,0.0,105.52,104.12,104.4,1.0,140328.0
801,2015-02-13,88.5976743554681,1.0,89.4964544762145,87.8062391057466,88.9368366651837,120146.0,104.49,0.0,105.55,103.5566,104.89,1.0,120146.0
802,2015-02-12,89.0301063003555,1.0,89.3268733213567,88.2457934591381,88.9537947806695,161364.0,105.0,0.0,105.35,104.075,104.91,1.0,161364.0
803,2015-02-11,89.0979387622986,1.0,90.2086953266174,88.8435670300119,89.3099152058709,162926.0,105.08,0.0,106.39,104.78,105.33,1.0,162926.0
804,2015-02-10,89.5812450536434,1.0,89.9882398253022,89.2081665129562,89.7253890352726,177605.0,105.65,0.0,106.13,105.21,105.82,1.0,177605.0
805,2015-02-09,89.0979387622986,1.0,90.4020178431553,88.7842136258117,90.3189230772749,135769.0,105.08,0.0,106.618,104.71,106.52,1.0,135769.0
806,2015-02-06,90.7428759644195,1.0,91.5738236232228,90.1663000379029,91.1498707360783,184916.0,107.02,0.0,108.0,106.34,107.5,1.0,184916.0
807,2015-02-05,90.8785408883058,1.0,91.1922660247927,89.6790933799964,91.0566011009065,99542.0,107.18,0.0,107.55,105.7654,107.39,1.0,99542.0
808,2015-02-04,90.8276665418484,1.0,91.6840513738804,89.0809806468129,89.8017005549586,113538.0,107.12,0.0,108.13,105.06,105.91,1.0,113538.0
809,2015-02-03,90.234132499846,1.0,90.8531037150771,89.4286220142714,89.615161284615,228303.0,106.42,0.0,107.15,105.47,105.69,1.0,228303.0
810,2015-02-02,89.3607895523283,1.0,91.0057267544491,87.8176010431221,90.5393785785901,259330.0,105.39,0.0,107.33,103.57,106.78,1.0,259330.0
811,2015-01-30,90.5139414053615,1.0,92.0486508568247,90.0221560562738,92.0486508568247,168750.0,106.75,0.0,108.56,106.17,108.56,1.0,168750.0
812,2015-01-29,92.5234780904266,1.0,92.5913105523697,90.3104440195321,91.0311639276778,129828.0,109.12,0.0,109.2,106.51,107.36,1.0,129828.0
813,2015-01-28,90.8531037150771,1.0,92.5828314946268,90.6072110405332,92.3793341087975,126207.0,107.15,0.0,109.19,106.86,108.95,1.0,126207.0
814,2015-01-27,91.7264466625949,1.0,92.1927948384539,91.4635958725652,91.5738236232228,131595.0,108.18,0.0,108.73,107.87,108.0,1.0,131595.0
815,2015-01-26,92.4302084552548,1.0,93.2102817676008,92.2012738961968,92.3199807045972,118438.0,109.01,0.0,109.93,108.74,108.88,1.0,118438.0
816,2015-01-23,92.2097529539396,1.0,92.797351655522,91.5738236232228,92.4217293975119,103289.0,108.75,0.0,109.443,108.0,109.0,1.0,103289.0
817,2015-01-22,92.4980409171979,1.0,92.6082686678555,90.2595696730747,91.1922660247927,148028.0,109.09,0.0,109.22,106.45,107.55,1.0,148028.0
818,2015-01-21,90.5393785785901,1.0,92.5573943213982,89.9882398253022,92.5573943213982,155079.0,106.78,0.0,109.16,106.13,109.16,1.0,155079.0
819,2015-01-20,93.1085330746861,1.0,93.3713838647157,92.0316927413389,92.6676220720558,246855.0,109.81,0.0,110.12,108.54,109.29,1.0,246855.0
820,2015-01-16,92.3623759933117,1.0,92.5573943213982,89.3183942636138,89.9882398253022,255043.0,108.93,0.0,109.16,105.34,106.13,1.0,255043.0
821,2015-01-15,90.1832581533887,1.0,91.6416560851659,89.3268733213567,91.6416560851659,176942.0,106.36,0.0,108.08,105.35,108.08,1.0,176942.0
822,2015-01-14,91.4466377570794,1.0,91.8493929998668,90.4461089434183,90.5393785785901,167623.0,107.85,0.0,108.325,106.67,106.78,1.0,167623.0
823,2015-01-13,91.1074754473638,1.0,92.2097529539396,90.3782764814752,91.2770566022216,205653.0,107.45,0.0,108.75,106.59,107.65,1.0,205653.0
824,2015-01-12,90.7259178489337,1.0,91.0057267544491,89.6490775155866,89.844095843673,183285.0,107.0,0.0,107.33,105.73,105.96,1.0,183285.0
825,2015-01-09,89.844095843673,1.0,90.9547676174143,89.7805029106014,90.2002162688745,175839.0,105.96,0.0,107.2699,105.885,106.38,1.0,175839.0
826,2015-01-08,90.5732948095617,1.0,92.260627300397,90.2510906153318,91.1583497938212,210118.0,106.82,0.0,108.81,106.44,107.51,1.0,210118.0
827,2015-01-07,90.2171743843603,1.0,90.2934859040463,85.8928549354858,86.4439936887738,326718.0,106.4,0.0,106.49,101.3,101.95,1.0,326718.0
828,2015-01-06,85.6893575496565,1.0,86.113310436801,84.9262423527963,86.113310436801,283864.0,101.06,0.0,101.56,100.16,101.56,1.0,283864.0
829,2015-01-05,85.8504596467714,1.0,86.9866533843188,85.4095486441411,86.4524727465166,113226.0,101.25,0.0,102.59,100.73,101.96,1.0,113226.0
830,2015-01-02,87.0544858462619,1.0,88.292428276724,86.036998917115,88.1228471218662,343879.0,102.67,0.0,104.13,101.47,103.93,1.0,343879.0
831,2014-12-31,87.8769544473223,1.0,88.2144209454894,87.3766900404918,87.7073732924645,139585.0,103.64,0.0,104.038,103.05,103.44,1.0,139585.0
832,2014-12-30,87.4953968488922,1.0,88.292428276724,87.0290486730332,87.4445225024349,66257.0,103.19,0.0,104.13,102.64,103.13,1.0,66257.0
833,2014-12-29,87.7328104656932,1.0,88.0719727754088,86.8594675181754,86.9442580956043,89032.0,103.47,0.0,103.87,102.44,102.54,1.0,89032.0
834,2014-12-26,86.8340303449468,1.0,86.9612162110901,86.4401781127895,86.6814073055747,114993.0,102.41,0.0,102.56,101.9455,102.23,1.0,114993.0
835,2014-12-24,86.3761612268306,1.0,87.0714439617477,86.0286046499495,86.7407607097749,67128.0,101.87,0.0,102.69,101.4601,102.3,1.0,67128.0
836,2014-12-23,86.7153235365463,1.0,87.5546654625151,86.5881376704029,87.1816717124053,156313.0,102.27,0.0,103.2599,102.12,102.82,1.0,156313.0
837,2014-12-22,86.8849046914041,1.0,86.9781743265759,85.4858601638271,85.9013339932287,116693.0,102.47,0.0,102.58,100.82,101.31,1.0,116693.0
838,2014-12-19,85.8674177622572,1.0,86.4355146310309,84.8329727176245,85.0025538724823,476195.0,101.27,0.0,101.94,100.05,100.25,1.0,476195.0
839,2014-12-18,84.8584098908531,1.0,84.9092842373105,83.0099753029029,83.1117239958176,239378.0,100.08,0.0,100.14,97.9,98.02,1.0,239378.0
840,2014-12-17,83.8748391926778,1.0,83.8833182504207,81.1021873107524,82.535148069301,220439.0,98.92,0.0,98.93,95.65,97.34,1.0,220439.0
841,2014-12-16,82.1366323553851,1.0,84.4514151191944,81.6109307753259,84.4514151191944,345416.0,96.87,0.0,99.6,96.25,99.6,1.0,345416.0
842,2014-12-15,84.5531638121091,1.0,85.4010695863982,84.324229253051,85.0534282189396,553527.0,99.72,0.0,100.72,99.45,100.31,1.0,553527.0
843,2014-12-12,84.637954389538,1.0,85.1297397386257,83.9426716546209,84.2733549065937,418008.0,99.82,0.0,100.4,99.0,99.39,1.0,418008.0
844,2014-12-11,84.7312240247098,1.0,85.0958235076541,84.0528994052785,84.3496664262797,298437.0,99.93,0.0,100.36,99.13,99.48,1.0,298437.0
845,2014-12-10,84.0868156362501,1.0,84.7736193134242,83.8239648462204,84.3751035995084,336105.0,99.17,0.0,99.98,98.86,99.51,1.0,336105.0
846,2014-12-09,84.4090198304799,1.0,84.7820983711671,82.6538548777015,83.2897842084183,163662.0,99.55,0.0,99.99,97.48,98.23,1.0,163662.0
847,2014-12-08,84.0868156362501,1.0,84.5362056966233,83.5102397097335,83.7391742687915,183959.0,99.17,0.0,99.7,98.49,98.76,1.0,183959.0
848,2014-12-05,84.1800852714219,1.0,84.3157501953081,83.3830538435901,83.3830538435901,168984.0,99.28,0.0,99.44,98.34,98.34,1.0,168984.0
849,2014-12-04,83.467844421019,1.0,83.5187187674764,82.687771108673,83.0523705916174,200507.0,98.44,0.0,98.5,97.52,97.95,1.0,200507.0
850,2014-12-03,83.0099753029029,1.0,83.6586232202341,82.9591009564456,83.1965145732465,143223.0,97.9,0.0,98.665,97.84,98.12,1.0,143223.0
851,2014-12-02,83.3660957281043,1.0,84.3411873685368,82.7640826283591,83.2643470351896,203976.0,98.32,0.0,99.47,97.61,98.2,1.0,203976.0
852,2014-12-01,83.1625983422749,0.991157596887474,83.5780721716766,82.7810407438448,83.4763234787619,318614.0,98.08,0.875,98.57,97.63,98.45,1.0,318614.0
853,2014-11-28,83.4777514358867,1.0,83.8727433132135,82.0490574115133,82.0490574115133,209442.0,99.33,0.0,99.8,97.63,97.63,1.0,209442.0
854,2014-11-26,81.771722689135,1.0,82.334796216388,81.5448124617345,82.0238451640244,94359.0,97.3,0.0,97.97,97.03,97.6,1.0,94359.0
855,2014-11-25,81.771722689135,1.0,82.5533023612922,81.5885136907153,82.0910778239949,180511.0,97.3,0.0,98.23,97.082,97.68,1.0,180511.0
856,2014-11-24,81.7969349366239,1.0,81.8892958032584,80.326220499769,80.6287674696363,147616.0,97.33,0.0,97.4399,95.58,95.94,1.0,147616.0
857,2014-11-21,80.7380205420883,1.0,81.6540655341866,80.1749470148353,81.6540655341866,162281.0,96.07,0.0,97.16,95.4,97.16,1.0,162281.0
858,2014-11-20,80.595151139651,1.0,81.1414165019114,79.8387837149828,79.9312286224422,144810.0,95.9,0.0,96.55,95.0,95.11,1.0,144810.0
859,2014-11-19,80.032077612398,1.0,80.435473572221,79.6959143125454,80.435473572221,124867.0,95.23,0.0,95.71,94.83,95.71,1.0,124867.0
860,2014-11-18,80.2253715098132,1.0,80.5783429746584,79.5446408276118,80.3430286647616,292245.0,95.46,0.0,95.88,94.65,95.6,1.0,292245.0
861,2014-11-17,80.0656939423832,1.0,80.2169674273169,79.284114270226,79.4269836726634,162492.0,95.27,0.0,95.45,94.34,94.51,1.0,162492.0
862,2014-11-14,79.5110244976265,1.0,80.0909061898722,79.0572040428256,79.7043183950417,163622.0,94.61,0.0,95.3,94.07,94.84,1.0,163622.0
863,2014-11-13,79.8303796324864,1.0,80.8808899445257,79.4101755076707,80.3346245822653,201714.0,94.99,0.0,96.24,94.49,95.59,1.0,201714.0
864,2014-11-12,80.1161184373611,1.0,80.3934531597395,78.6285958355136,78.6285958355136,347277.0,95.33,0.0,95.66,93.56,93.56,1.0,347277.0
865,2014-11-11,78.8218897329288,1.0,79.4100914668458,78.6958284954841,79.3597510126929,189336.0,93.79,0.0,94.4899,93.64,94.43,1.0,189336.0
866,2014-11-10,79.015183630344,1.0,79.1992330370133,77.9058447408305,77.9058447408305,409743.0,94.02,0.0,94.239,92.7,92.7,1.0,409743.0
867,2014-11-07,77.8890365758379,1.0,77.9226529058232,77.0822446561918,77.5360651109927,268464.0,92.68,0.0,92.72,91.72,92.26,1.0,268464.0
868,2014-11-06,77.7461671734006,1.0,78.0655223082605,77.2587303886144,77.4856406160148,143660.0,92.51,0.0,92.89,91.93,92.2,1.0,143660.0
869,2014-11-05,77.6032977709633,1.0,77.6453181834448,76.3426853965161,76.8553344287913,367086.0,92.34,0.0,92.39,90.84,91.45,1.0,367086.0
870,2014-11-04,76.7965058513171,1.0,76.8721425937839,75.4518526519069,75.6199343018332,305241.0,91.38,0.0,91.47,89.78,89.98,1.0,305241.0
871,2014-11-03,75.4938730643884,1.0,75.6619547143147,73.821460647622,74.6114444022755,170607.0,89.83,0.0,90.03,87.84,88.78,1.0,170607.0
872,2014-10-31,74.7627178872091,1.0,76.5695956239166,74.359321927386,76.5695956239166,741710.0,88.96,0.0,91.11,88.48,91.11,1.0,741710.0
873,2014-10-30,75.53589347687,1.0,75.6787628793073,73.5189136777547,73.5189136777547,283537.0,89.88,0.0,90.05,87.48,87.48,1.0,283537.0
874,2014-10-29,73.9139055550814,1.0,74.9560117846243,73.3844483578136,73.5441259252436,374267.0,87.95,0.0,89.19,87.32,87.51,1.0,374267.0
875,2014-10-28,74.9644158671207,1.0,76.4771507164572,73.930713720074,74.2080484424524,711324.0,89.2,0.0,91.0,87.97,88.3,1.0,711324.0
876,2014-10-27,71.5607624561135,1.0,72.2919176332928,71.0901338363199,71.6448032810766,493593.0,85.15,0.0,86.02,84.59,85.25,1.0,493593.0
877,2014-10-24,70.5102521440743,1.0,70.9882763564646,69.325276512094,69.9051582043396,134453.0,83.9,0.0,84.4688,82.49,83.18,1.0,134453.0
878,2014-10-23,70.0060071942954,1.0,71.359064476202,69.9303704518286,70.5774848040448,183076.0,83.3,0.0,84.91,83.21,83.98,1.0,183076.0
879,2014-10-22,70.2833419166738,1.0,70.9640725988752,69.5773989869834,69.5773989869834,131274.0,83.63,0.0,84.44,82.79,82.79,1.0,131274.0
880,2014-10-21,69.5605908219908,1.0,70.1488765967327,68.9639009647525,69.3925091720645,141339.0,82.77,0.0,83.47,82.06,82.57,1.0,141339.0
881,2014-10-20,69.4009132545608,1.0,69.5101663270129,68.2075335400842,68.4512519324773,140350.0,82.58,0.0,82.71,81.16,81.45,1.0,140350.0
882,2014-10-17,68.6361417473962,1.0,69.7673312514001,68.2075335400842,69.2076193571456,131847.0,81.67,0.0,83.016,81.16,82.35,1.0,131847.0
883,2014-10-16,68.6781621598778,1.0,69.2328316046345,67.3082967129786,67.3082967129786,164993.0,81.72,0.0,82.38,80.09,80.09,1.0,164993.0
884,2014-10-15,68.1318967976174,1.0,68.5436968399368,66.1023108747576,66.9805374956224,241850.0,81.07,0.0,81.56,78.655,79.7,1.0,241850.0
885,2014-10-14,67.585631435357,1.0,67.6276518478385,65.9300271835831,65.9720475960647,424729.0,80.42,0.0,80.47,78.45,78.5,1.0,424729.0
886,2014-10-13,65.8543904411163,1.0,66.7116068557403,64.7786678815881,66.4426762158583,224744.0,78.36,0.0,79.38,77.08,79.06,1.0,224744.0
887,2014-10-10,66.0897047510131,1.0,67.3587212079565,65.9636435135684,66.2914027309246,185948.0,78.64,0.0,80.15,78.49,78.88,1.0,185948.0
888,2014-10-09,66.6947986907477,1.0,68.736990737352,66.6527782782661,68.7033744073667,158063.0,79.36,0.0,81.79,79.31,81.75,1.0,158063.0
889,2014-10-08,68.5352927574405,1.0,68.5605050049294,67.0374331341224,67.2158518055192,201354.0,81.55,0.0,81.58,79.7677,79.98,1.0,201354.0
890,2014-10-07,67.3335089604676,1.0,68.3672111075142,67.131810980556,68.2075335400842,148462.0,80.12,0.0,81.35,79.88,81.16,1.0,148462.0
891,2014-10-06,68.5689090874257,1.0,69.6950561419318,68.5605050049294,69.3420846770866,154989.0,81.59,0.0,82.93,81.58,82.51,1.0,154989.0
892,2014-10-03,69.3420846770866,1.0,69.8798619160257,69.0815581197009,69.1992152746493,97110.0,82.51,0.0,83.1499,82.2,82.34,1.0,97110.0
893,2014-10-02,68.4932723449589,1.0,68.7874152323299,67.6192477653422,67.8293498277501,90042.0,81.5,0.0,81.85,80.46,80.71,1.0,90042.0
894,2014-10-01,67.9806233126837,1.0,69.0941642434453,67.5772273528607,68.6865662423741,121086.0,80.89,0.0,82.215,80.41,81.73,1.0,121086.0
895,2014-09-30,68.5689090874257,1.0,69.5605908219908,68.5016764274552,68.896668304782,172607.0,81.59,0.0,82.77,81.51,81.98,1.0,172607.0
896,2014-09-29,68.896668304782,1.0,68.9386887172635,67.4763783629049,67.7032885903054,171787.0,81.98,0.0,82.03,80.29,80.56,1.0,171787.0
897,2014-09-26,68.14870496261,1.0,68.9554128414312,66.3418272259025,66.8460721756814,353314.0,81.09,0.0,82.0499,78.94,79.54,1.0,353314.0
898,2014-09-25,66.5099088758288,1.0,67.7940526812656,66.2493823184431,67.7369049202906,190018.0,79.14,0.0,80.668,78.83,80.6,1.0,190018.0
899,2014-09-24,67.7285008377943,1.0,67.9133906527132,67.0225579081039,67.3082967129786,83101.0,80.59,0.0,80.81,79.75,80.09,1.0,83101.0
900,2014-09-23,67.3839334554455,1.0,67.745309002787,67.3419130429639,67.6612681778238,109125.0,80.18,0.0,80.61,80.13,80.51,1.0,109125.0
901,2014-09-22,67.6696722603201,1.0,68.2663621175584,67.3082967129786,68.2663621175584,83806.0,80.52,0.0,81.23,80.09,81.23,1.0,83806.0
902,2014-09-19,68.3672111075142,1.0,69.5773989869834,67.8630501985603,68.896668304782,229500.0,81.35,0.0,82.79,80.7501,81.98,1.0,229500.0
903,2014-09-18,69.0395377072193,1.0,69.7370765544134,68.8378397273078,69.3504887595829,77300.0,82.15,0.0,82.98,81.91,82.52,1.0,77300.0
904,2014-09-17,68.9218805522709,1.0,69.6893413658343,68.7117784898631,69.3084683471014,85300.0,82.01,0.0,82.9232,81.76,82.47,1.0,85300.0
905,2014-09-16,69.4429336670424,1.0,69.9976031117991,68.9975172947377,69.4429336670424,156700.0,82.63,0.0,83.29,82.1,82.63,1.0,156700.0
906,2014-09-15,69.4513377495387,1.0,69.9555826993175,69.2244275221382,69.6110153169686,74900.0,82.64,0.0,83.24,82.37,82.83,1.0,74900.0
907,2014-09-12,69.4177214195534,1.0,70.2161092567033,69.2328316046345,70.182492926718,80300.0,82.6,0.0,83.55,82.38,83.51,1.0,80300.0
908,2014-09-11,70.1572806792291,1.0,70.3001500816664,69.619419399465,69.619419399465,166600.0,83.48,0.0,83.65,82.84,82.84,1.0,166600.0
909,2014-09-10,69.619419399465,1.0,69.6782479769392,69.0731540372046,69.2328316046345,80500.0,82.84,0.0,82.91,82.19,82.38,1.0,80500.0
910,2014-09-09,69.2076193571456,1.0,69.7202683894207,68.896668304782,69.2664479346198,113600.0,82.35,0.0,82.96,81.98,82.42,1.0,113600.0
911,2014-09-08,69.5605908219908,0.991020114942529,69.913562286836,69.0143254597304,69.7370765544134,223300.0,82.77,0.75,83.19,82.12,82.98,1.0,223300.0
912,2014-09-05,69.6272197404026,1.0,69.927049873256,69.3440468371522,69.6188911256012,105700.0,83.6,0.0,83.96,83.26,83.59,1.0,105700.0
913,2014-09-04,69.7937920364323,1.0,70.0852935544842,69.3773612963581,69.6105625107997,77200.0,83.8,0.0,84.15,83.3,83.58,1.0,77200.0
914,2014-09-03,69.6105625107997,1.0,70.7848971978088,69.5689194367923,70.6516393609851,230100.0,83.58,0.0,84.99,83.53,84.83,1.0,230100.0
915,2014-09-02,70.1769083173006,1.0,70.460081220551,68.9775877858869,69.6355483552041,102300.0,84.26,0.0,84.6,82.82,83.61,1.0,102300.0
916,2014-08-29,69.2940751483433,1.0,69.718834503219,69.1774745411225,69.718834503219,35400.0,83.2,0.0,83.71,83.06,83.71,1.0,35400.0
917,2014-08-28,69.5022905183804,1.0,70.0480646463216,69.0692025487032,69.2107890003285,62200.0,83.45,0.0,84.1053,82.93,83.1,1.0,62200.0
918,2014-08-27,69.460647444373,1.0,70.0686363248813,69.427332985167,70.0686363248813,59500.0,83.4,0.0,84.13,83.36,84.13,1.0,59500.0
919,2014-08-26,70.3018375393228,1.0,70.460081220551,70.1602510876976,70.2935089245213,78300.0,84.41,0.0,84.6,84.24,84.4,1.0,78300.0
920,2014-08-25,70.3101661541243,1.0,70.3851236873377,69.5106191331819,70.1102793988887,106400.0,84.42,0.0,84.51,83.46,84.18,1.0,106400.0
921,2014-08-22,69.7688061920279,1.0,70.460081220551,69.6522055848071,70.3351519985287,59600.0,83.77,0.0,84.6,83.63,84.45,1.0,59600.0
922,2014-08-21,70.2435372357124,1.0,70.3934523021391,69.427332985167,70.2768516949183,52800.0,84.34,0.0,84.52,83.36,84.38,1.0,52800.0
923,2014-08-20,70.1685797024991,1.0,70.4517526057495,69.718834503219,69.960364332462,56800.0,84.25,0.0,84.59,83.71,84.0,1.0,56800.0
924,2014-08-19,70.2935089245213,1.0,70.4350953761465,69.927049873256,70.201894161705,99100.0,84.4,0.0,84.57,83.96,84.29,1.0,99100.0
925,2014-08-18,70.0103360212709,1.0,70.1602510876976,69.4939619035789,69.8187778808368,56300.0,84.06,0.0,84.24,83.44,83.83,1.0,56300.0
926,2014-08-15,69.2690893039388,1.0,70.4184381465436,68.9360279980275,70.4184381465436,85300.0,83.17,0.0,84.55,82.7701,84.55,1.0,85300.0
927,2014-08-14,69.927049873256,1.0,70.7099396645955,69.5939052811967,70.2685230801169,171700.0,83.96,0.0,84.9,83.56,84.37,1.0,171700.0
928,2014-08-13,69.9853501768664,1.0,70.2518658505139,69.185803155924,69.6688628144101,141200.0,84.03,0.0,84.35,83.07,83.65,1.0,141200.0
929,2014-08-12,69.3773612963581,1.0,69.4523188295715,68.7110721122394,69.0858597783062,105000.0,83.3,0.0,83.39,82.5,82.95,1.0,105000.0
930,2014-08-11,69.1524886967181,1.0,69.752815251609,68.1363976909371,68.3862561349816,96200.0,83.03,0.0,83.7508,81.81,82.11,1.0,96200.0
931,2014-08-08,68.1114118465326,1.0,68.7194007270409,67.7449527952674,67.9531681653044,124700.0,81.78,0.0,82.51,81.34,81.59,1.0,124700.0
932,2014-08-07,67.9864826245104,1.0,68.960930556284,67.7033097212599,68.5444998162098,147000.0,81.63,0.0,82.8,81.29,82.3,1.0,147000.0
933,2014-08-06,68.2779841425623,1.0,68.927616097078,67.4950943512228,67.4950943512228,111200.0,81.98,0.0,82.76,81.04,81.04,1.0,111200.0
934,2014-08-05,67.6450094176495,1.0,68.411241979386,66.9870488483323,67.2452359071783,123500.0,81.22,0.0,82.14,80.43,80.74,1.0,123500.0
935,2014-08-04,67.3784937440021,1.0,67.6283521880466,66.4873319602433,67.2119214479724,102300.0,80.9,0.0,81.2,79.83,80.7,1.0,102300.0
936,2014-08-01,67.0869922259502,1.0,67.8615534024881,66.3873885826255,67.5950377288407,103700.0,80.55,0.0,81.48,79.71,81.16,1.0,103700.0
937,2014-07-31,67.5034229660243,1.0,67.8678831497373,67.3160291329909,67.7782672544733,137600.0,81.05,0.0,81.4876,80.825,81.38,1.0,137600.0
938,2014-07-30,68.3196272165697,1.0,70.0186646360724,68.1197404613341,70.0186646360724,205800.0,82.03,0.0,84.07,81.79,84.07,1.0,205800.0
939,2014-07-29,69.5439335923878,1.0,70.5516959833673,67.0037060779353,68.2946413721653,394300.0,83.5,0.0,84.71,80.45,82.0,1.0,394300.0
940,2014-07-28,65.5961701764846,1.0,65.621156020889,63.6639315425404,64.0470478234086,179500.0,78.76,0.0,78.79,76.44,76.9,1.0,179500.0
941,2014-07-25,63.9221186013864,1.0,63.9387758309894,63.2141863432603,63.7805321497612,86800.0,76.75,0.0,76.77,75.9,76.58,1.0,86800.0
942,2014-07-24,64.0470478234086,1.0,64.138662586225,63.1746254229532,63.5223450909152,78700.0,76.9,0.0,77.01,75.8525,76.27,1.0,78700.0
943,2014-07-23,63.4640447873048,1.0,64.0262262864049,62.9559992844143,63.7139032313493,68800.0,76.2,0.0,76.875,75.59,76.5,1.0,68800.0
944,2014-07-22,63.7055746165478,1.0,64.2136201194383,63.4390589429003,63.7722035349597,49000.0,76.49,0.0,77.1,76.17,76.57,1.0,49000.0
945,2014-07-21,63.4890306317093,1.0,63.7638749201582,62.4063107075164,63.4140730984959,94800.0,76.23,0.0,76.56,74.93,76.14,1.0,94800.0
946,2014-07-18,63.7305604609523,1.0,64.2969062674532,63.0975857360395,63.0975857360395,75600.0,76.52,0.0,77.2,75.76,75.76,1.0,75600.0
947,2014-07-17,63.2891438764736,1.0,63.9804189049968,63.1142429656425,63.6306170833345,77900.0,75.99,0.0,76.82,75.78,76.4,1.0,77900.0
