,Free Wi-Fi,Target Name,Hours Open,Takes Reservations,Outdoor Seating,Delivery,Caters,Bike Parking,Accepts Apple Pay,Accepts Android Pay,Noisy
red-robin-gourmet-burgers-ashburn.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-paramus.csv,Yes,RRGB,79.0,No,No,No,No,No,Yes,No,No
red-robin-gourmet-burgers-pearland.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-allentown.csv,Yes,RRGB,86.0,Yes,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-redding.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-danbury.csv,No,RRGB,79.0,Yes,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-glasgow.csv,Yes,RRGB,79.0,No,Yes,No,No,No,No,No,No
red-robin-gourmet-burgers-national-city.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-palmdale.csv,No,RRGB,77.0,No,No,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-clifton.csv,No,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-hagerstown.csv,Yes,RRGB,68.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-raleigh.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-camillus.csv,No,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-normal.csv,No,RRGB,79.0,No,No,No,Yes,No,No,No,Yes
red-robin-gourmet-burgers-latham.csv,No,RRGB,78.0,No,Yes,No,No,Yes,Yes,Yes,No
red-robin-gourmet-burgers-tucson.csv,Yes,RRGB,0.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-florence.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-tampa.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-washington-2.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-foothill-ranch.csv,No,RRGB,75.5,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-brentwood.csv,No,RRGB,79.0,No,No,No,No,Yes,Yes,Yes,No
red-robin-gourmet-burgers-wilsonville.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-roseburg.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-apex.csv,Yes,RRGB,79.0,No,Yes,No,Yes,Yes,Yes,Yes,No
red-robin-gourmet-burgers-dublin.csv,No,RRGB,0.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-houston.csv,Yes,RRGB,79.0,No,Yes,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-garland.csv,Yes,RRGB,78.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-charlotte.csv,Yes,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-mechanicsburg.csv,No,RRGB,86.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-hillsboro.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,Yes,Yes
red-robin-gourmet-burgers-arcadia.csv,No,RRGB,78.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-deptford.csv,Yes,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-smyrna.csv,Yes,RRGB,0.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-gurnee.csv,No,RRGB,79.0,No,No,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-surprise.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-owasso.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-bowie.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-katy.csv,No,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-baton-rouge.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-vineland.csv,Yes,RRGB,0.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-annapolis.csv,Yes,RRGB,78.0,No,No,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-albuquerque.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-nashville.csv,No,RRGB,79.0,No,No,No,Yes,No,No,No,No
red-robin-gourmet-burgers-watertown-2.csv,No,RRGB,79.0,Yes,No,No,No,No,No,No,Yes
red-robin-gourmet-burgers-auburn.csv,No,RRGB,81.0,No,No,No,No,Yes,Yes,Yes,Yes
red-robin-gourmet-burgers-missoula.csv,No,RRGB,74.0,Yes,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-bellingham.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-kentwood.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-roanoke.csv,No,RRGB,79.0,No,Yes,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-appleton.csv,No,RRGB,79.0,No,No,No,No,Yes,Yes,No,Yes
red-robin-gourmet-burgers-killeen.csv,No,RRGB,0.0,No,Yes,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-livonia.csv,Yes,RRGB,83.0,No,No,No,No,No,No,Yes,No
red-robin-gourmet-burgers-covington.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-goodyear.csv,No,RRGB,82.5,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-norman.csv,No,RRGB,79.0,No,Yes,No,No,No,No,No,No
red-robin-gourmet-burgers-nicholasville.csv,No,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-bronx.csv,Yes,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-calabasas.csv,No,RRGB,0.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-rochester.csv,No,RRGB,79.0,Yes,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-carlisle.csv,Yes,RRGB,86.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-papillion.csv,No,RRGB,79.0,No,No,No,No,No,No,Yes,No
red-robin-gourmet-burgers-avon.csv,No,RRGB,79.0,No,Yes,No,No,No,No,No,No
red-robin-gourmet-burgers-carmel.csv,No,RRGB,79.0,No,No,No,No,No,Yes,No,No
red-robin-gourmet-burgers-anchorage.csv,Yes,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-liberty.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-oswego.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-tallahassee.csv,No,RRGB,79.0,No,No,No,Yes,Yes,Yes,No,No
red-robin-gourmet-burgers-fort-myers.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-langhorne.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-foxborough-2.csv,Yes,RRGB,79.0,No,Yes,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-horseheads.csv,No,RRGB,79.0,No,No,No,No,No,No,No,Yes
red-robin-gourmet-burgers-millbury.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-jackson.csv,Yes,RRGB,79.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-pensacola.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-portland-3.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-california.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-sherwood.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-vancouver.csv,Yes,RRGB,79.0,Yes,Yes,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-glendale.csv,Yes,RRGB,0.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-hemet.csv,No,RRGB,79.0,No,No,No,No,Yes,Yes,Yes,No
red-robin-gourmet-burgers-oxnard.csv,No,RRGB,79.0,Yes,Yes,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-wilbraham.csv,Yes,RRGB,72.0,Yes,Yes,No,Yes,Yes,No,No,Yes
red-robin-gourmet-burgers-lynnwood.csv,No,RRGB,85.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-shenandoah.csv,No,RRGB,79.0,No,Yes,No,No,No,Yes,No,No
red-robin-gourmet-burgers-collegeville.csv,Yes,RRGB,86.0,No,No,No,No,Yes,No,Yes,Yes
red-robin-gourmet-burgers-friendswood-2.csv,No,RRGB,79.0,No,No,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-boise-2.csv,Yes,RRGB,79.0,Yes,No,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-enfield.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-amherst.csv,No,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-beavercreek.csv,No,RRGB,79.0,No,No,No,No,No,No,No,Yes
red-robin-gourmet-burgers-brookfield.csv,Yes,RRGB,79.0,No,No,No,No,No,No,No,Yes
red-robin-gourmet-burgers-corona.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-wasilla.csv,No,RRGB,79.0,No,No,No,No,No,No,No,Yes
red-robin-gourmet-burgers-renton.csv,No,RRGB,86.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-warrington.csv,No,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-fayetteville.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-cypress.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-commerce.csv,No,RRGB,79.0,No,No,No,No,No,No,No,Yes
red-robin-gourmet-burgers-greensburg.csv,No,RRGB,79.0,No,Yes,No,Yes,No,No,No,No
red-robin-gourmet-burgers-birmingham.csv,No,RRGB,79.0,No,No,No,No,No,Yes,No,No
red-robin-gourmet-burgers-edmonton-5.csv,No,RRGB,79.0,Yes,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-frederick.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-christiansburg.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-evansville.csv,No,RRGB,79.0,No,Yes,No,No,No,Yes,Yes,No
red-robin-gourmet-burgers-scottsdale.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-northridge.csv,No,RRGB,78.0,No,No,No,No,Yes,Yes,Yes,No
red-robin-gourmet-burgers-menifee.csv,No,RRGB,79.0,No,No,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-gilbert.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-canton.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-washington.csv,Yes,RRGB,79.0,No,Yes,No,Yes,No,No,No,No
red-robin-gourmet-burgers-tustin.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-independence-2.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,Yes,Yes
red-robin-gourmet-burgers-bakersfield.csv,No,RRGB,81.5,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-woodburn.csv,No,RRGB,79.0,No,No,No,Yes,Yes,Yes,Yes,No
red-robin-gourmet-burgers-brighton-3.csv,Yes,RRGB,79.0,Yes,No,No,No,No,No,No,No
red-robin-gourmet-burgers-seattle-2.csv,Yes,RRGB,0.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-portland-4.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-gainesville.csv,Yes,RRGB,79.0,No,Yes,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-independence.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-murfreesboro.csv,No,RRGB,79.0,No,Yes,No,Yes,Yes,No,Yes,No
red-robin-gourmet-burgers-quakertown.csv,Yes,RRGB,86.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-victorville.csv,No,RRGB,79.0,Yes,No,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-germantown.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-columbus-5.csv,No,RRGB,78.5,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-edwardsville.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-buford.csv,Yes,RRGB,0.0,No,Yes,No,No,No,Yes,Yes,Yes
red-robin-gourmet-burgers-detroit.csv,Yes,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-puyallup.csv,No,RRGB,79.0,No,Yes,No,No,Yes,Yes,Yes,No
red-robin-gourmet-burgers-rogers.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-southgate.csv,No,RRGB,85.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-willoughby.csv,No,RRGB,79.0,No,Yes,No,No,No,Yes,No,No
red-robin-gourmet-burgers-rockaway.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-lakewood-5.csv,No,RRGB,0.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-trevose.csv,Yes,RRGB,86.0,No,No,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-richmond.csv,No,RRGB,79.0,No,No,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-homestead.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-fredericksburg.csv,No,RRGB,79.0,No,Yes,No,No,No,No,Yes,No
red-robin-gourmet-burgers-edmonton-2.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-sanford.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-rockford.csv,No,RRGB,79.0,No,Yes,No,No,No,No,No,No
red-robin-gourmet-burgers-ventura.csv,No,RRGB,78.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-tempe.csv,No,RRGB,78.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-flint.csv,No,RRGB,83.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-brea.csv,No,RRGB,78.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-greenfield.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-yakima.csv,No,RRGB,79.0,No,No,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-fenton.csv,No,RRGB,79.0,No,No,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-woodbridge.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-henderson.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-gresham.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-oshkosh.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-hoffman-estates.csv,No,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-spokane-3.csv,No,RRGB,79.0,No,No,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-scarborough.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-reno.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-temecula.csv,No,RRGB,79.0,No,Yes,No,No,No,No,Yes,No
red-robin-gourmet-burgers-visalia.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
tgi-fridays-phoenix.csv,No,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-joliet.csv,Yes,TGIF,97.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-coventry.csv,Yes,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-jackson-3.csv,Yes,TGIF,88.0,No,No,No,No,No,No,No,No
tgi-fridays-dublin-3.csv,No,TGIF,70.0,Yes,No,No,No,No,No,No,No
tgi-fridays-wichita.csv,Yes,TGIF,0.0,No,Yes,No,No,No,No,No,No
tgi-fridays-aurora.csv,No,TGIF,100.0,Yes,No,No,No,No,No,No,No
tgi-fridays-kennesaw-3.csv,Yes,TGIF,90.0,No,Yes,No,No,Yes,Yes,No,No
tgi-fridays-rockford-2.csv,Yes,TGIF,79.0,No,No,No,No,Yes,No,No,No
tgi-fridays-forestville.csv,Yes,TGIF,93.0,No,No,No,No,No,No,No,No
tgi-fridays-orlando-14.csv,Yes,TGIF,105.0,No,No,No,No,Yes,No,No,No
tgi-fridays-atlanta-11.csv,Yes,TGIF,99.0,No,Yes,No,No,No,No,No,Yes
tgi-fridays-goodyear.csv,Yes,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,Yes
tgi-fridays-woodbridge.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,Yes
tgi-fridays-manahawkin.csv,Yes,TGIF,105.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-fredericksburg-2.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,Yes
tgi-fridays-charlotte-6.csv,Yes,TGIF,92.0,No,No,No,Yes,Yes,No,No,No
tgi-fridays-peoria.csv,Yes,TGIF,86.0,No,Yes,No,No,No,No,No,Yes
tgi-fridays-atlanta-10.csv,Yes,TGIF,115.5,No,No,No,No,No,No,No,No
tgi-fridays-orlando-15.csv,No,TGIF,0.0,No,Yes,No,No,No,No,No,No
tgi-fridays-toledo.csv,No,TGIF,93.0,Yes,No,No,No,No,No,No,No
tgi-fridays-silver-spring.csv,Yes,TGIF,105.0,No,No,No,No,Yes,Yes,No,Yes
tgi-fridays-greenfield.csv,Yes,TGIF,105.0,Yes,No,No,No,No,No,No,No
tgi-fridays-kentwood.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-dublin-2.csv,Yes,TGIF,0.0,Yes,No,No,No,No,No,No,Yes
tgi-fridays-uk-enfield.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-%E6%A8%AA%E6%B5%9C%E5%B8%82.csv,Yes,TGIF,116.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-union-city.csv,No,TGIF,96.5,Yes,Yes,No,No,Yes,Yes,No,No
tgi-fridays-appleton.csv,Yes,TGIF,98.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-cheektowaga.csv,Yes,TGIF,100.0,No,Yes,No,No,No,No,No,No
tgi-fridays-philadelphia-3.csv,Yes,TGIF,93.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-southfield-2.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,Yes
tgi-fridays-yorba-linda.csv,Yes,TGIF,0.0,Yes,Yes,No,No,Yes,Yes,No,No
tgi-fridays-manchester-5.csv,Yes,TGIF,80.0,Yes,No,No,No,No,No,No,No
tgi-fridays-eatontown-3.csv,Yes,TGIF,100.0,No,No,No,No,Yes,No,No,No
tgi-fridays-houston-4.csv,Yes,TGIF,100.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-westlake.csv,No,TGIF,98.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-mishawaka.csv,Yes,TGIF,92.0,Yes,No,Yes,Yes,No,No,No,No
tgi-fridays-flemington-2.csv,Yes,TGIF,99.0,No,No,No,No,No,No,No,No
tgi-fridays-staten-island.csv,Yes,TGIF,100.0,No,No,No,No,Yes,Yes,No,Yes
tgi-fridays-west-york.csv,No,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-owings-mills.csv,Yes,TGIF,104.0,No,No,No,No,No,No,No,No
tgi-fridays-brighton-2.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-durham-3.csv,Yes,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,Yes
tgi-fridays-gulfport.csv,Yes,TGIF,100.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-maple-grove.csv,Yes,TGIF,105.0,No,Yes,No,No,No,No,No,No
tgi-fridays-atlanta-12.csv,Yes,TGIF,115.5,No,No,No,No,No,No,No,No
tgi-fridays-hollywood-2.csv,Yes,TGIF,100.0,No,No,No,No,Yes,Yes,No,No
tgi-fridays-farmingville.csv,No,TGIF,105.0,Yes,No,No,No,No,No,No,No
tgi-fridays-south-gate.csv,Yes,TGIF,105.0,Yes,Yes,No,No,Yes,Yes,No,No
tgi-fridays-orlando-2.csv,Yes,TGIF,0.0,No,No,Yes,No,Yes,No,No,No
tgi-fridays-roseville-2.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-murfreesboro.csv,Yes,TGIF,100.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-stockholm.csv,No,TGIF,91.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-columbus-4.csv,Yes,TGIF,103.0,No,No,No,Yes,No,No,No,Yes
tgi-fridays-bourbonnais-3.csv,Yes,TGIF,97.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-evansville.csv,Yes,TGIF,105.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-oaklands-park.csv,No,TGIF,84.0,Yes,Yes,No,No,Yes,Yes,No,No
tgi-fridays-uk-cheadle.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-parsippany-2.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,No
tgi-fridays-philadelphia-4.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-pearland.csv,Yes,TGIF,95.0,No,No,No,No,No,No,No,No
tgi-fridays-columbia.csv,Yes,TGIF,95.0,No,No,No,No,Yes,No,No,No
tgi-fridays-madison-2.csv,Yes,TGIF,105.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-northridge.csv,Yes,TGIF,98.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-palm-desert.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-dublin-5.csv,Yes,TGIF,0.0,Yes,No,No,No,No,No,No,No
tgi-fridays-westminster.csv,Yes,TGIF,95.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-greensburg.csv,No,TGIF,88.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-london-13.csv,No,TGIF,78.0,Yes,No,No,No,Yes,No,No,Yes
tgi-fridays-champaign.csv,No,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-everett.csv,No,TGIF,98.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-largo.csv,Yes,TGIF,93.0,No,No,No,No,No,No,No,Yes
tgi-fridays-edinburgh.csv,No,TGIF,79.0,Yes,No,No,No,Yes,No,No,Yes
tgi-fridays-brookfield.csv,Yes,TGIF,106.0,Yes,Yes,No,No,No,No,No,No
tgi-fridays-greeley.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-wheeling.csv,Yes,TGIF,99.0,No,No,No,No,Yes,No,No,No
tgi-fridays-augusta.csv,Yes,TGIF,0.0,Yes,No,No,No,No,No,No,No
tgi-fridays-taguig.csv,Yes,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-london-12.csv,Yes,TGIF,75.5,Yes,No,No,No,No,No,No,No
tgi-fridays-san-antonio.csv,Yes,TGIF,0.0,Yes,No,No,Yes,Yes,No,No,No
tgi-fridays-warrington.csv,Yes,TGIF,100.0,No,No,No,No,No,No,No,No
tgi-fridays-buford-2.csv,Yes,TGIF,0.0,No,No,No,No,No,No,No,Yes
tgi-fridays-orlando-7.csv,Yes,TGIF,105.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-miami-8.csv,Yes,TGIF,105.0,No,No,No,No,Yes,No,No,No
tgi-fridays-valencia-2.csv,Yes,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-braintree-3.csv,Yes,TGIF,98.0,No,No,No,No,No,No,No,Yes
tgi-fridays-southbank.csv,No,TGIF,84.0,Yes,Yes,No,No,Yes,No,No,Yes
tgi-fridays-philadephia.csv,Yes,TGIF,93.0,No,No,No,No,Yes,No,No,No
tgi-fridays-no-title-4.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-manchester-3.csv,Yes,TGIF,78.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-temecula-2.csv,Yes,TGIF,105.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-el-cajon.csv,Yes,TGIF,105.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-bedford-park.csv,No,TGIF,92.0,No,No,No,No,Yes,No,No,No
tgi-fridays-orlando-11.csv,Yes,TGIF,105.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-winnipeg-2.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-london-10.csv,Yes,TGIF,0.0,Yes,No,No,No,No,No,No,Yes
tgi-fridays-albany.csv,Yes,TGIF,98.0,No,No,No,No,Yes,No,No,No
tgi-fridays-honolulu.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-warwick-2.csv,Yes,TGIF,98.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-praha.csv,Yes,TGIF,92.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-makati-3.csv,Yes,TGIF,86.0,Yes,Yes,No,No,Yes,No,No,Yes
tgi-fridays-charlotte-3.csv,Yes,TGIF,105.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-gainesville-2.csv,Yes,TGIF,105.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-scranton.csv,Yes,TGIF,93.0,No,Yes,No,No,No,No,No,No
tgi-fridays-davie.csv,Yes,TGIF,100.0,No,No,No,No,Yes,Yes,No,No
tgi-fridays-oklahoma-city.csv,No,TGIF,97.0,No,No,No,Yes,No,No,No,No
tgi-fridays-moline.csv,Yes,TGIF,120.0,No,Yes,No,No,Yes,No,No,Yes
tgi-fridays-lafayette.csv,Yes,TGIF,91.0,No,No,No,No,No,No,No,No
tgi-fridays-toronto.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-newington.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-corona-2.csv,Yes,TGIF,105.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-houston-3.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-albuquerque-2.csv,No,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,No
